step,split,ce,cert,top1,top5,cell_err_m,n,sec
1217,train,3.9507,0.3511,0.0311,0.1429,20.64,161,0.8
1218,train,5.2336,0.4173,0.0000,0.0000,23.47,150,0.6
1219,train,4.4184,0.3679,0.0190,0.0949,11.34,158,0.8
1220,train,3.6320,0.3947,0.1169,0.3701,9.27,154,0.8
1221,train,4.4028,0.3407,0.0062,0.0124,26.62,161,0.8
1222,train,3.9516,0.3543,0.0194,0.1161,15.56,155,0.6
1223,train,3.6857,0.3597,0.0125,0.0750,16.24,160,0.8
1224,train,3.8806,0.5177,0.0688,0.3500,10.02,160,0.7
1225,train,3.6773,0.3727,0.0197,0.0592,33.26,152,0.7
1226,train,4.9333,0.4667,0.0000,0.0184,28.70,163,0.6
1227,train,3.8987,0.3580,0.0000,0.0186,15.35,161,0.7
1228,train,3.7233,0.3500,0.0250,0.2000,8.64,160,0.6
1229,train,3.7651,0.4176,0.0519,0.2597,10.25,154,0.6
1230,train,3.7980,0.4392,0.0370,0.2037,12.17,162,0.8
1231,train,3.2895,0.4047,0.1572,0.4843,6.79,159,0.6
1232,train,3.9130,0.3701,0.0000,0.0062,14.58,161,0.8
1233,train,4.6136,0.3967,0.0000,0.0000,21.22,156,0.8
1234,train,4.9662,0.4057,0.0000,0.0000,16.32,155,0.6
1235,train,3.9881,0.3775,0.0062,0.1056,13.08,161,0.7
1236,train,3.9739,0.4066,0.0000,0.0199,19.18,151,0.8
1237,train,3.2033,0.3386,0.1203,0.4241,7.19,158,0.8
1238,train,4.0890,0.3433,0.0000,0.0309,20.10,162,0.8
1239,train,4.0397,0.5460,0.0327,0.1111,14.06,153,0.8
1240,train,3.9827,0.3482,0.0881,0.1761,12.39,159,0.8
1241,train,4.6772,0.3768,0.0000,0.0063,16.71,160,0.8
1242,train,4.8156,0.4661,0.0000,0.0214,23.14,140,0.8
1243,train,5.0574,0.3393,0.0061,0.0675,28.76,163,0.8
1244,train,3.9553,0.3879,0.0000,0.0497,15.61,161,0.8
1245,train,4.9196,0.3992,0.0125,0.0250,14.96,160,0.8
1246,train,4.6176,0.5432,0.0000,0.0072,26.26,138,0.8
1247,train,4.1848,0.6276,0.0070,0.0559,9.03,143,0.8
1248,train,4.7255,0.3299,0.0125,0.0688,27.42,160,0.8
1249,train,3.7653,0.6555,0.0438,0.2482,12.97,137,0.8
1250,train,4.5912,0.3648,0.0000,0.0248,11.17,161,0.7
1251,train,3.9092,0.3520,0.0309,0.1049,16.90,162,0.8
1252,train,4.0510,0.3989,0.0000,0.0061,23.31,164,0.8
1253,train,4.1795,0.3836,0.0437,0.1000,13.42,160,0.8
1254,train,4.0396,0.4831,0.0000,0.0000,16.41,150,0.8
1255,train,3.3814,0.3249,0.1341,0.4146,7.21,164,0.8
1256,train,3.7178,0.3720,0.0124,0.0497,19.25,161,0.8
1257,train,4.4747,0.3695,0.0000,0.0064,25.62,156,0.8
1258,train,4.4566,0.3702,0.0125,0.0188,12.76,160,0.8
1259,train,3.6951,0.4567,0.0435,0.1594,11.78,138,0.6
1260,train,3.9610,0.4647,0.1173,0.2963,12.49,162,0.8
1261,train,3.4870,0.3427,0.0745,0.3540,11.07,161,0.8
1262,train,3.9906,0.4167,0.0131,0.0458,13.13,153,0.8
1263,train,3.8361,0.3505,0.0506,0.1709,14.78,158,0.6
1264,train,3.8923,0.3692,0.0135,0.0743,22.79,148,0.8
1265,train,3.3271,0.4211,0.0855,0.4276,9.75,152,0.7
1266,train,3.5449,0.3949,0.0382,0.1975,13.92,157,0.6
1267,train,3.8438,0.2863,0.0368,0.1963,10.35,163,0.6
1268,train,3.6802,0.4755,0.0676,0.3176,8.28,148,0.8
1269,train,4.9537,0.4157,0.0000,0.0000,19.03,150,0.8
1270,train,3.4842,0.3416,0.0982,0.3865,8.92,163,0.8
1271,train,4.0649,0.3713,0.0000,0.0701,17.02,157,0.8
1272,train,4.3476,0.3736,0.0000,0.0186,23.31,161,0.8
1273,train,4.0274,0.4124,0.0408,0.1837,16.90,147,0.8
1274,train,4.1944,0.5056,0.0000,0.0000,26.29,154,0.6
1275,train,3.7524,0.3232,0.0000,0.0307,22.44,163,0.8
1276,train,3.4911,0.3555,0.0764,0.3312,10.80,157,0.8
1277,train,4.4562,0.3793,0.0000,0.0000,22.76,154,0.6
1278,train,3.2344,0.4406,0.0759,0.3655,10.91,145,0.6
1279,train,4.1044,0.3438,0.0250,0.1625,10.68,160,0.7
1280,train,3.5467,0.3902,0.0185,0.1173,15.62,162,0.7
1281,train,4.2004,0.3917,0.0000,0.0063,22.61,159,0.8
1282,train,3.6197,0.4964,0.0316,0.2025,16.24,158,0.8
1283,train,6.2550,0.5508,0.0000,0.0000,29.97,140,0.7
1284,train,3.6622,0.4168,0.0248,0.1491,9.64,161,0.8
1285,train,4.0688,0.4140,0.0062,0.0926,15.21,162,0.8
1286,train,3.9315,0.3480,0.0000,0.0566,15.59,159,0.7
1287,train,3.9423,0.4667,0.0000,0.0000,31.38,152,0.8
1288,train,3.7004,0.3981,0.0581,0.3161,9.30,155,0.7
1289,train,5.0871,0.3505,0.0000,0.0000,30.06,162,0.8
1290,train,3.7452,0.3949,0.0375,0.2313,7.43,160,0.8
1291,train,4.3063,0.4536,0.0000,0.0321,18.05,156,0.8
1292,train,3.3527,0.3740,0.0625,0.3250,15.90,160,0.8
1293,train,6.2195,0.4077,0.0000,0.0000,23.66,147,0.6
1294,train,4.1969,0.3945,0.0000,0.0066,25.23,152,0.6
1295,train,4.9463,0.4773,0.0000,0.0000,15.27,148,0.7
1296,train,5.9261,0.3154,0.0000,0.0000,27.38,163,0.8
1297,train,4.0606,0.3896,0.0000,0.0186,32.39,161,0.8
1298,train,3.6855,0.3610,0.0318,0.1656,14.04,157,0.8
1299,train,4.3822,0.3319,0.0000,0.0000,36.29,162,0.6
1300,train,4.8843,0.4265,0.0000,0.0000,21.01,147,0.6
1301,train,5.2376,0.4111,0.0000,0.0000,29.59,156,0.8
1302,train,4.1607,0.3285,0.0061,0.0061,25.28,164,0.6
1303,train,3.7543,0.4198,0.1709,0.4557,7.75,158,0.8
1304,train,3.4233,0.5957,0.0818,0.3774,6.95,159,0.7
1305,train,4.3086,0.3093,0.0000,0.0126,11.91,159,0.7
1306,train,3.8332,0.3679,0.0392,0.1961,10.67,153,0.6
1307,train,5.3337,0.3513,0.0000,0.0000,14.68,163,0.8
1308,train,4.0193,0.3737,0.0333,0.1867,11.99,150,0.8
1309,train,4.0536,0.3407,0.0316,0.0759,28.74,158,0.8
1310,train,4.3490,0.3931,0.0199,0.0861,24.56,151,0.8
1311,train,4.8738,0.3442,0.0000,0.0061,28.72,163,0.8
1312,train,4.7400,0.3529,0.0125,0.0813,16.64,160,0.6
1313,train,3.6699,0.3847,0.0710,0.3161,8.18,155,0.8
1314,train,4.0428,0.3772,0.0063,0.0314,15.50,159,0.7
1315,train,3.8474,0.3453,0.0000,0.0188,20.38,160,0.8
1316,train,3.9678,0.3690,0.0123,0.0617,14.56,162,0.8
1317,train,4.5389,0.3373,0.0000,0.0000,24.82,162,0.8
1318,train,3.8879,0.3696,0.0506,0.2405,13.25,158,0.8
1319,train,3.6594,0.3905,0.0932,0.4037,12.09,161,0.8
1320,train,3.9737,0.3639,0.0124,0.0683,16.00,161,0.8
1321,train,4.1522,0.4099,0.0000,0.0616,19.99,146,0.6
1322,train,3.9037,0.3237,0.0124,0.0373,14.72,161,0.8
1323,train,3.9312,0.3139,0.0000,0.0380,18.01,158,0.8
1324,train,3.8877,0.3811,0.0000,0.0316,14.65,158,0.8
1325,train,4.1944,0.3915,0.0000,0.0000,34.27,159,0.7
1326,train,3.9019,0.3168,0.0432,0.2778,14.48,162,0.8
1327,train,3.7635,0.3706,0.0584,0.2143,13.48,154,0.7
1328,train,4.7381,0.3632,0.0000,0.0129,44.83,155,0.8
1329,train,4.3574,0.3757,0.0000,0.0403,15.13,149,0.6
1330,train,4.0778,0.4595,0.0000,0.0000,40.81,137,0.7
1331,train,3.5638,0.3926,0.0333,0.2000,20.61,150,0.7
1332,train,3.6721,0.4066,0.0336,0.2148,15.63,149,0.8
1333,train,3.7240,0.4381,0.0850,0.3137,10.53,153,0.6
1334,train,3.5543,0.4700,0.0325,0.1883,9.90,154,0.6
1335,train,3.9606,0.3431,0.0000,0.0000,22.66,162,0.8
1336,train,3.7153,0.3404,0.0637,0.2611,18.72,157,0.7
1337,train,4.5122,0.3386,0.0000,0.0126,14.31,159,0.6
1338,train,3.4774,0.3241,0.0190,0.1646,15.60,158,0.8
1339,train,4.4607,0.3789,0.0000,0.0190,12.30,158,0.8
1340,train,4.7102,0.3876,0.0000,0.0196,16.16,153,0.8
1341,train,3.4140,0.3275,0.1384,0.3962,10.06,159,0.8
1342,train,4.2536,0.3777,0.0127,0.1392,11.53,158,0.6
1343,train,5.5630,0.3763,0.0000,0.0000,13.45,161,0.7
1344,train,7.7432,0.4581,0.0000,0.0000,29.68,147,0.6
1345,train,3.7265,0.5008,0.0530,0.1854,13.14,151,0.7
1346,train,4.3179,0.4167,0.0000,0.0000,27.59,153,0.6
1347,train,4.6360,0.5234,0.0000,0.0219,25.81,137,0.8
1348,train,4.0723,0.4248,0.0260,0.1299,21.14,154,0.6
1349,train,4.1059,0.3533,0.0000,0.0000,23.32,158,0.7
1350,train,3.4051,0.3318,0.0870,0.5528,8.29,161,0.8
1351,train,4.3084,0.3716,0.0000,0.0446,20.92,157,0.6
1352,train,3.6621,0.3930,0.1133,0.4933,8.93,150,0.7
1353,train,3.5202,0.4233,0.0592,0.2632,9.25,152,0.8
1354,train,3.4555,0.4030,0.0395,0.3618,9.67,152,0.6
1355,train,3.7219,0.4503,0.1218,0.4359,8.74,156,0.6
1356,train,3.8380,0.3755,0.0131,0.1830,9.35,153,0.6
1357,train,3.7893,0.3406,0.0190,0.0443,28.64,158,0.6
1358,train,4.0487,0.3840,0.0500,0.2375,14.13,160,0.8
1359,train,3.8207,0.3663,0.0065,0.0649,19.47,154,0.7
1360,train,3.9050,0.3270,0.0503,0.1761,17.43,159,0.8
1361,train,3.6581,0.3630,0.0449,0.2628,13.44,156,0.6
1362,train,3.6816,0.3468,0.0833,0.3205,7.80,156,0.6
1363,train,3.3235,0.3504,0.1438,0.5229,6.52,153,0.6
1364,train,4.5332,0.3601,0.0000,0.0067,23.88,150,0.6
1365,train,4.3319,0.3779,0.0000,0.0437,11.06,160,0.6
1366,train,4.0811,0.3924,0.0000,0.0062,28.68,161,0.7
1367,train,3.6184,0.4276,0.0000,0.0316,21.68,158,0.8
1368,train,3.6236,0.3925,0.0327,0.2222,16.86,153,0.8
1369,train,3.6637,0.3826,0.0260,0.1623,15.00,154,0.7
1370,train,4.2337,0.3387,0.0248,0.1429,10.81,161,0.6
1371,train,4.1930,0.3871,0.0189,0.1321,13.14,159,0.8
1372,train,3.5675,0.3201,0.0186,0.1491,21.21,161,0.7
1373,train,4.0957,0.3840,0.0245,0.0798,15.18,163,0.8
1374,train,4.3448,0.3670,0.0000,0.0000,25.46,157,0.8
1375,train,4.0325,0.3677,0.0000,0.0253,21.45,158,0.8
1376,train,3.3322,0.3371,0.0769,0.3013,14.66,156,0.8
1377,train,3.6534,0.3493,0.0370,0.1852,19.29,162,0.8
1378,train,6.1884,0.3591,0.0000,0.0000,16.48,163,0.8
1379,train,3.8508,0.3814,0.0256,0.1026,11.98,156,0.8
1380,train,3.8276,0.3521,0.0311,0.1677,17.12,161,0.8
1381,train,5.0759,0.3512,0.0000,0.0127,15.95,158,0.6
1382,train,3.8116,0.5091,0.0730,0.2336,10.67,137,0.8
1383,train,3.9163,0.4098,0.0629,0.3270,10.30,159,0.8
1384,train,3.4557,0.3561,0.0988,0.4012,11.11,162,0.8
1385,train,3.6381,0.3729,0.0458,0.1830,15.10,153,0.6
1386,train,4.1235,0.3402,0.0185,0.1049,17.01,162,0.8
1387,train,3.7260,0.3807,0.0464,0.1722,19.24,151,0.6
1388,train,3.6438,0.4288,0.0136,0.1361,19.72,147,0.8
1389,train,4.1985,0.3379,0.0063,0.0440,12.52,159,0.6
1390,train,3.4153,0.3443,0.0750,0.3812,11.18,160,0.8
1391,train,3.7263,0.3601,0.0247,0.1235,22.97,162,0.6
1392,train,3.3351,0.3473,0.0637,0.3631,8.04,157,0.8
1393,train,6.1417,0.3695,0.0000,0.0000,21.93,156,0.8
1394,train,3.7120,0.2962,0.0189,0.1258,11.75,159,0.7
1395,train,3.5813,0.3500,0.0126,0.1006,17.00,159,0.8
1396,train,3.6061,0.3775,0.0667,0.3400,6.54,150,0.6
1397,train,3.9872,0.3896,0.0125,0.1125,12.02,160,0.6
1398,train,3.6123,0.3718,0.0705,0.2756,8.12,156,0.8
1399,train,3.9049,0.3207,0.0510,0.1975,7.04,157,0.8
1400,train,4.8474,0.4232,0.0000,0.0000,25.31,153,0.7
1400,val,4.3782,,0.0231,0.1097,17.82,6984,36.1
1401,train,3.9328,0.3559,0.0000,0.0581,20.97,155,0.8
1402,train,4.7528,0.3351,0.0000,0.0375,20.04,160,0.7
1403,train,3.9090,0.3568,0.0190,0.0443,24.67,158,0.8
1404,train,3.5971,0.3008,0.0061,0.1768,13.92,164,0.8
1405,train,3.6384,0.3804,0.0260,0.0909,22.45,154,0.8
1406,train,3.6486,0.3307,0.0500,0.2188,10.70,160,0.8
1407,train,3.5686,0.4215,0.1605,0.5370,6.01,162,0.8
1408,train,4.9529,0.4101,0.0000,0.0000,37.43,148,0.6
1409,train,3.6248,0.4156,0.1533,0.5467,7.45,150,0.8
1410,train,4.2297,0.3330,0.0063,0.0943,10.97,159,0.6
1411,train,3.3451,0.2934,0.0427,0.2256,9.75,164,0.8
1412,train,4.2370,0.4264,0.0140,0.0420,24.59,143,0.7
1413,train,4.0215,0.3600,0.0066,0.0066,28.22,151,0.8
1414,train,4.1587,0.4456,0.0375,0.1313,20.67,160,0.8
1415,train,4.4464,0.4122,0.0000,0.0411,12.33,146,0.7
1416,train,3.4995,0.3096,0.0316,0.1646,11.54,158,0.7
1417,train,3.9453,0.3716,0.0000,0.0062,26.46,161,0.6
1418,train,3.6586,0.3585,0.0581,0.3097,12.31,155,0.6
1419,train,3.1976,0.3986,0.1118,0.5217,5.64,161,0.8
1420,train,4.0648,0.4044,0.0676,0.2703,14.08,148,0.6
1421,train,3.2121,0.3193,0.1125,0.4313,6.68,160,0.8
1422,train,3.8061,0.4266,0.0268,0.0738,21.90,149,0.6
1423,train,4.0814,0.3885,0.0000,0.0000,25.80,147,0.8
1424,train,5.5227,0.3856,0.0000,0.0000,40.27,157,0.8
1425,train,4.1503,0.3762,0.0064,0.0318,22.70,157,0.7
1426,train,4.5974,0.3110,0.0000,0.0000,28.05,159,0.8
1427,train,6.4275,0.3545,0.0000,0.0000,26.15,155,0.6
1428,train,4.6480,0.3922,0.0000,0.0000,31.64,163,0.8
1429,train,4.2477,0.4238,0.0000,0.0000,28.67,152,0.8
1430,train,3.9803,0.3946,0.0000,0.0250,23.69,160,0.8
1431,train,3.6946,0.3138,0.1180,0.3416,12.08,161,0.7
1432,train,4.0325,0.4682,0.0063,0.0188,20.57,160,0.8
1433,train,4.7889,0.4530,0.0000,0.0000,25.68,143,0.7
1434,train,4.4719,0.3694,0.0000,0.0000,21.09,159,0.8
1435,train,3.8768,0.4025,0.0395,0.2237,10.20,152,0.8
1436,train,4.0746,0.3306,0.0063,0.1000,17.92,160,0.8
1437,train,4.0967,0.4101,0.0000,0.0000,33.38,153,0.8
1438,train,3.8905,0.3560,0.0000,0.1166,11.27,163,0.6
1439,train,3.2217,0.4056,0.1644,0.5685,6.89,146,0.7
1440,train,3.9697,0.3360,0.0000,0.0000,31.74,158,0.8
1441,train,3.7178,0.4837,0.0261,0.1699,14.18,153,0.6
1442,train,4.3785,0.3891,0.0123,0.0859,16.68,163,0.8
1443,train,4.5112,0.3520,0.0000,0.0000,19.28,153,0.6
1444,train,4.2706,0.3402,0.0065,0.0654,19.10,153,0.8
1445,train,5.3913,0.3781,0.0000,0.0000,38.65,158,0.8
1446,train,3.7245,0.3467,0.0382,0.2038,15.00,157,0.6
1447,train,3.4021,0.3113,0.1750,0.5063,6.74,160,0.8
1448,train,3.3170,0.6899,0.0576,0.2446,16.53,139,0.8
1449,train,4.1144,0.3988,0.0000,0.0064,26.38,156,0.8
1450,train,3.6744,0.3411,0.0440,0.2201,10.10,159,0.8
1451,train,3.6176,0.3398,0.0440,0.2327,10.31,159,0.6
1452,train,3.4858,0.3830,0.0395,0.1908,13.19,152,0.6
1453,train,3.3410,0.4907,0.1006,0.4214,13.13,159,0.8
1454,train,3.6120,0.4012,0.0132,0.1118,22.68,152,0.8
1455,train,3.7158,0.6128,0.0345,0.2069,10.23,145,0.8
1456,train,3.5585,0.3660,0.0633,0.2848,20.71,158,0.8
1457,train,4.0957,0.5372,0.0000,0.0000,36.18,152,0.8
1458,train,4.2661,0.5717,0.0000,0.0500,16.09,140,0.8
1459,train,3.3619,0.3253,0.0683,0.2981,11.55,161,0.8
1460,train,3.8675,0.3282,0.0255,0.1911,12.18,157,0.6
1461,train,3.6721,0.4321,0.0260,0.2532,15.79,154,0.8
1462,train,3.7913,0.3767,0.0250,0.1437,14.33,160,0.8
1463,train,5.5298,0.3003,0.0000,0.0000,37.39,163,0.6
1464,train,3.5489,0.3269,0.0000,0.1118,18.41,152,0.8
1465,train,3.3838,0.2924,0.1481,0.4506,11.24,162,0.8
1466,train,3.8576,0.3133,0.0127,0.0886,16.35,158,0.8
1467,train,3.5889,0.2996,0.0312,0.0938,27.75,160,0.8
1468,train,5.1247,0.3416,0.0063,0.0126,17.06,159,0.6
1469,train,3.3718,0.4451,0.0368,0.2393,11.90,163,0.8
1470,train,3.8698,0.4243,0.0000,0.0000,30.59,149,0.8
1471,train,4.9857,0.5802,0.0000,0.0000,29.95,155,0.8
1472,train,4.1953,0.3046,0.0497,0.1491,12.99,161,0.8
1473,train,3.3974,0.3566,0.1032,0.3613,12.17,155,0.6
1474,train,3.7105,0.3656,0.0064,0.1083,13.34,157,0.8
1475,train,4.6131,0.4811,0.0000,0.0132,21.48,152,0.6
1476,train,3.3713,0.3281,0.0813,0.3938,15.91,160,0.8
1477,train,4.1049,0.3133,0.0000,0.0375,25.55,160,0.8
1478,train,3.3633,0.3209,0.0429,0.2086,17.68,163,0.6
1479,train,3.2854,0.3772,0.1358,0.3827,9.13,162,0.8
1480,train,5.9831,0.4245,0.0000,0.0000,31.41,153,0.8
1481,train,4.0157,0.3829,0.0066,0.0662,25.89,151,0.6
1482,train,4.0409,0.3707,0.0125,0.0688,11.83,160,0.8
1483,train,4.6625,0.3364,0.0000,0.0250,14.10,160,0.6
1484,train,3.6082,0.4246,0.1698,0.5346,6.30,159,0.8
1485,train,4.8781,0.3705,0.0063,0.0437,17.32,160,0.8
1486,train,5.2910,0.3378,0.0000,0.0000,29.29,159,0.8
1487,train,3.5184,0.3454,0.0000,0.0461,22.94,152,0.8
1488,train,3.5477,0.3382,0.0497,0.2422,15.10,161,0.7
1489,train,4.4118,0.3868,0.0000,0.0132,16.26,152,0.8
1490,train,3.6068,0.4197,0.1554,0.4189,14.00,148,0.8
1491,train,4.2759,0.4293,0.0000,0.0000,22.42,146,0.8
1492,train,3.7683,0.3999,0.0066,0.2119,14.22,151,0.7
1493,train,3.6193,0.3147,0.0124,0.0497,24.88,161,0.7
1494,train,4.1491,0.3401,0.0000,0.0387,19.82,155,0.8
1495,train,4.4529,0.3013,0.0124,0.0683,24.96,161,0.8
1496,train,4.0056,0.3276,0.0000,0.0125,21.68,160,0.8
1497,train,3.6389,0.3744,0.0000,0.0000,23.58,155,0.8
1498,train,3.6268,0.3387,0.0253,0.1266,10.83,158,0.8
1499,train,3.5733,0.3360,0.0321,0.2051,12.20,156,0.8
1500,train,3.5351,0.3011,0.0377,0.2264,11.84,159,0.8
1501,train,4.1285,0.3667,0.0000,0.0329,33.52,152,0.8
1502,train,5.0703,0.3221,0.0000,0.0061,16.55,163,0.8
1503,train,3.6872,0.3449,0.0327,0.1373,16.88,153,0.8
1504,train,4.7698,0.3607,0.0000,0.0321,23.40,156,0.8
1505,train,3.4088,0.3224,0.0633,0.2089,10.21,158,0.8
1506,train,4.0437,0.3321,0.0062,0.0123,21.78,162,0.8
1507,train,3.9816,0.3769,0.0066,0.1589,8.80,151,0.8
1508,train,6.1033,0.3740,0.0000,0.0065,26.80,155,0.6
1509,train,5.3307,0.3602,0.0000,0.0000,14.40,161,0.6
1510,train,4.8824,0.4513,0.0000,0.0000,25.98,143,0.8
1511,train,3.3803,0.3005,0.0570,0.2089,23.31,158,0.7
1512,train,4.4500,0.3451,0.0125,0.0750,10.72,160,0.8
1513,train,4.4281,0.3881,0.0000,0.0537,15.14,149,0.7
1514,train,4.7902,0.4428,0.0000,0.0065,17.64,153,0.6
1515,train,3.8212,0.3387,0.0260,0.2338,21.98,154,0.8
1516,train,4.4574,0.3704,0.0000,0.0000,14.62,158,0.6
1517,train,3.6187,0.3204,0.0062,0.0432,21.99,162,0.8
1518,train,3.6269,0.4806,0.0679,0.2346,9.49,162,0.8
1519,train,3.6224,0.3597,0.0988,0.4753,8.77,162,0.8
1520,train,3.4887,0.3417,0.0692,0.2327,17.90,159,0.6
1521,train,4.3486,0.3071,0.0000,0.0244,15.14,164,0.6
1522,train,3.5587,0.3676,0.0823,0.2468,16.48,158,0.6
1523,train,3.9384,0.3935,0.0377,0.1950,12.75,159,0.8
1524,train,3.8013,0.3465,0.0311,0.1615,11.83,161,0.8
1525,train,4.1127,0.3570,0.0065,0.0584,21.90,154,0.8
1526,train,4.3312,0.3510,0.0000,0.0065,26.47,153,0.7
1527,train,3.8965,0.3091,0.0000,0.0377,22.83,159,0.8
1528,train,3.8840,0.4416,0.0153,0.0916,10.12,131,0.7
1529,train,3.8335,0.3760,0.0125,0.0375,23.69,160,0.8
1530,train,3.6056,0.3746,0.0329,0.1316,17.42,152,0.8
1531,train,3.5482,0.3280,0.0625,0.3438,10.83,160,0.8
1532,train,3.6847,0.3829,0.0745,0.3292,13.33,161,0.8
1533,train,3.5277,0.3710,0.0437,0.2750,9.87,160,0.8
1534,train,4.0401,0.3800,0.0067,0.0200,20.42,150,0.7
1535,train,5.5516,0.3421,0.0000,0.0000,18.78,161,0.8
1536,train,3.6968,0.3906,0.0065,0.1290,19.43,155,0.8
1537,train,3.8949,0.3582,0.0000,0.0327,25.04,153,0.8
1538,train,5.0557,0.3679,0.0000,0.0065,14.42,153,0.8
1539,train,3.8887,0.3651,0.0130,0.0779,15.19,154,0.8
1540,train,3.9984,0.3735,0.0066,0.0461,14.26,152,0.6
1541,train,3.8202,0.3197,0.0253,0.1392,18.37,158,0.6
1542,train,3.8992,0.3654,0.0000,0.0488,8.14,164,0.8
1543,train,3.3051,0.3215,0.0926,0.4568,7.38,162,0.8
1544,train,4.0050,0.5009,0.0526,0.2039,15.18,152,0.6
1545,train,4.1867,0.3397,0.0000,0.0131,32.46,153,0.8
1546,train,3.6042,0.3639,0.0443,0.2025,22.00,158,0.8
1547,train,3.6271,0.2991,0.0377,0.2453,10.14,159,0.8
1548,train,3.2540,0.3459,0.0807,0.4099,10.67,161,0.8
1549,train,3.5009,0.4326,0.0946,0.3243,11.06,148,0.8
1550,train,3.5681,0.2816,0.0859,0.3313,11.51,163,0.8
1551,train,3.0798,0.3471,0.1366,0.6087,7.60,161,0.8
1552,train,4.2990,0.3175,0.0123,0.1411,16.79,163,0.6
1553,train,3.3020,0.3047,0.1195,0.5535,9.69,159,0.8
1554,train,4.1159,0.3706,0.0382,0.1656,17.25,157,0.8
1555,train,3.8980,0.3210,0.0126,0.0692,32.20,159,0.8
1556,train,4.5493,0.3402,0.0000,0.0000,14.28,157,0.8
1557,train,4.2778,0.2981,0.0061,0.0552,14.63,163,0.6
1558,train,3.6618,0.3320,0.0184,0.1840,15.54,163,0.8
1559,train,3.7857,0.3569,0.0191,0.1019,24.54,157,0.8
1560,train,3.5029,0.3548,0.0679,0.2160,17.93,162,0.6
1561,train,3.8427,0.2736,0.0188,0.1187,19.86,160,0.8
1562,train,3.2599,0.3445,0.1226,0.4258,7.12,155,0.6
1563,train,4.6552,0.4259,0.0000,0.0000,20.35,139,0.7
1564,train,4.2183,0.2949,0.0188,0.0875,15.35,160,0.8
1565,train,4.3269,0.3752,0.0000,0.0938,21.67,160,0.8
1566,train,4.2618,0.3209,0.0000,0.0062,20.91,162,0.6
1567,train,3.9687,0.3350,0.0127,0.0696,17.43,158,0.7
1568,train,3.7328,0.3393,0.0186,0.0745,9.94,161,0.7
1569,train,3.5889,0.3228,0.0728,0.4106,9.63,151,0.6
1570,train,3.8100,0.3066,0.0629,0.2453,11.84,159,0.6
1571,train,3.7228,0.3046,0.0000,0.0559,26.14,161,0.8
1572,train,3.3030,0.3540,0.0563,0.2875,10.15,160,0.8
1573,train,4.3888,0.4026,0.0000,0.0000,23.44,150,0.7
1574,train,4.4306,0.3351,0.0000,0.0131,21.93,153,0.6
1575,train,3.7451,0.3695,0.0390,0.1818,9.57,154,0.8
1576,train,4.1273,0.3293,0.0323,0.1032,19.82,155,0.8
1577,train,3.5716,0.3529,0.0132,0.1711,12.94,152,0.6
1578,train,4.7534,0.3146,0.0000,0.0305,25.47,164,0.8
1579,train,3.3379,0.3439,0.1625,0.5000,10.04,160,0.8
1580,train,7.0135,0.4109,0.0000,0.0000,23.22,150,0.6
1581,train,4.1555,0.3100,0.0185,0.0556,8.08,162,0.8
1582,train,3.7749,0.2812,0.0123,0.0675,16.49,163,0.8
1583,train,5.2912,0.2912,0.0000,0.0063,37.45,160,0.6
1584,train,3.5261,0.3029,0.0373,0.2236,12.86,161,0.8
1585,train,4.1659,0.3984,0.0197,0.1316,15.15,152,0.8
1586,train,3.3840,0.5087,0.0798,0.3681,9.36,163,0.8
1587,train,3.3961,0.4525,0.0823,0.4114,10.98,158,0.6
1588,train,3.4847,0.2693,0.0494,0.2407,16.67,162,0.8
1589,train,3.7202,0.3075,0.0491,0.2270,13.71,163,0.8
1590,train,4.0713,0.3373,0.0000,0.0197,21.00,152,0.6
1591,train,3.4594,0.3406,0.0464,0.2781,11.20,151,0.7
1592,train,3.6554,0.3252,0.0000,0.0903,20.29,155,0.6
1593,train,4.6610,0.3822,0.0000,0.0573,16.21,157,0.8
1594,train,4.5624,0.4203,0.0000,0.0000,10.91,153,0.8
1595,train,3.5129,0.3204,0.0311,0.1925,18.03,161,0.8
1596,train,3.5455,0.3160,0.0613,0.1963,17.58,163,0.8
1597,train,4.3262,0.3343,0.0000,0.0311,29.09,161,0.8
1598,train,3.6255,0.3240,0.0500,0.1875,12.16,160,0.8
1599,train,3.7147,0.2799,0.0617,0.3765,9.09,162,0.8
1600,train,3.6672,0.3588,0.0382,0.2293,10.57,157,0.6
1600,val,4.2365,,0.0233,0.1052,18.50,6984,36.0
1601,train,3.5445,0.2847,0.0629,0.3711,9.46,159,0.8
1602,train,3.8927,0.4015,0.0323,0.1613,9.57,155,0.8
1603,train,3.9043,0.3900,0.0000,0.0065,24.58,154,0.8
1604,train,4.5102,0.2933,0.0000,0.0062,15.96,161,0.8
1605,train,3.5441,0.3703,0.0980,0.3791,9.04,153,0.7
1606,train,3.6953,0.3018,0.1180,0.5280,5.20,161,0.8
1607,train,3.4010,0.3074,0.0629,0.3145,9.21,159,0.8
1608,train,4.2238,0.3117,0.0000,0.0247,25.50,162,0.8
1609,train,3.2796,0.2865,0.0870,0.4720,11.29,161,0.6
1610,train,4.6257,0.3129,0.0000,0.0000,35.44,160,0.6
1611,train,3.6841,0.3734,0.0260,0.1299,18.79,154,0.8
1612,train,3.5053,0.3216,0.0062,0.0556,20.56,162,0.7
1613,train,3.4932,0.2944,0.0625,0.3938,8.49,160,0.6
