step,split,ce,cert,top1,top5,cell_err_m,n,sec
3190,train,3.7595,0.3029,0.0130,0.0909,17.35,154,0.8
3191,train,3.4865,0.2401,0.0063,0.0696,18.42,158,0.6
3192,train,3.4676,0.2491,0.0437,0.1688,17.09,160,1.8
3193,train,3.9450,0.2988,0.0123,0.0613,15.70,163,0.6
3194,train,3.1462,0.2662,0.0839,0.3548,16.09,155,1.5
3195,train,6.7508,0.2424,0.0000,0.0000,29.51,162,1.4
3196,train,4.0301,0.2435,0.0000,0.0000,34.51,161,1.5
3197,train,4.4558,0.4079,0.0000,0.0061,27.30,164,1.7
3198,train,3.8591,0.5005,0.0000,0.0073,26.61,137,2.2
3199,train,3.3174,0.3355,0.0577,0.2821,18.12,156,1.9
3200,train,2.7024,0.2714,0.2785,0.7532,4.55,158,0.8
3200,val,4.0806,,0.0365,0.1546,18.31,6984,36.2
3201,train,3.9983,0.3364,0.0065,0.1046,14.34,153,0.6
3202,train,3.3553,0.2567,0.0189,0.2830,11.92,159,1.8
3203,train,3.3137,0.2660,0.0563,0.2562,11.77,160,1.6
3204,train,2.9120,0.2802,0.1883,0.5974,5.81,154,0.8
3205,train,3.9880,0.2597,0.0256,0.1218,18.96,156,1.6
3206,train,3.6407,0.2966,0.0247,0.1049,21.92,162,2.2
3207,train,3.2051,0.3087,0.0828,0.4650,6.72,157,0.8
3208,train,3.2695,0.2648,0.0255,0.3694,11.08,157,2.1
3209,train,3.7922,0.2675,0.0127,0.0510,15.41,157,1.7
3210,train,3.5952,0.3073,0.0426,0.2270,9.22,141,2.0
3211,train,3.3052,0.2690,0.1132,0.3774,18.01,159,0.8
3212,train,2.7903,0.2963,0.1088,0.7959,6.04,147,2.1
3213,train,2.9432,0.2794,0.1382,0.5066,17.15,152,1.4
3214,train,3.4444,0.2784,0.0370,0.2654,13.41,162,0.8
3215,train,3.2179,0.2676,0.1250,0.5921,10.19,152,0.8
3216,train,3.3250,0.2633,0.0000,0.0185,32.84,162,0.8
3217,train,3.9082,0.2364,0.0497,0.1988,10.54,161,2.1
3218,train,4.3681,0.2826,0.0200,0.0733,29.21,150,1.9
3219,train,3.5837,0.2773,0.0190,0.1203,16.78,158,1.6
3220,train,3.0848,0.2865,0.0325,0.2792,13.27,154,1.7
3221,train,3.6296,0.2810,0.0062,0.0870,21.44,161,2.0
3222,train,3.5295,0.3612,0.0194,0.1226,17.51,155,1.4
3223,train,3.2946,0.3037,0.0000,0.0000,32.97,160,0.8
3224,train,3.3386,0.2563,0.1063,0.3500,7.36,160,1.6
3225,train,3.2155,0.2642,0.0329,0.3684,11.54,152,1.7
3226,train,4.5562,0.2574,0.0123,0.0245,16.35,163,1.5
3227,train,3.8704,0.2203,0.0000,0.0124,18.79,161,1.5
3228,train,3.1605,0.2395,0.1437,0.3938,9.64,160,0.7
3229,train,3.8916,0.3053,0.0000,0.0000,27.61,154,0.6
3230,train,3.4565,0.2451,0.0309,0.2593,13.29,162,1.7
3231,train,3.8056,0.2907,0.0000,0.0377,17.92,159,0.7
3232,train,3.4690,0.2307,0.0186,0.1180,19.22,161,0.8
3233,train,3.3441,0.2898,0.0513,0.3013,13.01,156,0.8
3234,train,4.8237,0.3268,0.0000,0.0000,14.77,155,0.7
3235,train,3.1017,0.2277,0.0559,0.4224,11.20,161,0.6
3236,train,3.5061,0.2890,0.0000,0.0132,21.39,151,2.0
3237,train,2.6755,0.2473,0.2278,0.6646,5.76,158,1.6
3238,train,3.3605,0.2400,0.0247,0.1728,12.84,162,1.9
3239,train,4.1531,0.3544,0.0131,0.0980,22.70,153,0.8
3240,train,4.0865,0.2708,0.0063,0.0503,30.73,159,1.6
3241,train,3.2403,0.3122,0.2062,0.7375,5.14,160,0.8
3242,train,5.0162,0.3517,0.0000,0.0000,32.98,140,1.6
3243,train,4.4566,0.3331,0.0123,0.0798,15.16,163,0.8
3244,train,3.3371,0.2558,0.0311,0.2298,10.50,161,0.8
3245,train,4.0487,0.2746,0.0125,0.0375,23.26,160,0.8
3246,train,3.2205,0.4529,0.0145,0.1957,10.57,138,2.1
3247,train,3.2794,0.3720,0.0280,0.4056,9.69,143,0.8
3248,train,6.0328,0.2643,0.0000,0.0000,42.24,160,0.8
3249,train,3.4486,0.3888,0.0073,0.3431,12.54,137,2.2
3250,train,2.6133,0.2396,0.3043,0.7888,6.05,161,1.4
3251,train,2.9556,0.2453,0.1914,0.5802,8.79,162,2.0
3252,train,2.9623,0.2226,0.0976,0.4878,16.17,164,2.1
3253,train,3.9799,0.2644,0.0125,0.1000,11.15,160,2.1
3254,train,3.7510,0.3122,0.0333,0.1400,24.87,150,0.8
3255,train,3.0172,0.2429,0.1341,0.4451,8.77,164,2.1
3256,train,3.2610,0.2416,0.0745,0.2609,19.71,161,1.9
3257,train,3.5506,0.3096,0.0000,0.0449,25.38,156,1.7
3258,train,4.2834,0.2481,0.0063,0.0063,29.78,160,0.8
3259,train,3.9792,0.3373,0.0000,0.0072,20.16,138,1.4
3260,train,3.5719,0.3209,0.0123,0.1173,23.76,162,0.8
3261,train,2.9679,0.3225,0.1180,0.5217,8.40,161,2.2
3262,train,3.3664,0.2883,0.0458,0.2288,9.41,153,2.1
3263,train,3.7365,0.3426,0.0000,0.0000,36.98,158,0.7
3264,train,3.2234,0.3232,0.0338,0.2703,13.32,148,0.8
3265,train,3.2518,0.3663,0.0132,0.0789,24.30,152,0.8
3266,train,2.9160,0.2794,0.2038,0.7643,5.57,157,0.6
3267,train,4.1575,0.2737,0.1227,0.2822,21.60,163,1.4
3268,train,3.2347,0.3548,0.1149,0.4865,8.37,148,2.1
3269,train,3.8625,0.2987,0.0000,0.0333,23.67,150,1.6
3270,train,3.4127,0.3205,0.0123,0.1166,21.01,163,2.1
3271,train,4.6992,0.3027,0.0000,0.0000,14.17,157,1.5
3272,train,2.9377,0.2864,0.1553,0.5155,9.54,161,0.8
3273,train,4.2002,0.3949,0.0000,0.0068,18.13,147,1.6
3274,train,3.0529,0.2819,0.1429,0.5584,5.37,154,1.5
3275,train,3.6117,0.2544,0.0000,0.0000,30.48,163,1.5
3276,train,3.3638,0.2996,0.0510,0.2293,13.30,157,1.8
3277,train,3.2563,0.2876,0.0195,0.2922,18.41,154,0.6
3278,train,3.1352,0.3457,0.1241,0.3310,14.40,145,1.6
3279,train,4.1651,0.2576,0.0063,0.0312,19.73,160,0.7
3280,train,3.5424,0.2359,0.0123,0.1914,9.61,162,0.8
3281,train,3.6041,0.2479,0.0000,0.0755,13.33,159,0.8
3282,train,3.5099,0.2700,0.0127,0.1266,11.88,158,1.9
3283,train,4.2895,0.3987,0.0143,0.1071,16.82,140,0.8
3284,train,4.2186,0.2613,0.0000,0.0062,10.84,161,2.1
3285,train,3.6689,0.2440,0.0247,0.1111,25.83,162,0.8
3286,train,3.3113,0.2452,0.1006,0.4025,13.73,159,0.7
3287,train,3.0658,0.3033,0.1184,0.3750,18.77,152,1.8
3288,train,2.7595,0.2910,0.1161,0.7032,6.31,155,1.5
3289,train,5.2079,0.3108,0.0000,0.0000,33.94,162,1.7
3290,train,2.9590,0.2571,0.1375,0.5875,4.91,160,1.7
3291,train,3.6218,0.2711,0.0128,0.1154,10.47,156,2.1
3292,train,3.2407,0.2285,0.0312,0.2688,11.17,160,2.0
3293,train,4.6361,0.3569,0.0000,0.0136,13.94,147,1.4
3294,train,3.4656,0.2471,0.1316,0.3618,9.07,152,1.3
3295,train,4.0895,0.3209,0.0000,0.0000,35.71,148,0.8
3296,train,4.4845,0.2775,0.0000,0.0982,22.63,163,0.8
3297,train,3.4085,0.3070,0.0870,0.4472,7.68,161,2.2
3298,train,2.8729,0.2507,0.1274,0.6688,6.18,157,1.6
3299,train,3.9670,0.2385,0.0000,0.0000,24.55,162,1.8
3300,train,5.4770,0.3522,0.0000,0.0000,19.24,147,1.9
3301,train,4.6188,0.2724,0.0000,0.0064,16.35,156,0.8
3302,train,4.4811,0.2234,0.0000,0.0000,26.07,164,0.7
3303,train,3.2363,0.2602,0.0570,0.2722,10.90,158,0.8
3304,train,3.9870,0.3201,0.0252,0.1698,16.32,159,1.5
3305,train,3.6501,0.2668,0.0063,0.1006,12.19,159,0.7
3306,train,3.0770,0.2765,0.2092,0.6667,6.58,153,1.9
3307,train,3.2525,0.3557,0.0920,0.4049,7.94,163,1.8
3308,train,3.4061,0.2986,0.0467,0.1333,19.44,150,0.8
3309,train,2.9904,0.2537,0.2722,0.5759,10.42,158,1.7
3310,train,3.3945,0.3225,0.0265,0.1192,22.60,151,1.8
3311,train,3.7818,0.3990,0.0245,0.1595,10.64,163,2.2
3312,train,4.1713,0.3036,0.0000,0.0250,12.73,160,0.7
3313,train,2.9370,0.2849,0.2194,0.6839,4.32,155,0.8
3314,train,2.7638,0.2978,0.2893,0.7925,8.81,159,1.4
3315,train,3.1306,0.2698,0.1562,0.5188,8.01,160,1.7
3316,train,3.2769,0.2840,0.0432,0.2284,15.01,162,0.8
3317,train,3.7071,0.2260,0.0123,0.0741,20.04,162,1.7
3318,train,3.4283,0.2561,0.0000,0.0886,16.51,158,1.9
3319,train,3.7452,0.2883,0.0062,0.1366,13.18,161,2.1
3320,train,3.3951,0.2499,0.0124,0.1925,15.91,161,2.1
3321,train,3.3193,0.3184,0.0959,0.3562,6.55,146,1.7
3322,train,2.9484,0.2534,0.1677,0.5652,5.31,161,0.8
3323,train,2.9288,0.2276,0.0886,0.6203,6.16,158,0.8
3324,train,3.3986,0.2335,0.0127,0.0570,25.55,158,0.8
3325,train,4.4460,0.2254,0.0000,0.0126,31.37,159,0.6
3326,train,3.3598,0.2444,0.0370,0.2469,8.28,162,2.2
3327,train,2.6908,0.2932,0.2727,0.7208,5.83,154,1.5
3328,train,4.3764,0.2966,0.0129,0.0452,44.20,155,1.8
3329,train,4.3743,0.3508,0.0000,0.0000,13.40,149,0.6
3330,train,3.9875,0.3977,0.0146,0.0657,17.03,137,0.8
3331,train,3.4086,0.3567,0.0400,0.1333,12.17,150,1.4
3332,train,3.7707,0.2779,0.0067,0.0201,15.85,149,1.6
3333,train,3.6039,0.4441,0.0000,0.1307,12.65,153,0.7
3334,train,4.1035,0.2870,0.0000,0.0000,27.11,154,0.7
3335,train,4.5462,0.2494,0.0000,0.0123,21.03,162,2.0
3336,train,5.0482,0.2431,0.0000,0.0000,32.25,157,0.8
3337,train,4.2687,0.2416,0.0126,0.0314,26.71,159,1.5
3338,train,3.9229,0.2482,0.0000,0.0506,20.57,158,1.6
3339,train,3.9457,0.2353,0.0000,0.0063,29.65,158,2.1
3340,train,4.5669,0.2665,0.0000,0.0131,17.82,153,0.8
3341,train,3.0293,0.3078,0.1887,0.5912,6.51,159,0.8
3342,train,4.9651,0.3505,0.0253,0.0696,11.18,158,2.0
3343,train,4.1847,0.2516,0.0000,0.0435,15.00,161,0.7
3344,train,5.4125,0.3313,0.0000,0.0000,17.47,147,1.9
3345,train,3.5410,0.2869,0.0132,0.0397,30.95,151,2.0
3346,train,3.8043,0.3163,0.0131,0.0392,19.32,153,1.4
3347,train,3.4752,0.3996,0.0365,0.2117,10.44,137,1.5
3348,train,3.3760,0.2667,0.0584,0.2338,12.11,154,0.6
3349,train,3.5951,0.2784,0.0316,0.1646,11.76,158,1.4
3350,train,3.6950,0.2331,0.0248,0.0870,18.74,161,1.9
3351,train,3.1352,0.2943,0.1210,0.4586,12.17,157,1.5
3352,train,3.2855,0.2817,0.0533,0.2333,13.13,150,0.7
3353,train,3.5686,0.3248,0.0197,0.1447,12.30,152,0.8
3354,train,3.5823,0.3265,0.0592,0.1711,12.62,152,1.5
3355,train,3.8924,0.3187,0.0128,0.1154,6.95,156,2.0
3356,train,3.5051,0.2779,0.0784,0.4837,7.93,153,0.6
3357,train,3.8128,0.2923,0.0000,0.0063,33.44,158,1.9
3358,train,4.2832,0.2799,0.0125,0.0688,12.15,160,2.1
3359,train,3.7089,0.3502,0.1364,0.2857,30.02,154,1.4
3360,train,3.3864,0.2724,0.0440,0.2390,11.59,159,1.7
3361,train,3.3626,0.3179,0.1667,0.4295,6.60,156,0.6
3362,train,4.0954,0.2926,0.0064,0.0192,16.95,156,1.6
3363,train,3.4032,0.2767,0.0588,0.3529,14.80,153,1.4
3364,train,3.2564,0.2671,0.0533,0.2000,22.83,150,1.4
3365,train,4.2951,0.2989,0.0000,0.0188,16.97,160,1.7
3366,train,3.1522,0.2946,0.1180,0.6149,6.49,161,1.6
3367,train,3.7522,0.2703,0.0000,0.0127,20.98,158,1.7
3368,train,3.3847,0.2963,0.0131,0.0261,36.48,153,1.5
3369,train,3.5570,0.2815,0.0195,0.1104,11.92,154,1.6
3370,train,3.9676,0.2320,0.0124,0.0932,22.74,161,0.7
3371,train,2.9459,0.2376,0.1950,0.6604,7.68,159,1.9
3372,train,3.4611,0.2860,0.0248,0.1739,17.46,161,1.7
3373,train,3.0668,0.2506,0.1166,0.5460,6.50,163,2.1
3374,train,3.7479,0.2957,0.0637,0.4586,7.51,157,2.0
3375,train,2.9840,0.2576,0.1392,0.4873,7.93,158,0.8
3376,train,3.0475,0.3292,0.0513,0.3654,12.52,156,0.8
3377,train,3.4125,0.2383,0.0370,0.1790,12.15,162,1.6
3378,train,4.5477,0.2605,0.0000,0.0307,20.15,163,2.1
3379,train,3.6227,0.2675,0.0192,0.1923,15.78,156,2.2
3380,train,3.3445,0.2869,0.0311,0.1925,10.42,161,2.2
3381,train,3.1475,0.2783,0.0949,0.3544,14.15,158,1.8
3382,train,3.3941,0.4337,0.0584,0.3285,16.11,137,0.8
3383,train,3.5394,0.3036,0.0503,0.1321,18.04,159,2.2
3384,train,2.8666,0.2848,0.2037,0.5926,15.13,162,2.2
3385,train,3.4477,0.2916,0.0261,0.2092,8.50,153,1.3
3386,train,4.7155,0.2349,0.0000,0.0000,22.83,162,0.8
3387,train,3.8359,0.2648,0.0000,0.0066,28.67,151,0.7
3388,train,2.9015,0.2768,0.0204,0.2789,26.21,147,2.0
3389,train,4.6059,0.2829,0.0000,0.0126,12.57,159,1.8
3390,train,3.5268,0.2432,0.0312,0.1063,11.72,160,1.8
3391,train,2.9180,0.2992,0.2716,0.7531,6.40,162,1.7
3392,train,3.4142,0.2512,0.0000,0.1210,24.78,157,0.8
3393,train,4.8322,0.3017,0.0000,0.0000,15.77,156,1.6
3394,train,3.1876,0.2751,0.0692,0.2893,17.45,159,0.8
3395,train,3.2437,0.4120,0.2075,0.6101,8.67,159,0.8
3396,train,3.9327,0.2902,0.0000,0.0267,16.24,150,1.3
3397,train,3.6915,0.4399,0.0312,0.1875,17.70,160,1.4
3398,train,4.0719,0.2709,0.0000,0.0128,23.07,156,1.7
3399,train,4.7894,0.2912,0.0000,0.0000,14.99,157,2.1
3400,train,5.6901,0.2714,0.0000,0.0000,21.38,153,2.0
3400,val,4.1128,,0.0342,0.1439,17.65,6984,37.3
3401,train,3.2789,0.2753,0.1161,0.4581,9.52,155,1.7
3402,train,4.4005,0.2345,0.0063,0.0312,23.25,160,0.8
3403,train,3.2726,0.3016,0.0506,0.2595,19.26,158,2.1
3404,train,3.3926,0.2497,0.0427,0.3293,9.54,164,1.6
3405,train,3.5950,0.2649,0.0000,0.1494,13.51,154,1.6
3406,train,2.9189,0.2839,0.0563,0.5000,9.88,160,1.9
3407,train,3.2439,0.2602,0.1235,0.4321,14.60,162,1.5
3408,train,4.3704,0.2936,0.0000,0.0270,7.69,148,1.4
3409,train,3.2364,0.3475,0.0333,0.2067,22.11,150,2.1
3410,train,3.5531,0.2040,0.0252,0.2327,11.67,159,0.7
3411,train,3.3291,0.2160,0.0427,0.2378,11.05,164,0.8
3412,train,3.8764,0.3890,0.0000,0.0000,26.24,143,0.8
3413,train,3.2203,0.3078,0.0132,0.1722,24.22,151,1.5
3414,train,4.8968,0.2476,0.0063,0.0750,16.20,160,2.1
3415,train,5.5951,0.3286,0.0000,0.0205,21.08,146,0.7
3416,train,3.2732,0.2607,0.2215,0.5000,14.28,158,1.6
3417,train,3.7600,0.2286,0.0062,0.0311,22.38,161,1.8
3418,train,3.7145,0.3047,0.0129,0.0194,30.14,155,0.6
3419,train,2.9350,0.2202,0.1801,0.6273,6.94,161,1.7
3420,train,4.2018,0.2657,0.0068,0.0068,13.95,148,1.6
3421,train,3.5055,0.2293,0.0437,0.2688,12.28,160,0.8
3422,train,4.0668,0.2764,0.0604,0.2550,27.55,149,1.9
3423,train,3.2505,0.3071,0.1020,0.5034,12.00,147,0.8
3424,train,4.3392,0.2929,0.0064,0.0318,18.75,157,0.8
3425,train,3.2283,0.3089,0.0382,0.3758,7.84,157,1.8
3426,train,3.2217,0.2310,0.1132,0.4843,13.85,159,0.8
3427,train,4.9629,0.2819,0.0000,0.0000,16.06,155,0.6
3428,train,3.7402,0.2316,0.0061,0.0675,15.57,163,2.2
3429,train,3.8138,0.3196,0.0066,0.0263,33.12,152,1.7
3430,train,2.9434,0.2219,0.1063,0.5375,10.50,160,0.8
3431,train,3.3984,0.2905,0.0621,0.3292,10.37,161,1.6
3432,train,3.5473,0.3031,0.0000,0.0250,30.43,160,0.8
3433,train,3.4704,0.3751,0.0000,0.0699,25.76,143,1.5
3434,train,4.4668,0.2259,0.0000,0.0000,15.19,159,1.8
3435,train,3.8243,0.3196,0.0000,0.0263,31.98,152,1.7
3436,train,2.8653,0.2526,0.1625,0.6313,9.30,160,2.1
3437,train,2.9466,0.2672,0.0196,0.4118,13.90,153,1.7
3438,train,3.4818,0.2155,0.0061,0.0429,30.76,163,1.8
3439,train,3.2496,0.3483,0.0616,0.4041,16.76,146,0.8
3440,train,3.0872,0.2429,0.0443,0.4177,13.59,158,2.1
3441,train,3.7170,0.2597,0.0000,0.0000,20.56,153,0.6
3442,train,3.5057,0.2340,0.0000,0.0798,7.33,163,1.9
3443,train,4.0687,0.2997,0.0392,0.2092,7.60,153,1.6
3444,train,4.1591,0.2535,0.0000,0.0131,19.30,153,1.4
3445,train,4.8162,0.2567,0.0000,0.0000,38.76,158,0.8
3446,train,3.3427,0.2708,0.0446,0.2675,12.96,157,0.6
3447,train,4.2520,0.2249,0.0000,0.0188,19.36,160,1.6
3448,train,3.7426,0.3912,0.0000,0.0360,16.16,139,2.1
3449,train,3.6572,0.2445,0.0128,0.0705,23.56,156,2.2
3450,train,3.1846,0.2956,0.1006,0.4591,7.55,159,0.8
3451,train,3.2085,0.2996,0.0440,0.4151,9.52,159,1.9
3452,train,3.2309,0.2838,0.0132,0.3618,8.94,152,1.5
3453,train,3.1151,0.2935,0.1069,0.5283,9.10,159,0.8
3454,train,3.5671,0.3334,0.0132,0.1250,12.25,152,1.5
3455,train,3.1732,0.3599,0.0276,0.1655,13.72,145,2.0
3456,train,3.8702,0.2481,0.0000,0.0127,13.95,158,2.1
3457,train,4.9752,0.3325,0.0000,0.0000,15.41,152,0.8
3458,train,3.6703,0.3989,0.0000,0.0000,30.46,140,1.4
3459,train,3.1324,0.2633,0.0745,0.3168,14.54,161,2.1
3460,train,3.9310,0.2421,0.0191,0.0955,9.20,157,0.6
3461,train,3.3056,0.2776,0.0584,0.3896,10.46,154,2.1
3462,train,3.7310,0.3709,0.0000,0.0250,21.50,160,2.1
3463,train,4.5438,0.2341,0.0000,0.0184,17.72,163,0.6
3464,train,3.6101,0.2538,0.0329,0.0987,16.44,152,0.8
3465,train,2.7314,0.2548,0.1173,0.6111,7.06,162,1.5
3466,train,3.2623,0.2192,0.1076,0.3038,17.17,158,0.8
3467,train,3.7478,0.2133,0.0000,0.0375,29.54,160,1.7
3468,train,6.0125,0.2252,0.0000,0.0000,20.09,159,1.4
3469,train,3.0122,0.2619,0.1104,0.4417,13.69,163,1.4
3470,train,3.1778,0.2636,0.0604,0.5034,8.37,149,1.6
3471,train,2.8948,0.2857,0.2323,0.7806,5.36,155,1.9
3472,train,3.5541,0.2568,0.0373,0.3230,8.85,161,2.0
3473,train,3.7511,0.2629,0.0000,0.0194,20.59,155,1.7
3474,train,3.6232,0.2526,0.0318,0.1847,11.93,157,1.8
3475,train,3.7932,0.3279,0.0000,0.0461,13.38,152,1.3
3476,train,3.1675,0.2635,0.1063,0.5312,6.68,160,1.7
3477,train,4.1507,0.2245,0.0000,0.0125,13.49,160,2.1
3478,train,3.6594,0.2749,0.0061,0.0429,14.53,163,1.4
3479,train,3.4438,0.2412,0.0309,0.1296,22.25,162,1.7
3480,train,5.4258,0.3236,0.0000,0.0000,11.09,153,0.8
3481,train,4.2605,0.3170,0.0000,0.0066,18.08,151,0.6
3482,train,3.3374,0.3011,0.1187,0.5063,9.10,160,1.7
3483,train,4.6123,0.2307,0.0063,0.0125,24.77,160,1.4
3484,train,3.4491,0.2503,0.2642,0.6792,6.95,159,0.8
3485,train,4.0720,0.2841,0.0938,0.3438,12.03,160,0.8
3486,train,5.4080,0.2653,0.0000,0.0000,31.43,159,0.8
3487,train,3.3128,0.2735,0.0197,0.1382,24.66,152,1.7
3488,train,4.1038,0.2666,0.0062,0.1118,21.24,161,1.9
3489,train,3.6086,0.3114,0.0987,0.3026,15.89,152,1.7
3490,train,3.2468,0.2683,0.0068,0.3514,9.85,148,0.8
3491,train,3.4201,0.3916,0.0890,0.4315,7.86,146,0.8
3492,train,4.7915,0.3006,0.0000,0.0000,16.26,151,1.7
3493,train,3.0752,0.2817,0.2174,0.7143,4.70,161,1.8
3494,train,3.9554,0.2640,0.0000,0.0129,23.64,155,2.0
3495,train,4.2607,0.2659,0.0435,0.1118,11.72,161,0.8
3496,train,3.6972,0.2518,0.0000,0.0125,31.54,160,2.1
3497,train,4.2454,0.3061,0.0000,0.0065,34.73,155,0.8
3498,train,3.3165,0.2516,0.0696,0.3734,10.11,158,1.6
3499,train,3.7497,0.2750,0.0192,0.1026,13.14,156,0.8
3500,train,3.4775,0.2391,0.0189,0.1384,12.98,159,1.6
3501,train,3.2994,0.2871,0.0658,0.2632,8.74,152,2.1
3502,train,5.2235,0.2373,0.0245,0.0798,16.97,163,2.1
3503,train,3.5404,0.2731,0.0261,0.2092,10.23,153,1.7
3504,train,3.3827,0.2884,0.1795,0.5962,6.15,156,0.8
3505,train,3.1783,0.2385,0.0380,0.1646,24.03,158,1.5
3506,train,3.4496,0.2504,0.0062,0.1173,23.75,162,1.8
3507,train,3.8384,0.3182,0.0000,0.1192,16.20,151,0.8
3508,train,5.0587,0.2855,0.0065,0.0129,19.29,155,1.9
3509,train,4.1647,0.2193,0.0000,0.0124,17.45,161,1.3
3510,train,5.5051,0.3356,0.0000,0.0000,15.71,143,1.8
3511,train,3.2523,0.2357,0.0253,0.2215,6.94,158,1.4
3512,train,3.6991,0.2576,0.0500,0.2750,9.90,160,1.9
3513,train,3.3268,0.3092,0.0403,0.2282,27.14,149,1.7
3514,train,5.5664,0.2928,0.0000,0.0000,14.20,153,1.9
3515,train,3.4312,0.2982,0.0519,0.2662,17.01,154,1.8
3516,train,3.7410,0.3074,0.0633,0.1582,9.98,158,0.6
3517,train,3.3087,0.2042,0.0309,0.2099,13.78,162,1.4
3518,train,3.8586,0.2140,0.0309,0.1358,10.84,162,2.1
3519,train,4.7424,0.2921,0.0000,0.0000,17.20,162,1.5
3520,train,3.2619,0.2267,0.0755,0.3585,14.38,159,1.8
3521,train,3.8651,0.2719,0.0000,0.0366,14.41,164,1.5
3522,train,4.2342,0.2653,0.0063,0.1076,13.74,158,0.6
3523,train,3.0108,0.2445,0.1509,0.4591,15.80,159,1.9
3524,train,3.7105,0.2478,0.0124,0.1366,12.74,161,1.5
3525,train,4.1155,0.3577,0.0000,0.0260,13.31,154,0.8
3526,train,3.9685,0.2644,0.0000,0.0392,13.16,153,1.7
3527,train,3.2743,0.2477,0.0818,0.3774,13.23,159,2.1
3528,train,3.6216,0.4352,0.0153,0.1298,12.78,131,1.6
3529,train,3.6482,0.2550,0.0188,0.1562,9.58,160,1.7
3530,train,3.3584,0.2561,0.0461,0.2368,15.66,152,2.1
3531,train,3.6854,0.2768,0.0188,0.1813,12.55,160,0.8
3532,train,3.6327,0.2388,0.0248,0.1801,15.36,161,2.2
3533,train,3.5319,0.2419,0.0063,0.1250,11.45,160,1.5
3534,train,3.6577,0.2878,0.0467,0.1733,16.79,150,0.7
3535,train,4.5599,0.2352,0.0248,0.0745,9.47,161,2.1
3536,train,3.3663,0.2773,0.0000,0.0710,16.83,155,0.8
3537,train,3.3896,0.2829,0.0392,0.2353,14.20,153,0.8
3538,train,4.4504,0.3303,0.0000,0.0327,13.68,153,2.1
3539,train,3.6782,0.3336,0.0325,0.0974,16.97,154,0.8
3540,train,4.2523,0.3082,0.0000,0.0000,10.03,152,1.5
3541,train,3.8934,0.2316,0.0000,0.0633,14.39,158,0.6
3542,train,3.0260,0.2844,0.1402,0.7012,7.31,164,0.8
3543,train,3.4321,0.2114,0.1049,0.3210,12.06,162,2.0
3544,train,3.2753,0.2908,0.1053,0.4737,10.07,152,0.6
3545,train,3.9574,0.2796,0.0654,0.2092,19.39,153,1.6
3546,train,3.5395,0.2343,0.0316,0.1835,9.92,158,0.8
3547,train,3.1907,0.2229,0.1132,0.4025,15.02,159,2.1
3548,train,3.2234,0.2829,0.0435,0.3106,11.39,161,1.6
3549,train,3.2315,0.3119,0.0270,0.2838,17.30,148,0.8
3550,train,3.4684,0.2386,0.0123,0.1472,14.58,163,0.8
3551,train,3.0109,0.2476,0.1056,0.5217,8.83,161,0.8
3552,train,5.4350,0.3023,0.0000,0.0000,27.20,163,0.6
3553,train,3.4106,0.2633,0.0440,0.2767,10.60,159,2.1
3554,train,4.3059,0.3411,0.0064,0.0318,24.32,157,2.0
3555,train,4.0926,0.2203,0.0000,0.0000,25.35,159,0.8
3556,train,3.5931,0.2571,0.0127,0.0637,17.18,157,2.0
3557,train,3.5369,0.1959,0.0061,0.1656,13.33,163,1.5
3558,train,2.9003,0.2453,0.1718,0.6687,8.99,163,0.8
3559,train,3.2167,0.2409,0.0191,0.1338,19.60,157,1.6
3560,train,3.5901,0.2472,0.0309,0.2469,6.55,162,1.8
3561,train,3.2431,0.2455,0.0312,0.2188,15.18,160,0.8
3562,train,3.2262,0.2627,0.1484,0.4258,12.28,155,1.6
3563,train,3.3161,0.4425,0.0576,0.4245,9.04,139,1.6
3564,train,3.3554,0.2502,0.0000,0.1625,15.93,160,1.9
3565,train,4.1901,0.2212,0.0312,0.0875,15.80,160,0.8
3566,train,3.8287,0.2382,0.0062,0.0494,15.25,162,1.9
3567,train,3.7839,0.2394,0.0127,0.0316,13.31,158,1.9
3568,train,3.5007,0.2229,0.0311,0.1366,12.01,161,1.5
3569,train,3.1179,0.2665,0.1391,0.6159,8.64,151,0.7
3570,train,3.6747,0.2291,0.0063,0.0755,19.24,159,0.7
3571,train,4.7501,0.2297,0.0000,0.0000,16.42,161,0.8
3572,train,2.9189,0.2289,0.0625,0.5375,8.41,160,0.8
3573,train,3.5783,0.2736,0.0000,0.0000,29.56,150,1.6
3574,train,3.6886,0.3409,0.0131,0.2026,9.33,153,1.4
3575,train,4.7771,0.2915,0.0000,0.0000,34.00,154,0.8
3576,train,2.9739,0.2348,0.1226,0.4387,15.75,155,2.0
3577,train,3.3050,0.2760,0.0461,0.2368,21.71,152,1.6
3578,train,3.5959,0.3003,0.0854,0.2927,10.08,164,2.3
3579,train,3.0852,0.2493,0.1063,0.4688,18.96,160,2.1
3580,train,4.7303,0.4188,0.0000,0.0067,13.27,150,1.8
3581,train,4.2159,0.3624,0.0000,0.0247,10.26,162,2.0
3582,train,4.0815,0.2294,0.0000,0.0368,19.14,163,1.7
3583,train,4.3526,0.2622,0.0000,0.0250,21.40,160,1.4
3584,train,2.9412,0.2545,0.0807,0.5652,6.59,161,1.9
3585,train,3.6374,0.3101,0.0263,0.1316,20.45,152,0.8
3586,train,3.4762,0.2080,0.1288,0.3865,7.16,163,0.8
