step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
840,train,3.8304,0.0993,9.58,3.8863,4.00,675,471.2
841,train,2.3984,0.2288,4.91,3.0705,5.16,756,471.8
842,train,3.9330,0.2038,14.17,4.2470,17.18,677,472.3
843,train,3.5380,0.0480,8.39,4.1328,8.71,687,472.8
844,train,3.2838,0.0934,8.14,3.0439,5.24,728,473.3
845,train,2.6709,0.3461,5.12,2.8116,7.02,757,473.8
846,train,2.2012,0.2289,5.92,2.0572,7.10,664,474.4
847,train,1.9048,0.4427,3.38,1.4576,1.00,716,474.9
848,train,3.0566,0.1339,9.58,2.7686,10.06,687,475.4
849,train,3.2830,0.1467,10.47,3.4587,19.06,702,475.9
850,train,2.1536,0.3202,3.56,2.3347,4.24,662,476.4
851,train,3.1827,0.2065,6.73,3.4609,8.58,770,476.9
852,train,2.8796,0.0862,10.17,3.0283,7.41,638,477.5
853,train,2.5385,0.2127,5.00,3.0867,5.47,677,478.0
854,train,2.4823,0.3122,6.36,2.6477,4.24,756,478.5
855,train,3.3795,0.1374,7.96,3.9506,8.24,728,479.0
856,train,3.4826,0.0876,10.34,3.8036,9.41,742,479.6
857,train,2.5798,0.2297,4.80,2.2216,3.41,714,480.1
858,train,1.7284,0.4794,2.86,2.1257,4.41,703,480.6
859,train,2.7465,0.3073,4.55,2.6125,4.41,729,481.1
860,train,2.5054,0.2802,5.75,2.3777,4.24,728,481.6
861,train,3.4894,0.0865,10.77,3.4388,14.71,728,482.2
862,train,2.7572,0.1484,5.88,2.7115,5.00,728,482.7
863,train,2.6723,0.2103,5.62,2.7464,9.07,756,483.3
864,train,2.7982,0.2727,7.77,3.4490,10.32,704,483.8
865,train,3.2727,0.1634,8.85,3.0850,9.73,716,484.3
866,train,4.6697,0.1148,11.43,4.5883,14.95,688,484.8
867,train,2.6277,0.2577,5.70,2.6407,5.12,714,485.4
868,train,3.3950,0.1636,9.33,2.8461,11.61,703,485.9
869,train,2.9483,0.1058,7.44,2.5371,5.58,756,486.4
870,train,3.6489,0.0445,6.96,4.1509,6.24,742,486.9
871,train,3.0589,0.1986,7.69,2.4652,5.00,690,487.4
872,train,2.8420,0.3263,8.10,2.9832,7.50,714,488.0
873,train,3.1148,0.1988,8.58,3.0294,9.65,689,488.5
874,train,2.0454,0.3226,3.07,1.6496,2.00,716,489.0
875,train,3.3143,0.1591,9.31,2.9518,4.41,729,489.5
876,train,4.0486,0.0334,10.81,3.0815,6.40,718,490.1
877,train,2.6799,0.2403,5.52,2.2404,3.00,770,490.6
878,train,2.5681,0.1607,5.23,2.3464,7.10,728,491.1
879,train,2.8334,0.1896,5.46,3.0090,6.65,728,491.6
880,train,2.2676,0.1752,4.82,2.4650,4.83,702,492.2
881,train,1.9242,0.3827,3.06,1.9304,3.41,742,492.7
882,train,2.6891,0.1747,4.59,2.6588,3.41,704,493.2
883,train,2.3706,0.3639,6.68,2.5161,10.08,742,493.7
884,train,2.3764,0.1950,4.95,2.2183,4.00,677,494.3
885,train,2.2619,0.2429,6.66,2.2616,7.41,770,494.8
886,train,2.5243,0.2452,4.36,2.4564,4.41,673,495.3
887,train,2.6958,0.1415,5.24,2.7837,5.83,756,495.8
888,train,3.8024,0.0266,12.43,4.2047,13.66,676,496.4
889,train,3.8266,0.0424,11.45,3.5414,10.73,660,496.9
890,train,3.6850,0.0165,9.22,3.2124,8.12,728,497.4
891,train,2.7245,0.3799,10.08,2.9368,12.16,716,497.9
892,train,2.4007,0.2376,4.26,2.4374,3.41,728,498.5
893,train,2.0789,0.2685,4.11,2.1532,5.83,756,499.0
894,train,2.6000,0.1351,5.87,2.6913,4.41,770,499.5
895,train,2.8874,0.1561,7.93,2.6557,6.00,756,500.0
896,train,2.4103,0.2338,5.14,2.1605,4.24,770,500.5
897,train,2.1322,0.1968,3.92,2.0634,3.24,742,501.1
898,train,4.8917,0.2216,14.82,5.2731,16.81,704,501.6
899,train,2.6345,0.2692,5.01,3.0549,6.06,728,502.1
900,train,3.3102,0.0288,7.95,3.2999,9.24,728,502.6
901,train,2.6841,0.1442,8.09,2.5534,9.07,728,503.2
902,train,3.0084,0.2555,5.59,2.6103,5.00,728,503.7
903,train,2.1047,0.2967,4.18,2.3092,3.65,674,504.2
904,train,3.4860,0.0514,8.00,3.1773,9.48,701,504.8
905,train,2.8335,0.0854,6.34,2.3791,3.24,714,505.3
906,train,2.2921,0.3115,3.44,1.9521,2.41,716,505.8
907,train,3.5951,0.0296,11.02,3.5697,11.71,742,506.3
908,train,2.7121,0.3135,4.42,2.1136,3.41,673,506.9
909,train,3.2345,0.1140,7.02,3.5610,7.48,728,507.4
910,train,2.5184,0.3492,4.36,2.6002,4.00,716,507.9
911,train,2.7325,0.1833,8.97,2.6550,8.00,742,508.4
912,train,2.1301,0.4919,3.96,2.4138,3.83,677,508.9
913,train,3.0709,0.1218,9.16,2.5240,4.58,714,509.5
914,train,2.5736,0.1605,5.14,1.7764,1.00,729,510.0
915,train,2.7882,0.2382,8.63,2.0985,6.00,718,510.5
916,train,4.2638,0.0000,11.56,4.0543,9.36,728,511.0
917,train,2.6481,0.3532,4.99,3.0544,6.41,688,511.6
918,train,3.1639,0.0931,8.80,3.4012,9.75,784,512.1
919,train,2.5638,0.1538,4.55,2.6611,3.65,715,512.6
920,train,3.6621,0.0298,12.37,3.4438,12.44,704,513.2
921,train,3.1635,0.1044,6.79,2.9136,7.00,728,513.7
922,train,2.8865,0.1091,5.55,1.6780,1.00,770,514.2
923,train,3.7147,0.0206,12.57,3.6524,7.24,728,514.7
924,train,3.0625,0.1792,13.86,3.3115,15.06,664,515.3
925,train,3.2642,0.0797,8.76,2.3943,4.24,690,515.8
926,train,4.1457,0.0108,12.60,3.9230,13.81,742,516.3
927,train,2.8292,0.3305,8.29,2.6915,7.10,714,516.8
928,train,3.6609,0.1957,10.75,3.5781,12.83,649,517.3
929,train,3.1850,0.0474,7.99,3.7376,8.24,718,517.9
930,train,3.2928,0.1797,9.61,2.9219,5.65,718,518.4
931,train,3.9014,0.0041,13.19,4.0471,13.23,728,518.9
932,train,2.7809,0.2184,6.28,1.9813,4.61,664,519.4
933,train,2.3992,0.1841,4.44,2.7598,5.41,690,519.9
934,train,2.4698,0.1449,5.15,1.9332,3.24,704,520.5
935,train,2.5136,0.2899,4.20,2.8177,4.41,652,521.0
936,train,2.9308,0.3590,6.28,3.1786,7.81,702,521.5
937,train,3.4733,0.1179,12.15,3.4490,12.54,704,522.0
938,train,3.6094,0.1765,13.28,3.7954,14.28,714,522.6
939,train,3.2593,0.0809,7.71,2.3301,3.24,742,523.1
940,train,2.5366,0.2472,6.17,2.9219,7.02,704,523.6
941,train,2.7573,0.1425,7.00,2.7011,7.10,716,524.2
942,train,2.9182,0.2594,8.20,2.7890,9.12,690,524.7
943,train,3.1964,0.0672,8.67,3.1182,7.83,714,525.2
944,train,1.8928,0.3240,3.26,2.0242,3.41,716,525.7
945,train,2.1575,0.4202,6.25,2.0492,5.00,702,526.2
946,train,2.8891,0.1841,7.01,3.2105,7.24,728,526.7
947,train,3.1053,0.0651,10.99,3.1625,10.07,691,527.3
948,train,3.0511,0.0646,6.50,2.9438,5.00,728,527.8
949,train,3.3412,0.0256,9.24,2.5947,8.16,704,528.3
950,train,2.5016,0.4176,4.63,3.0545,5.83,680,528.9
951,train,2.7168,0.1742,5.29,2.4836,3.83,729,529.4
952,train,2.8772,0.3309,6.32,2.6682,4.00,689,529.9
953,train,4.4644,0.0857,12.33,5.0739,13.26,700,530.4
954,train,2.3232,0.3212,4.03,1.9481,2.41,688,530.9
955,train,2.1992,0.4065,4.05,2.1898,2.41,674,531.5
956,train,2.8819,0.2779,10.79,2.6407,16.06,662,532.0
957,train,4.0064,0.0304,13.65,4.2454,16.51,756,532.5
958,train,4.6637,0.0126,20.73,5.2993,23.61,715,533.0
959,train,3.2068,0.1822,6.08,3.8891,6.02,686,533.5
960,train,2.4548,0.1524,4.91,2.2246,4.00,676,534.1
961,train,3.7521,0.1187,13.42,4.0611,16.48,674,534.6
962,train,6.0154,0.0092,12.25,5.3982,12.24,650,535.1
963,train,2.2920,0.2981,6.09,1.7188,8.00,728,535.6
964,train,2.5141,0.2620,5.50,3.1931,5.24,729,536.2
965,train,2.5071,0.1597,7.22,2.1858,8.00,714,536.7
966,train,3.2402,0.1905,7.62,3.1722,9.71,756,537.2
967,train,3.3767,0.1239,9.26,3.8903,11.48,686,537.7
968,train,2.6896,0.2332,5.60,2.5217,5.24,716,538.2
969,train,1.2900,0.5579,1.89,1.1394,1.00,674,538.8
970,train,2.4413,0.1000,5.21,1.9704,4.41,770,539.3
971,train,2.6672,0.2700,4.77,2.5655,3.83,689,539.8
972,train,3.2143,0.1577,7.77,3.0546,11.93,704,540.3
973,train,2.3172,0.4009,5.44,3.2702,8.51,691,540.9
974,train,3.1086,0.1151,6.29,2.6668,4.16,756,541.4
975,train,2.4456,0.3909,3.46,2.5068,4.00,701,541.9
976,train,3.8283,0.2460,7.25,4.0786,7.93,756,542.5
977,train,3.9483,0.0214,14.07,3.5507,12.49,702,543.0
978,train,4.1041,0.0334,18.56,3.2258,20.43,689,543.5
979,train,2.7796,0.3267,11.11,3.2952,13.60,756,544.0
980,train,2.4443,0.2267,4.98,2.0242,3.00,688,544.5
981,train,2.9081,0.2225,5.58,2.5335,3.41,728,545.1
982,train,3.6793,0.0349,7.68,2.6623,5.24,688,545.6
983,train,2.2339,0.4104,4.38,2.1566,3.24,675,546.1
984,train,1.5951,0.4915,3.36,1.7447,2.00,649,546.6
985,train,1.9135,0.3805,3.28,2.1356,3.83,770,547.2
986,train,3.2488,0.1020,6.79,2.9900,6.99,686,547.7
987,train,1.9263,0.4196,3.44,1.8874,3.24,715,548.2
988,train,3.6645,0.0265,7.37,4.0187,8.24,716,548.8
989,train,2.4452,0.2749,7.19,2.8011,8.54,662,549.3
990,train,4.1956,0.0104,16.71,4.0475,16.15,675,549.8
991,train,2.1915,0.3091,3.53,1.8648,3.41,728,550.3
992,train,2.4596,0.1345,4.48,2.1386,3.00,714,550.8
993,train,3.7535,0.1306,11.58,3.8835,14.44,743,551.4
994,train,2.6486,0.2898,6.21,2.6089,5.54,742,551.9
995,train,4.3078,0.0027,12.61,4.2606,9.43,742,552.4
996,train,3.4381,0.3045,8.17,3.3996,9.21,716,552.9
997,train,2.2391,0.2955,4.77,2.6531,3.41,704,553.5
998,train,2.7315,0.3707,4.13,2.2306,3.83,704,554.0
999,train,4.0800,0.0202,9.46,3.7184,7.66,744,554.5
1000,train,2.1639,0.2350,4.10,1.5584,2.41,702,555.0
1000,val,2.9503,0.2024,7.95,2.8909,7.84,35652,579.3
1001,train,2.6656,0.2691,4.31,2.4701,5.24,784,579.9
1002,train,3.0377,0.0605,6.07,2.6289,5.00,744,580.4
1003,train,3.3523,0.2581,13.36,3.7338,15.18,651,580.9
1004,train,4.0033,0.0656,10.68,2.8808,9.50,716,581.4
1005,train,2.1124,0.4571,3.37,2.6436,5.99,770,581.9
1006,train,3.6065,0.0782,9.89,2.8518,11.00,716,582.5
1007,train,3.3277,0.1538,7.59,3.1288,5.89,728,583.0
1008,train,3.2786,0.1725,9.48,3.3941,7.47,742,583.5
1009,train,2.5991,0.1254,5.86,1.7993,2.00,662,584.1
1010,train,2.4925,0.3059,7.42,2.3478,6.00,742,584.6
1011,train,2.7802,0.2031,4.82,2.9033,4.00,650,585.2
1012,train,2.6925,0.2975,6.16,2.4322,4.16,689,585.7
1013,train,2.7880,0.1974,5.21,2.2828,4.83,770,586.2
1014,train,3.8875,0.0086,13.36,3.8516,15.19,700,586.7
1015,train,3.0316,0.1186,6.18,2.8063,8.02,742,587.2
1016,train,2.8406,0.0968,6.20,2.0216,2.00,692,587.8
1017,train,3.3138,0.2553,7.50,3.0364,8.16,662,588.3
1018,train,3.1530,0.1431,7.47,3.2642,8.51,664,588.8
1019,train,4.5602,0.1150,10.71,4.1086,9.25,661,589.3
1020,train,3.2533,0.1274,6.53,4.1202,8.71,730,589.9
1021,train,2.5077,0.2086,7.97,2.2552,7.00,700,590.4
1022,train,3.1355,0.2515,7.73,3.1772,5.65,648,590.9
1023,train,1.9289,0.5752,2.44,2.0703,2.00,652,591.5
1024,train,2.5151,0.1442,5.31,1.8477,3.00,742,592.0
1025,train,2.6725,0.1961,7.82,2.6157,9.07,714,592.5
1026,train,3.5626,0.0754,11.83,3.4732,12.10,650,593.0
1027,train,3.1643,0.2186,9.00,3.5548,9.08,700,593.6
1028,train,2.4075,0.2267,4.63,1.7389,2.41,688,594.1
1029,train,3.1214,0.2126,7.90,3.2400,8.36,715,594.6
1030,train,4.3162,0.0308,12.28,4.1165,11.61,650,595.1
1031,train,2.0335,0.2685,3.37,2.2549,3.24,674,595.6
1032,train,2.7147,0.2018,5.18,3.2766,7.00,664,596.2
1033,train,2.6258,0.1587,5.42,2.3185,3.00,649,596.7
1034,train,2.0378,0.4048,6.09,2.3337,6.51,756,597.2
1035,train,3.2543,0.1841,13.23,3.2045,15.81,690,597.7
1036,train,2.8561,0.2184,7.35,2.0019,2.00,664,598.3
1037,train,4.0769,0.0882,13.06,3.9164,12.48,714,598.8
1038,train,2.3526,0.2726,4.84,2.7037,3.83,664,599.3
1039,train,3.2645,0.1907,15.37,3.0701,13.48,666,599.8
1040,train,2.0282,0.3534,4.27,1.7719,4.00,716,600.3
1041,train,2.8650,0.1449,5.38,1.9798,2.00,704,600.9
1042,train,1.8656,0.4324,3.27,1.5119,1.41,673,601.4
1043,train,3.5753,0.0193,14.49,4.0811,15.34,672,601.9
1044,train,3.1379,0.0058,7.15,3.4909,9.24,690,602.4
1045,train,1.9572,0.5121,2.61,2.1981,4.41,705,602.9
1046,train,2.9267,0.3247,7.34,3.3302,7.83,770,603.5
1047,train,3.2437,0.1561,9.72,3.5868,14.33,743,604.0
1048,train,2.5817,0.2695,8.34,2.6716,11.07,742,604.5
1049,train,2.3562,0.2788,3.93,2.5997,5.24,728,605.0
1050,train,2.8840,0.1335,10.32,2.9682,9.50,674,605.5
1051,train,2.8079,0.3267,6.04,2.7081,4.65,701,606.1
1052,train,2.4076,0.2874,5.30,2.2738,3.00,689,606.6
1053,train,2.7424,0.4305,12.85,2.8566,14.99,662,607.1
1054,train,2.7515,0.2493,6.72,2.3886,8.39,714,607.7
1055,train,4.5206,0.0959,14.50,5.0572,14.49,730,608.2
1056,train,2.3025,0.2308,4.41,2.7340,4.83,689,608.7
1057,train,1.8505,0.3459,2.92,1.5563,2.00,636,609.2
1058,train,3.2187,0.2051,8.99,2.9205,8.25,702,609.8
1059,train,2.6307,0.0752,5.16,1.6433,2.41,665,610.3
1060,train,2.9680,0.1563,5.99,3.2596,5.41,742,610.9
1061,train,1.2652,0.5728,1.90,1.5953,3.00,756,611.4
1062,train,2.1081,0.4551,3.42,2.1447,4.24,701,611.9
1063,train,2.7809,0.2619,10.26,3.2145,10.65,756,612.5
1064,train,2.3819,0.1819,5.47,2.1905,3.41,742,613.0
1065,train,2.8906,0.1680,4.56,3.0368,4.65,756,613.5
1066,train,2.6627,0.1816,6.37,1.8098,2.41,716,614.0
1067,train,2.9516,0.1933,8.97,2.7269,10.25,688,614.6
1068,train,2.6968,0.3329,7.85,3.1076,9.08,700,615.1
1069,train,2.3462,0.3178,6.38,2.5383,3.61,664,615.7
1070,train,2.9734,0.0701,8.50,3.0724,9.80,742,616.2
1071,train,2.5199,0.3198,5.39,3.4948,6.58,691,616.7
1072,train,2.6706,0.0824,6.82,2.0548,3.83,728,617.2
1073,train,2.4976,0.3810,5.85,2.6900,10.00,664,617.7
1074,train,1.9334,0.4821,4.77,2.3139,8.74,728,618.2
1075,train,2.5291,0.1495,4.82,1.9819,3.41,756,618.9
1076,train,4.1772,0.1766,11.25,4.2512,12.91,702,619.5
1077,train,1.3580,0.7582,1.08,1.9923,3.83,732,620.0
1078,train,3.3051,0.2429,10.82,3.4420,10.00,700,620.5
1079,train,2.5947,0.1813,7.22,1.9736,5.00,728,621.0
1080,train,3.0141,0.0660,6.88,2.2770,3.41,742,621.5
1081,train,3.5655,0.0853,11.73,2.9691,12.48,715,622.1
1082,train,2.4334,0.2506,5.95,2.2000,6.58,770,622.6
1083,train,2.8642,0.0470,5.79,2.5279,4.65,702,623.1
1084,train,3.3088,0.0893,9.56,3.7739,12.65,728,623.7
1085,train,2.6896,0.3187,7.94,3.1863,13.58,728,624.2
1086,train,3.0840,0.2431,9.50,3.1433,10.10,728,624.7
1087,train,2.2957,0.2967,5.42,2.7423,4.41,674,625.2
1088,train,3.6980,0.0355,12.78,3.1824,11.21,704,625.7
1089,train,2.6761,0.1250,5.26,2.4627,5.47,784,626.3
1090,train,3.6842,0.1146,8.01,3.4945,9.32,742,626.8
1091,train,2.7119,0.2221,7.98,2.1758,8.63,770,627.4
1092,train,2.3813,0.3077,6.15,2.5976,11.30,676,627.9
1093,train,2.2271,0.3504,8.32,1.8699,7.07,742,628.4
1094,train,2.6537,0.2171,5.63,2.5958,5.41,714,628.9
1095,train,2.7028,0.1223,6.90,2.4037,3.00,728,629.5
1096,train,3.3607,0.0774,11.39,3.0278,9.63,672,630.0
1097,train,3.1168,0.1465,9.56,2.5832,13.07,744,630.5
1098,train,2.7797,0.1284,6.52,2.1286,3.41,701,631.0
1099,train,2.8090,0.1051,6.33,2.7811,6.81,742,631.6
1100,train,2.4550,0.1509,4.84,2.8670,4.24,689,632.1
1101,train,1.7677,0.4308,2.60,1.5212,2.00,650,632.7
1102,train,2.8844,0.1706,7.42,2.7738,10.32,756,633.2
1103,train,3.3179,0.1325,10.19,4.3389,15.71,702,633.7
1104,train,2.2313,0.3666,4.84,2.2748,3.41,742,634.2
1105,train,2.5910,0.3086,4.60,2.6398,6.16,742,634.8
1106,train,2.5917,0.2439,5.51,2.4873,4.00,701,635.3
1107,train,2.8707,0.0682,6.62,2.4199,4.41,718,635.8
1108,train,3.1335,0.0784,13.53,2.8877,12.00,714,636.3
1109,train,2.6223,0.1550,4.85,2.5730,4.41,729,636.9
1110,train,1.4194,0.3989,2.51,1.4899,2.00,742,637.4
1111,train,2.8076,0.2352,5.85,3.0160,6.54,676,637.9
1112,train,3.3845,0.1056,9.25,4.6334,11.06,729,638.4
1113,train,3.1005,0.1307,7.27,2.2969,8.50,742,638.9
1114,train,3.5205,0.0694,7.67,3.2834,7.51,692,639.5
1115,train,3.9444,0.0866,12.12,3.8764,11.23,704,640.0
1116,train,4.0752,0.0193,13.08,4.1024,12.31,674,640.5
1117,train,2.1126,0.3627,3.26,1.8675,2.00,648,641.0
1118,train,2.6065,0.1984,6.67,2.5526,8.10,756,641.6
1119,train,4.3029,0.0755,14.72,4.5521,15.25,728,642.1
1120,train,3.6135,0.1294,9.23,3.9344,11.36,680,642.6
1121,train,4.0175,0.1524,11.58,4.0014,11.93,702,643.1
1122,train,1.9924,0.3019,3.67,1.7552,4.41,742,643.7
1123,train,1.7621,0.4701,2.32,1.6342,2.00,702,644.2
1124,train,2.7923,0.3514,6.21,3.0249,4.83,703,644.7
1125,train,2.6016,0.2151,9.39,2.6624,8.00,716,645.2
1126,train,2.9347,0.2089,6.96,3.1720,11.31,742,645.7
1127,train,2.1120,0.5189,7.03,2.6219,10.90,742,646.3
1128,train,3.8011,0.0279,9.44,3.7060,13.69,716,646.8
1129,train,2.8342,0.2143,7.98,3.1460,7.24,756,647.3
1130,train,2.5401,0.2640,3.88,2.0665,3.41,716,647.8
1131,train,2.6599,0.2011,4.74,2.7164,3.41,716,648.4
1132,train,2.3172,0.2210,4.53,1.6839,3.41,742,648.9
1133,train,2.7500,0.1975,5.60,2.4266,2.41,729,649.4
1134,train,2.0586,0.4507,2.97,3.2533,5.65,730,649.9
1135,train,2.2970,0.3234,4.07,2.5420,5.61,770,650.5
1136,train,3.2974,0.0302,8.38,3.4476,9.25,729,651.0
1137,train,3.0220,0.1497,9.38,2.8581,8.69,715,651.5
1138,train,2.6195,0.1507,7.34,2.1230,5.00,730,652.0
1139,train,2.2735,0.3271,6.87,1.7529,7.00,700,652.5
1140,train,1.7909,0.4318,2.72,2.0428,3.41,660,653.1
1141,train,2.2152,0.3224,4.83,2.5454,7.51,729,653.6
1142,train,3.3670,0.0265,10.03,3.3614,12.16,716,654.1
1143,train,2.8307,0.1920,5.86,2.3072,3.24,729,654.6
1144,train,3.1498,0.0279,10.25,2.3488,10.49,716,655.1
1145,train,4.1995,0.0069,11.72,3.5081,10.41,728,655.7
1146,train,3.7407,0.0846,10.69,3.2314,8.41,674,656.2
1147,train,1.9002,0.3828,3.49,2.2672,3.41,687,656.7
1148,train,2.8112,0.2056,6.33,2.6886,5.61,715,657.2
1149,train,2.9504,0.2351,7.58,2.2810,7.00,770,657.8
1150,train,4.2818,0.0588,11.61,4.4122,11.56,714,658.3
1151,train,3.1711,0.3091,9.31,3.1995,8.74,728,658.8
1152,train,2.2191,0.3640,3.55,2.6759,3.83,728,659.3
1153,train,3.1653,0.1538,8.95,2.8644,11.43,702,659.8
1154,train,2.6880,0.2218,6.89,2.3349,6.00,717,660.4
1155,train,3.0426,0.2450,8.55,3.0578,11.08,702,660.9
1156,train,2.6982,0.3590,8.91,2.6621,6.00,688,661.4
1157,train,4.1229,0.0015,11.37,4.0298,12.71,674,662.0
1158,train,3.8751,0.2085,17.02,3.9846,21.85,662,662.5
1159,train,3.0090,0.1416,8.59,2.7601,6.00,784,663.0
1160,train,3.7967,0.1213,13.20,4.0310,13.08,676,663.6
1161,train,3.3468,0.0869,10.40,3.2107,8.24,702,664.1
1162,train,2.9992,0.2279,8.51,3.6146,10.07,702,664.6
1163,train,2.7319,0.2955,8.88,3.3738,14.18,714,665.2
1164,train,3.4516,0.1719,9.76,3.8909,11.10,704,665.7
1165,train,3.6308,0.0564,14.26,3.7160,15.17,674,666.2
1166,train,2.7829,0.0514,5.20,3.0909,5.89,700,666.7
1167,train,2.6376,0.1797,7.41,3.0182,3.83,690,667.3
1168,train,3.0430,0.1550,10.97,3.5872,11.76,716,667.8
1169,train,3.0485,0.1192,6.69,2.5526,8.50,688,668.3
1170,train,2.8431,0.1058,6.26,2.8064,4.83,756,668.8
1171,train,3.5509,0.2786,7.95,3.2199,6.00,664,669.4
1172,train,3.1684,0.1680,6.60,3.7872,8.95,756,669.9
1173,train,3.1688,0.1289,7.80,2.7426,6.24,714,670.4
1174,train,2.5566,0.1832,5.85,2.9859,12.24,715,670.9
1175,train,2.9025,0.2543,7.93,2.6870,6.06,704,671.5
1176,train,3.3950,0.0350,6.97,3.7184,8.06,742,672.0
1177,train,2.4368,0.2601,4.47,2.5718,3.41,742,672.5
1178,train,3.9554,0.1854,8.79,3.8825,8.37,728,673.0
1179,train,1.7559,0.4342,2.70,1.5011,1.00,730,673.6
1180,train,3.0514,0.1329,8.39,3.1870,9.08,730,674.1
1181,train,2.6473,0.1152,4.81,2.1530,4.00,677,674.6
1182,train,3.3121,0.1612,10.81,3.7985,15.07,676,675.1
1183,train,2.0146,0.3198,3.38,1.9131,2.00,716,675.7
1184,train,3.1372,0.1387,6.58,2.9735,4.24,714,676.2
1185,train,3.0376,0.1923,10.47,3.0189,11.30,728,676.7
1186,train,2.2609,0.2926,3.98,2.6450,5.24,728,677.2
1187,train,2.8605,0.2153,9.16,2.6652,10.12,743,677.8
1188,train,4.4176,0.0013,12.23,4.8810,14.83,770,678.3
1189,train,1.8994,0.2547,3.74,2.8050,4.24,742,678.8
1190,train,5.1498,0.0541,18.15,5.8821,22.08,703,679.3
1191,train,3.5098,0.0219,9.32,3.9009,7.54,730,679.8
1192,train,3.1793,0.1496,10.47,2.9931,10.50,742,680.3
1193,train,3.4095,0.0417,12.08,2.6174,12.71,743,680.9
1194,train,2.4785,0.3048,6.17,2.1351,3.00,702,681.4
1195,train,2.7643,0.2209,9.67,2.8782,12.07,652,681.9
1196,train,2.8177,0.2015,7.79,2.4150,7.41,660,682.5
1197,train,4.9881,0.0074,20.79,4.5809,20.28,674,683.0
1198,train,2.5029,0.4084,7.41,2.8946,11.50,715,683.5
1199,train,1.7934,0.3329,3.00,2.4267,3.83,715,684.0
1200,train,1.9941,0.3788,3.00,1.5075,3.41,689,684.5
1201,train,4.0326,0.0710,14.95,4.4574,15.06,676,685.1
1202,train,1.9059,0.5128,2.95,1.9668,4.41,702,685.6
1203,train,2.9635,0.2836,6.38,2.6733,7.47,730,686.1
1204,train,3.5509,0.1299,12.96,3.8338,18.34,662,686.6
1205,train,2.6722,0.0739,9.81,2.2013,9.49,663,687.2
1206,train,2.4035,0.1518,5.07,2.9597,5.00,718,687.7
1207,train,4.3370,0.0533,18.32,4.7845,22.08,676,688.3
1208,train,3.8051,0.1777,13.09,3.9330,12.78,664,688.8
1209,train,3.4540,0.1550,9.14,3.5457,10.22,716,689.3
1210,train,3.2722,0.1429,13.01,2.9094,14.49,756,689.9
1211,train,3.0592,0.1774,5.36,2.5298,4.41,637,690.4
1212,train,2.2569,0.2704,4.92,2.2592,5.58,673,690.9
1213,train,2.7537,0.3937,4.93,2.8489,5.58,701,691.5
1214,train,2.2212,0.3902,4.52,2.1605,4.16,756,692.0
1215,train,2.7220,0.2305,4.68,2.8512,4.83,742,692.5
1216,train,2.1993,0.2821,4.19,2.0927,3.83,716,693.1
1217,train,2.9999,0.3254,7.58,2.9331,9.49,676,693.6
1218,train,2.3911,0.2537,6.02,2.8106,3.24,674,694.1
1219,train,3.0034,0.1410,6.52,2.6619,3.24,688,694.6
1220,train,2.1514,0.2773,4.35,2.9169,5.83,714,695.2
1221,train,2.5631,0.2418,4.79,2.2259,3.41,728,695.7
1222,train,2.8311,0.2423,5.38,3.0255,5.41,718,696.3
1223,train,2.2380,0.2974,8.37,2.4458,10.31,770,696.8
1224,train,2.5775,0.1799,8.66,2.0827,9.62,728,697.3
1225,train,2.3860,0.3095,4.81,2.6963,3.41,756,697.8
1226,train,3.6680,0.0265,13.38,3.6143,14.62,678,698.4
1227,train,1.8643,0.4623,2.97,2.6046,4.00,729,698.9
1228,train,2.7810,0.2003,9.51,2.8597,12.19,689,699.4
1229,train,3.7066,0.0370,10.84,4.2896,12.31,756,699.9
1230,train,3.1776,0.1263,7.60,2.8915,10.08,665,700.5
1231,train,4.0830,0.0798,13.84,3.9540,13.07,714,701.0
1232,train,1.8587,0.4076,2.97,1.6626,2.00,714,701.6
1233,train,2.7917,0.1403,6.58,2.6348,5.12,770,702.1
1234,train,2.8785,0.1744,7.74,2.9802,8.24,757,702.6
1235,train,2.9094,0.2515,7.79,2.9921,12.71,676,703.1
1236,train,2.8385,0.1132,8.54,2.8921,8.80,742,703.7
1237,train,3.4323,0.1739,8.36,4.0298,9.36,690,704.2
1238,train,2.9494,0.1884,6.31,3.3065,7.54,690,704.7
1239,train,2.4843,0.2714,8.33,2.6228,9.32,700,705.2
1240,train,3.3970,0.1389,9.59,3.4456,10.26,648,705.8
1241,train,3.0037,0.1871,13.10,2.8057,11.07,700,706.3
1242,train,2.5735,0.1552,5.01,2.3359,4.83,728,706.8
1243,train,3.3035,0.0684,9.40,2.9721,9.00,687,707.3
1244,train,3.9866,0.0484,12.03,3.4942,10.36,702,707.9
1245,train,3.7259,0.0468,9.58,3.5684,10.83,770,708.4
1246,train,4.5083,0.2144,13.94,4.2662,15.12,625,708.9
1247,train,2.1946,0.3179,8.27,2.1811,8.41,648,709.4
1248,train,4.2022,0.0587,13.96,4.1113,17.44,716,710.0
1249,train,2.4157,0.2898,5.27,2.0488,4.00,728,710.5
1250,train,2.0187,0.2548,3.99,2.5550,3.41,730,711.0
1251,train,3.1291,0.2066,8.10,3.0611,9.00,702,711.5
1252,train,3.2223,0.2425,7.26,2.5036,6.10,701,712.0
1253,train,2.1772,0.3843,3.68,2.6888,5.00,700,712.6
