step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
23696,train,2.0330,0.3204,4.05,1.9704,4.44,1470,19149.4
23697,train,3.1685,0.1411,8.56,2.8080,6.08,1354,19150.2
23698,train,2.6381,0.2037,8.90,3.3188,12.09,1350,19150.9
23699,train,1.8439,0.4783,2.80,1.9118,2.91,1311,19151.7
23700,train,2.5758,0.2019,5.28,1.9637,3.41,1392,19152.5
23701,train,2.6589,0.0863,4.30,2.4393,5.24,1391,19153.2
23702,train,2.9582,0.2157,8.35,2.3210,5.41,1349,19154.0
23703,train,2.1094,0.3683,4.96,2.0662,4.21,1390,19154.8
23704,train,3.2231,0.1696,7.68,2.3048,6.21,1403,19155.6
23705,train,1.7629,0.4772,3.25,2.0176,3.21,1446,19156.3
23706,train,2.5935,0.2055,5.51,2.6453,4.41,1406,19157.1
23707,train,1.7527,0.4071,3.16,1.5614,2.12,1388,19157.9
23708,train,2.4526,0.1850,5.69,1.9202,5.83,1416,19158.7
23709,train,2.4926,0.3231,6.32,2.6610,8.07,1430,19159.4
23710,train,2.5880,0.3096,4.44,1.8095,2.41,1363,19160.2
23711,train,2.9716,0.2516,5.04,2.5669,4.12,1407,19161.0
23712,train,2.3360,0.2596,5.23,1.6704,3.30,1379,19161.7
23713,train,2.0775,0.3038,3.24,1.8029,3.33,1300,19162.5
23714,train,2.3713,0.3120,6.30,2.7626,7.39,1420,19163.3
23715,train,1.8977,0.4023,3.42,1.5490,1.21,1417,19164.1
23716,train,2.3328,0.3779,5.06,2.2382,6.36,1323,19164.8
23717,train,1.5859,0.3592,3.18,1.7511,2.50,1364,19165.6
23718,train,1.7885,0.4054,2.79,1.7449,2.91,1470,19166.4
23719,train,2.0226,0.3318,4.71,1.7781,4.50,1347,19167.2
23720,train,3.0275,0.1244,7.99,2.7797,7.91,1367,19167.9
23721,train,2.6488,0.1554,10.50,3.1746,12.05,1319,19168.7
23722,train,1.9054,0.2862,3.34,1.5403,3.71,1408,19169.5
23723,train,1.9213,0.4157,4.31,1.7877,3.21,1376,19170.2
23724,train,3.2835,0.0896,7.87,3.2779,6.29,1473,19171.0
23725,train,2.2177,0.1928,4.84,1.6445,2.00,1390,19171.8
23726,train,2.3736,0.3319,4.66,2.7591,5.44,1350,19172.6
23727,train,2.5512,0.4328,4.99,2.2556,5.77,1444,19173.3
23728,train,2.6479,0.1679,6.26,2.1728,4.00,1400,19174.1
23729,train,2.2696,0.3112,6.46,2.4033,8.65,1388,19174.9
23730,train,2.6361,0.2180,6.41,2.3452,5.81,1376,19175.7
23731,train,2.9522,0.2052,8.11,2.5897,8.57,1340,19176.4
23732,train,2.9491,0.1651,6.24,2.1066,2.50,1375,19177.2
23733,train,2.9729,0.1541,8.98,2.7549,9.95,1434,19178.0
23734,train,3.0547,0.0772,7.42,3.0179,8.83,1321,19178.7
23735,train,2.7555,0.1380,5.98,1.8641,4.75,1341,19179.5
23736,train,2.3083,0.2251,6.77,2.1756,5.85,1417,19180.3
23737,train,2.6212,0.2466,5.86,2.5928,6.41,1456,19181.1
23738,train,2.0731,0.3187,3.21,1.5225,2.41,1368,19181.8
23739,train,2.9550,0.1166,6.39,2.9487,4.79,1381,19182.6
23740,train,2.7054,0.1582,8.85,2.4889,8.29,1296,19183.4
23741,train,1.9333,0.4339,3.60,1.9817,2.00,1376,19184.2
23742,train,1.6914,0.2928,3.49,2.2347,3.83,1390,19184.9
23743,train,2.9037,0.2864,6.34,3.2611,6.17,1428,19185.7
23744,train,1.8352,0.4372,4.91,2.1500,6.79,1434,19186.5
23745,train,1.7916,0.3469,3.07,1.4700,2.41,1349,19187.2
23746,train,1.8707,0.4232,2.95,2.1100,2.21,1458,19188.0
23747,train,2.8503,0.0721,6.55,2.2603,4.71,1484,19188.8
23748,train,2.4443,0.3541,7.53,2.2259,8.22,1364,19189.6
23749,train,2.3313,0.2101,5.66,2.3766,5.96,1352,19190.3
23750,train,2.7527,0.1999,6.12,2.5108,4.15,1456,19191.1
23751,train,3.3427,0.0530,11.21,3.0125,8.24,1302,19191.9
23752,train,1.9842,0.4537,5.16,2.2238,7.41,1362,19192.7
23753,train,2.4631,0.3799,4.95,3.0176,5.03,1416,19193.4
23754,train,2.0608,0.3823,6.28,2.0926,7.22,1402,19194.2
23755,train,1.6819,0.4748,2.63,2.0898,3.41,1430,19195.0
23756,train,2.5441,0.1450,5.80,2.8171,5.50,1379,19195.7
23757,train,1.6477,0.4825,3.18,1.6191,1.91,1401,19196.5
23758,train,1.6658,0.4798,2.55,1.5488,2.00,1363,19197.3
23759,train,2.8087,0.2764,6.58,2.6151,7.98,1393,19198.1
23760,train,1.4894,0.4318,2.58,1.1670,1.00,1378,19198.8
23761,train,1.8705,0.3259,3.85,2.3194,4.12,1390,19199.6
23762,train,2.6318,0.3421,4.96,2.1740,5.74,1336,19200.4
23763,train,1.5684,0.6143,2.04,1.6994,2.21,1273,19201.2
23764,train,2.3351,0.3304,7.08,2.0454,6.96,1377,19201.9
23765,train,2.6390,0.1494,4.59,2.2715,3.41,1432,19202.7
23766,train,1.9356,0.3033,3.94,2.0465,4.08,1444,19203.5
23767,train,2.6767,0.2540,7.71,2.5714,9.16,1378,19204.2
23768,train,1.8765,0.3836,4.56,1.8980,6.53,1379,19205.0
23769,train,1.8063,0.5187,3.07,1.7349,4.00,1419,19205.8
23770,train,2.1293,0.3027,5.05,1.9389,4.51,1361,19206.6
23771,train,3.1187,0.2406,8.46,3.7234,11.20,1363,19207.3
23772,train,1.7236,0.3662,3.06,2.2218,3.41,1472,19208.1
23773,train,2.1790,0.3592,3.98,2.0656,3.91,1470,19208.9
23774,train,2.8370,0.2147,6.64,2.6623,7.60,1472,19209.6
23775,train,2.0775,0.3514,4.92,2.3376,6.40,1312,19210.4
23776,train,1.8902,0.4188,5.34,1.6326,5.54,1380,19211.2
23777,train,2.4895,0.2905,7.85,2.1657,3.41,1301,19212.0
23778,train,1.7217,0.4486,3.50,1.4694,3.08,1458,19212.7
23779,train,2.8571,0.2719,8.08,2.1896,6.58,1313,19213.5
23780,train,1.8294,0.5007,4.21,2.1075,5.50,1350,19214.3
23781,train,1.9388,0.4973,3.30,1.6792,3.41,1458,19215.1
23782,train,1.9030,0.3204,3.33,1.7679,2.71,1389,19215.8
23783,train,2.9780,0.1958,7.65,2.7392,6.65,1318,19216.6
23784,train,1.9667,0.2668,5.34,1.4983,4.54,1353,19217.4
23785,train,2.3852,0.3181,4.20,2.1286,4.12,1418,19218.1
23786,train,2.4932,0.1569,6.16,1.8894,6.41,1402,19218.9
23787,train,2.1012,0.2272,3.37,1.9484,4.33,1470,19219.7
23788,train,1.5154,0.5238,3.11,1.5449,3.41,1365,19220.5
23789,train,1.8620,0.4519,3.03,2.0164,2.00,1394,19221.2
23790,train,2.4868,0.2755,5.85,2.5137,6.50,1470,19222.0
23791,train,2.2073,0.3089,5.72,1.9600,3.71,1324,19222.8
23792,train,2.6793,0.2635,5.79,2.5706,6.33,1374,19223.6
23793,train,3.1773,0.1273,8.25,2.8162,9.01,1367,19224.3
23794,train,3.0506,0.1726,9.53,2.8118,11.48,1321,19225.1
23795,train,2.1892,0.3870,4.54,2.3473,7.94,1416,19225.9
23796,train,2.5221,0.3824,9.15,2.4523,7.76,1258,19226.6
23797,train,2.4323,0.2907,4.25,2.2095,3.83,1273,19227.4
23798,train,2.2721,0.2948,4.06,1.9842,4.03,1418,19228.2
23799,train,3.2170,0.1221,9.19,2.6669,7.79,1433,19229.0
23800,train,2.7581,0.1744,8.83,3.2576,10.77,1485,19229.7
23801,train,2.3312,0.2429,7.20,2.2509,8.30,1342,19230.5
23802,train,2.4075,0.1804,6.48,2.3123,6.83,1369,19231.3
23803,train,2.3804,0.4167,4.45,2.3365,4.30,1416,19232.1
23804,train,2.5745,0.1945,7.62,2.3476,6.91,1383,19232.8
23805,train,2.7130,0.2824,8.01,2.5882,10.49,1487,19233.6
23806,train,2.1398,0.2775,5.36,1.9043,7.03,1456,19234.4
23807,train,2.5187,0.2272,5.93,2.1226,5.33,1303,19235.1
23808,train,2.1830,0.2805,4.32,1.9157,3.21,1351,19235.9
23809,train,2.5512,0.3152,5.10,2.1265,4.56,1396,19236.7
23810,train,1.6668,0.5000,2.34,1.9643,3.21,1378,19237.5
23811,train,2.4548,0.4167,4.66,2.0754,3.77,1351,19238.2
23812,train,2.1985,0.2748,4.63,1.9711,4.21,1383,19239.0
23813,train,3.0182,0.2794,12.07,3.0449,11.56,1378,19239.8
23814,train,1.2936,0.6477,2.20,1.5665,3.21,1408,19240.6
23815,train,2.9627,0.2096,8.93,2.5684,7.33,1417,19241.3
23816,train,2.3860,0.1556,5.97,1.7510,3.12,1375,19242.1
23817,train,2.2101,0.3184,4.48,2.1977,4.53,1470,19242.9
23818,train,1.9317,0.4052,4.16,2.1321,4.03,1419,19243.6
23819,train,2.3131,0.2733,6.63,2.5149,7.79,1416,19244.4
23820,train,3.2277,0.2137,6.68,2.4785,5.62,1404,19245.2
23821,train,2.2627,0.1407,4.09,1.8751,3.21,1329,19246.0
23822,train,1.9774,0.4063,3.30,1.9386,2.50,1484,19246.7
23823,train,2.3951,0.4017,5.63,2.3092,5.91,1302,19247.5
23824,train,2.7368,0.2245,7.24,1.9446,6.54,1430,19248.3
23825,train,3.1776,0.1636,7.70,3.0333,9.35,1363,19249.1
23826,train,1.9684,0.4149,3.91,2.5791,6.00,1393,19249.8
23827,train,2.3594,0.3655,3.81,2.0693,5.20,1390,19250.6
23828,train,2.3199,0.3413,7.63,2.2690,8.60,1345,19251.4
23829,train,2.8466,0.2947,8.98,2.6629,7.08,1388,19252.1
23830,train,3.3033,0.1391,6.62,2.8940,6.36,1416,19252.9
23831,train,2.8927,0.1816,6.99,2.6236,8.59,1327,19253.7
23832,train,1.4426,0.4207,2.52,1.1292,1.50,1286,19254.5
23833,train,1.8144,0.4142,3.31,1.4660,2.00,1405,19255.2
23834,train,2.1978,0.3678,4.24,1.6446,4.91,1433,19256.0
23835,train,2.1712,0.1784,4.41,1.8616,3.62,1418,19256.8
23836,train,2.7187,0.2135,5.47,2.8818,5.70,1433,19257.6
23837,train,3.3186,0.0687,10.49,2.9307,9.77,1340,19258.3
23838,train,2.8982,0.2410,6.27,2.2625,4.54,1390,19259.1
23839,train,3.2411,0.0606,8.13,2.7809,7.26,1354,19259.9
23840,train,2.3844,0.2303,4.80,1.5727,2.21,1368,19260.6
23841,train,2.4711,0.3066,4.49,1.9966,3.83,1347,19261.4
23842,train,2.4208,0.2617,4.97,2.1198,4.50,1429,19262.2
23843,train,1.8685,0.4035,4.02,1.8308,4.08,1420,19263.0
23844,train,2.4183,0.2004,4.01,2.5784,5.03,1402,19263.7
23845,train,2.2618,0.3124,4.54,2.2484,4.27,1351,19264.5
23846,train,3.6678,0.1870,8.71,3.3027,8.83,1380,19265.3
23847,train,1.9556,0.3576,4.51,1.7211,2.00,1303,19266.0
23848,train,2.3616,0.0897,6.50,2.4593,7.12,1416,19266.8
23849,train,2.5971,0.1728,5.86,2.6375,7.13,1273,19267.6
23850,train,2.5302,0.3752,6.73,2.9519,7.77,1442,19268.4
23851,train,2.7862,0.2330,6.61,3.0122,8.73,1498,19269.1
23852,train,1.9646,0.4583,5.49,2.3829,6.41,1416,19269.9
23853,train,2.2102,0.3724,7.67,2.2746,8.02,1289,19270.7
23854,train,2.6720,0.2765,6.40,2.8166,7.57,1338,19271.5
23855,train,2.5138,0.2297,4.46,3.2437,4.83,1319,19272.2
23856,train,2.0156,0.3877,5.20,2.2452,3.50,1393,19273.0
23857,train,2.7619,0.2429,5.77,2.4146,5.91,1400,19273.8
23858,train,1.2095,0.6473,1.46,1.2823,2.00,1415,19274.5
23859,train,2.5910,0.1846,7.98,2.5152,7.84,1403,19275.3
23860,train,2.8826,0.1996,8.43,3.2795,8.51,1363,19276.1
23861,train,2.3943,0.2157,5.85,2.2012,5.58,1354,19276.9
23862,train,2.8717,0.2135,7.88,3.1154,10.00,1419,19277.6
23863,train,2.4951,0.1565,5.16,2.1715,4.65,1406,19278.4
23864,train,2.0966,0.3468,5.18,2.3492,4.71,1456,19279.2
23865,train,1.9429,0.3836,3.09,1.9412,3.12,1405,19279.9
23866,train,1.6977,0.4130,2.72,1.3800,2.50,1351,19280.7
23867,train,1.1764,0.7124,1.18,1.2858,1.91,1304,19281.5
23868,train,1.9995,0.3397,3.54,1.6458,2.91,1416,19282.3
23869,train,2.5044,0.3010,5.52,2.0706,5.13,1472,19283.0
23870,train,2.2961,0.2496,6.46,1.9850,5.72,1422,19283.8
23871,train,2.1608,0.3773,7.43,1.8222,6.65,1394,19284.6
23872,train,2.2189,0.2597,5.49,2.4860,7.74,1390,19285.3
23873,train,2.0406,0.3805,3.72,1.7514,3.21,1419,19286.1
23874,train,2.1417,0.2632,4.21,1.8451,2.62,1444,19286.9
23875,train,2.5442,0.2138,7.41,2.3810,7.71,1338,19287.7
23876,train,2.6688,0.2402,5.64,2.0552,3.12,1382,19288.4
23877,train,2.4540,0.1978,4.61,1.8260,4.53,1390,19289.2
23878,train,2.5935,0.3000,6.08,3.0049,6.95,1380,19290.0
23879,train,1.8257,0.4227,3.69,1.9306,4.51,1391,19290.8
23880,train,1.7823,0.2972,3.76,1.3314,2.00,1403,19291.5
23881,train,2.3300,0.2181,7.17,2.6912,7.62,1394,19292.3
23882,train,2.8545,0.1531,8.98,2.8116,10.48,1457,19293.1
23883,train,2.6814,0.1676,5.48,2.6778,6.31,1444,19293.8
23884,train,3.1089,0.2066,8.56,3.1462,7.85,1404,19294.6
23885,train,3.1477,0.1568,7.97,2.9856,9.07,1416,19295.4
23886,train,2.2342,0.3063,5.85,1.7269,5.58,1456,19296.2
23887,train,2.1223,0.2786,5.39,2.0446,5.79,1382,19296.9
23888,train,2.3428,0.2415,4.15,2.2172,3.41,1379,19297.7
23889,train,2.1740,0.3489,3.87,1.8647,2.91,1456,19298.5
23890,train,2.2677,0.3491,5.00,2.5346,5.76,1378,19299.3
23891,train,2.2465,0.2551,4.57,2.0384,4.30,1384,19300.0
23892,train,1.9043,0.2454,4.79,1.4739,4.54,1365,19300.8
23893,train,2.3002,0.2676,6.24,2.8664,4.94,1394,19301.6
23894,train,2.7035,0.1569,6.25,2.1579,6.12,1402,19302.3
23895,train,2.5695,0.2281,7.07,2.4386,7.74,1416,19303.1
23896,train,2.2248,0.2193,5.77,1.4541,3.00,1418,19303.9
23897,train,2.4139,0.3590,4.96,2.6969,9.24,1457,19304.7
23898,train,1.5173,0.3834,2.63,1.9700,3.71,1364,19305.4
23899,train,2.1923,0.3728,3.96,1.9933,4.55,1392,19306.2
23900,train,1.9836,0.4478,2.98,2.1230,2.21,1485,19307.0
23901,train,3.4579,0.2053,9.25,3.3733,9.17,1388,19307.7
23902,train,3.1434,0.1113,7.73,2.6048,7.74,1285,19308.5
23903,train,2.1837,0.2821,5.29,2.1961,5.71,1354,19309.3
23904,train,1.7306,0.4609,3.86,1.6066,3.12,1484,19310.1
23905,train,1.9048,0.3691,4.97,2.3276,7.68,1444,19310.8
23906,train,2.2446,0.3232,5.09,2.2506,6.94,1377,19311.6
23907,train,2.6756,0.2927,8.40,3.1504,10.46,1288,19312.4
23908,train,1.8327,0.5011,4.55,1.8117,4.55,1363,19313.2
23909,train,1.5769,0.5713,3.54,1.5764,4.40,1430,19313.9
23910,train,2.5341,0.1622,5.20,2.8325,6.11,1393,19314.7
23911,train,2.6084,0.4409,7.18,2.5899,7.29,1404,19315.5
23912,train,2.1434,0.3648,5.01,1.9570,5.93,1335,19316.2
23913,train,2.0576,0.4103,3.84,1.9412,3.21,1416,19317.0
23914,train,1.9936,0.3368,3.36,2.0367,4.41,1351,19317.8
23915,train,2.1441,0.2790,3.71,1.8284,4.33,1448,19318.6
23916,train,2.0162,0.3878,4.60,2.1481,5.91,1382,19319.3
23917,train,2.0492,0.2366,3.75,1.7978,3.12,1416,19320.1
23918,train,2.9329,0.1695,10.58,2.8204,12.76,1363,19320.9
23919,train,2.8244,0.1833,7.13,2.3637,7.72,1364,19321.6
23920,train,2.1583,0.3639,3.70,2.0870,4.21,1418,19322.4
23921,train,3.0071,0.1043,6.73,2.9526,7.15,1352,19323.2
23922,train,1.9067,0.3031,3.54,1.9727,3.21,1366,19324.0
23923,train,2.1138,0.3655,3.75,1.8394,3.21,1442,19324.7
23924,train,2.3954,0.2633,5.23,3.2544,6.04,1447,19325.5
23925,train,1.8982,0.3093,4.87,1.5334,5.54,1371,19326.3
23926,train,2.6797,0.1820,3.83,1.8157,2.91,1330,19327.1
23927,train,2.3824,0.3134,3.85,2.1501,2.41,1353,19327.8
23928,train,2.0841,0.3956,3.32,1.6281,2.21,1456,19328.6
23929,train,2.0780,0.4259,4.10,2.2374,4.24,1430,19329.4
23930,train,2.9327,0.1376,11.88,2.7196,10.78,1374,19330.1
23931,train,2.2878,0.2260,5.76,2.3444,6.16,1394,19330.9
23932,train,3.1468,0.2051,8.56,2.4661,7.34,1443,19331.7
23933,train,2.1414,0.4553,4.70,2.0946,5.25,1377,19332.5
23934,train,2.8313,0.1386,6.79,2.7580,6.12,1378,19333.2
23935,train,2.1411,0.2714,5.46,1.9048,5.06,1378,19334.0
23936,train,2.4615,0.3830,4.34,2.1199,3.62,1363,19334.8
23937,train,1.7635,0.3746,3.14,2.3185,2.91,1380,19335.6
23938,train,2.2409,0.3985,5.12,2.1358,5.75,1237,19336.3
23939,train,3.2420,0.1291,6.66,2.6983,5.54,1456,19337.1
23940,train,2.1517,0.4608,4.50,2.2110,4.62,1352,19337.9
23941,train,2.5568,0.2809,4.67,2.6090,4.91,1392,19338.6
23942,train,2.4769,0.0985,5.41,2.8129,5.91,1432,19339.4
23943,train,2.7052,0.1814,7.65,2.8098,8.86,1406,19340.2
23944,train,2.0234,0.3362,3.81,2.0732,3.91,1416,19341.0
23945,train,2.3853,0.2881,7.69,2.4803,5.71,1444,19341.7
23946,train,1.8643,0.2837,4.90,2.0255,4.91,1498,19342.5
23947,train,1.5663,0.4381,2.48,2.1709,4.12,1429,19343.3
23948,train,1.8946,0.4001,4.32,2.0554,4.27,1432,19344.0
23949,train,2.2184,0.3338,4.42,2.0806,4.12,1351,19344.8
23950,train,1.3576,0.5726,1.85,1.3075,1.50,1404,19345.6
23951,train,2.1040,0.3228,3.01,1.4763,2.00,1363,19346.4
23952,train,2.7085,0.2708,7.34,2.8179,8.40,1429,19347.1
23953,train,2.7885,0.2792,8.30,2.4810,8.77,1447,19347.9
23954,train,2.8073,0.1981,4.87,2.2707,3.62,1403,19348.7
23955,train,2.5016,0.1552,6.59,2.1440,5.44,1321,19349.5
23956,train,2.3808,0.2832,4.81,1.8103,3.71,1363,19350.2
23957,train,2.4915,0.2927,7.24,2.6959,7.20,1336,19351.0
23958,train,2.6375,0.1307,8.06,1.8909,3.21,1393,19351.8
23959,train,3.3212,0.1982,10.97,2.6869,9.59,1302,19352.6
23960,train,2.4050,0.2479,4.93,2.2255,5.54,1404,19353.3
23961,train,1.5013,0.4824,2.66,1.6064,2.71,1364,19354.1
23962,train,2.3585,0.2336,5.59,2.2714,6.56,1430,19354.9
23963,train,2.9966,0.0961,7.50,2.9971,7.65,1405,19355.6
23964,train,1.7729,0.5143,4.40,1.8176,5.05,1328,19356.4
23965,train,1.9907,0.5539,3.32,1.9486,3.80,1327,19357.2
23966,train,2.1602,0.2529,5.20,2.4509,5.94,1526,19358.0
23967,train,2.6672,0.3381,8.99,2.9220,11.39,1387,19358.7
23968,train,2.9151,0.3177,10.14,2.9008,10.30,1366,19359.5
23969,train,2.6002,0.3384,4.42,3.3001,4.80,1312,19360.3
23970,train,2.7778,0.1193,5.11,2.2559,5.53,1350,19361.1
23971,train,1.8703,0.4459,3.84,2.2799,5.63,1404,19361.8
23972,train,2.1402,0.2765,4.70,2.3330,5.61,1432,19362.6
23973,train,2.5278,0.2866,5.72,2.3916,6.15,1392,19363.4
23974,train,2.6404,0.1072,7.33,2.1369,6.71,1334,19364.1
23975,train,2.2292,0.2550,3.96,2.2491,5.15,1459,19364.9
23976,train,2.1500,0.3864,3.74,2.0821,5.20,1457,19365.7
23977,train,2.3367,0.2349,7.20,2.1397,5.53,1324,19366.5
23978,train,1.9661,0.2803,3.43,1.8503,2.58,1363,19367.2
23979,train,2.1614,0.4022,4.32,2.5438,4.41,1457,19368.0
23980,train,1.8529,0.3865,2.89,1.4966,2.91,1405,19368.8
23981,train,2.1963,0.3563,6.21,2.2874,6.50,1392,19369.6
23982,train,2.6837,0.2716,6.46,2.3550,6.48,1392,19370.3
23983,train,2.6210,0.1423,5.91,2.2277,4.61,1377,19371.1
23984,train,2.6799,0.1768,5.60,1.7765,4.41,1471,19371.9
23985,train,3.5079,0.1985,7.66,3.4600,7.77,1456,19372.6
23986,train,1.5862,0.3925,2.78,1.3562,2.00,1325,19373.4
23987,train,2.1087,0.4850,4.96,2.5750,6.74,1404,19374.2
23988,train,2.0351,0.4307,2.72,1.4316,1.71,1393,19375.0
23989,train,2.2377,0.2576,3.89,2.2784,4.71,1456,19375.7
23990,train,2.5343,0.1914,6.70,2.3235,4.87,1473,19376.5
23991,train,2.2773,0.2185,6.49,2.3556,9.56,1414,19377.3
23992,train,2.3099,0.3397,4.85,2.2158,3.12,1366,19378.1
23993,train,2.3990,0.2449,5.02,2.3652,4.33,1458,19378.8
23994,train,2.4298,0.2278,5.86,2.5143,6.90,1431,19379.6
23995,train,2.6796,0.2279,6.65,2.4641,4.44,1277,19380.4
23996,train,2.1068,0.2810,4.53,2.5487,4.54,1395,19381.1
23997,train,2.5400,0.4053,5.55,2.3329,4.54,1310,19381.9
23998,train,1.8329,0.4872,4.13,2.5003,5.76,1367,19382.7
23999,train,2.7480,0.1185,8.28,2.7137,10.13,1443,19383.5
24000,train,1.9497,0.3770,3.64,2.0412,3.62,1350,19384.2
24000,val,2.3860,0.2851,5.44,2.3293,5.45,69775,19422.4
24001,train,2.7891,0.1407,7.66,2.4613,6.98,1379,19423.1
24002,train,2.0571,0.3989,5.48,2.1097,8.86,1404,19423.9
24003,train,2.7252,0.2006,7.57,3.0762,7.33,1391,19424.7
24004,train,2.0256,0.5087,3.85,2.1966,3.41,1431,19425.5
24005,train,2.8464,0.2866,5.77,2.5572,4.74,1448,19426.2
24006,train,2.4671,0.2678,5.69,2.7814,6.54,1374,19427.0
24007,train,2.7503,0.2874,6.57,2.4240,5.67,1284,19427.8
24008,train,2.7189,0.2017,7.16,3.1077,8.11,1378,19428.5
24009,train,1.5942,0.4061,2.68,1.1209,0.71,1443,19429.3
24010,train,2.2889,0.3705,6.61,2.3450,8.35,1390,19430.1
24011,train,1.7949,0.4524,4.12,1.5802,4.42,1430,19430.9
24012,train,2.0824,0.3853,6.14,1.7364,7.24,1378,19431.6
24013,train,2.2031,0.2750,4.12,1.8443,2.71,1291,19432.4
24014,train,2.9208,0.2653,6.31,2.9869,7.12,1470,19433.2
24015,train,1.8722,0.4686,2.80,1.8452,3.41,1498,19434.0
24016,train,3.4869,0.0763,8.82,3.6618,8.12,1285,19434.7
24017,train,2.0401,0.3451,6.80,2.2433,7.80,1362,19435.5
24018,train,3.3267,0.0713,9.45,2.9681,10.36,1416,19436.3
24019,train,3.2040,0.2248,9.62,2.9157,12.16,1419,19437.0
24020,train,2.4973,0.2830,3.74,1.9612,2.91,1378,19437.8
24021,train,1.9023,0.4460,3.55,1.8492,3.83,1417,19438.6
24022,train,2.2023,0.3776,3.94,2.0369,3.41,1422,19439.4
24023,train,2.5000,0.2546,9.39,2.3544,9.62,1418,19440.1
24024,train,2.4093,0.4308,5.01,2.3367,6.79,1388,19440.9
24025,train,2.8765,0.1555,9.13,2.7283,6.74,1344,19441.7
24026,train,2.6291,0.1659,4.87,2.6043,4.41,1471,19442.5
24027,train,1.7982,0.4684,4.79,2.2111,6.41,1422,19443.2
24028,train,2.4636,0.3587,6.08,2.6255,6.61,1391,19444.0
24029,train,2.6526,0.4205,5.44,2.1348,5.21,1334,19444.8
24030,train,2.2773,0.4868,6.13,2.4042,6.93,1368,19445.5
24031,train,2.4053,0.1628,4.93,2.6507,5.13,1431,19446.3
24032,train,2.5424,0.3392,5.18,2.1952,4.56,1418,19447.1
24033,train,1.6185,0.3726,3.09,2.4166,4.94,1444,19447.9
24034,train,2.8605,0.3459,9.53,3.0419,9.07,1353,19448.6
24035,train,2.0050,0.2836,4.51,2.0513,3.41,1393,19449.4
24036,train,2.8992,0.0620,8.76,2.8412,9.62,1484,19450.2
24037,train,2.2137,0.2845,4.79,1.7518,2.71,1392,19451.0
24038,train,2.1652,0.2763,5.82,1.7754,5.12,1386,19451.7
24039,train,2.4296,0.3582,6.20,2.3126,7.26,1340,19452.5
24040,train,1.6600,0.4105,3.09,1.7849,3.91,1352,19453.3
24041,train,2.0921,0.2983,6.03,2.2079,6.12,1408,19454.0
24042,train,1.2731,0.6683,1.52,1.5574,2.50,1414,19454.8
24043,train,1.9705,0.3470,3.17,1.7428,4.33,1392,19455.6
24044,train,2.9787,0.1024,7.95,2.9680,7.27,1377,19456.4
24045,train,2.1070,0.2796,4.36,2.2516,5.83,1366,19457.1
24046,train,2.6820,0.2485,8.60,2.6872,5.96,1368,19457.9
24047,train,2.7674,0.1923,8.80,2.3930,8.98,1404,19458.7
24048,train,2.5051,0.3204,7.19,2.8607,8.47,1442,19459.5
24049,train,2.0576,0.3212,3.65,2.1559,3.91,1379,19460.2
24050,train,2.1086,0.3336,5.93,2.4626,5.67,1457,19461.0
24051,train,2.2565,0.2507,4.47,1.9263,2.71,1392,19461.8
24052,train,1.5709,0.4881,2.97,1.7091,3.21,1305,19462.5
24053,train,2.2777,0.2618,4.35,2.3218,4.80,1379,19463.3
24054,train,2.1967,0.1952,6.49,2.0686,8.16,1388,19464.1
24055,train,2.5531,0.1981,5.79,2.7552,5.87,1444,19464.9
24056,train,1.7433,0.3983,3.04,1.8488,2.91,1416,19465.6
24057,train,2.3832,0.3267,6.13,2.0416,5.31,1362,19466.4
24058,train,2.4312,0.2581,4.90,2.0085,4.41,1391,19467.2
24059,train,1.8559,0.4721,3.71,1.9716,5.21,1434,19468.0
24060,train,2.0247,0.4661,3.92,2.2252,4.71,1403,19468.7
24061,train,2.2492,0.3722,6.71,2.3252,6.49,1365,19469.5
24062,train,2.3616,0.1365,5.16,2.0324,4.41,1355,19470.3
24063,train,1.7840,0.3996,3.30,1.6605,3.62,1359,19471.0
24064,train,2.7983,0.2355,6.43,2.4153,4.41,1431,19471.8
24065,train,2.3270,0.3137,5.53,2.1803,6.21,1326,19472.6
24066,train,2.0370,0.3118,4.84,2.1067,5.00,1472,19473.4
24067,train,3.2475,0.0914,6.60,2.7455,5.46,1356,19474.1
24068,train,3.3165,0.1618,8.70,3.3215,8.68,1428,19474.9
24069,train,2.9132,0.0925,7.99,2.4692,9.96,1460,19475.7
24070,train,2.4570,0.1223,6.74,2.1821,2.71,1415,19476.4
24071,train,1.9013,0.3110,4.34,1.9716,5.72,1344,19477.2
24072,train,2.1141,0.2482,4.90,2.2550,5.64,1382,19478.0
24073,train,2.6009,0.3155,5.61,2.3799,7.61,1404,19478.8
24074,train,2.8823,0.1453,6.03,2.4574,4.72,1349,19479.5
24075,train,3.3644,0.1279,10.12,3.0327,8.39,1485,19480.3
24076,train,1.4121,0.5703,2.03,1.9980,3.41,1401,19481.1
24077,train,2.7214,0.1493,6.67,2.1086,3.62,1433,19481.9
24078,train,2.4538,0.2493,7.90,2.2388,6.22,1444,19482.6
24079,train,1.9267,0.3261,3.68,1.8964,1.71,1377,19483.4
24080,train,3.1381,0.0987,8.54,3.0460,5.15,1418,19484.2
24081,train,1.8386,0.3406,3.55,1.8003,2.62,1371,19484.9
