step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
16648,train,2.4362,0.2474,3.63,1.1748,3.04,784,9986.3
16649,train,3.1439,0.2194,2.54,2.3407,2.58,784,9987.0
16650,train,3.5572,0.1288,5.61,2.5206,5.00,784,9987.6
16651,train,2.1274,0.3112,1.99,1.5549,2.00,784,9988.2
16652,train,1.7131,0.3788,1.41,0.7079,0.50,784,9988.9
16653,train,2.9005,0.3482,2.43,2.0520,1.50,784,9989.4
16654,train,2.4425,0.1276,4.49,1.6239,0.71,784,9990.0
16655,train,2.6031,0.1607,5.40,1.7979,2.33,784,9990.6
16656,train,1.7836,0.5599,1.61,1.6512,0.71,784,9991.2
16657,train,3.0804,0.2360,7.30,2.6879,8.16,784,9991.9
16658,train,1.7565,0.4923,1.31,1.3582,1.21,784,9992.5
16659,train,1.7910,0.4541,1.79,2.1934,5.24,784,9993.0
16660,train,2.8185,0.0446,2.72,1.4119,1.50,784,9993.6
16661,train,3.3708,0.0651,7.84,2.8890,7.44,784,9994.2
16662,train,1.4213,0.5523,1.01,1.1191,0.50,784,9994.8
16663,train,2.6674,0.1875,3.91,1.6053,2.74,784,9995.5
16664,train,2.2069,0.2105,1.95,1.1928,0.50,784,9996.1
16665,train,3.6436,0.0599,8.53,2.3020,3.33,784,9996.7
16666,train,2.3254,0.2041,4.58,2.4637,2.21,784,9997.2
16667,train,3.1977,0.1747,4.45,1.8701,1.00,784,9997.7
16668,train,1.6732,0.4158,1.63,1.2455,1.00,784,9998.3
16669,train,3.4364,0.0880,4.37,2.1122,3.55,784,9998.9
16670,train,1.9292,0.3635,2.72,1.3845,4.03,784,9999.6
16671,train,1.9095,0.2806,1.68,1.4900,1.21,784,10000.1
16672,train,2.1431,0.2640,1.83,1.0158,0.50,784,10000.6
16673,train,1.8576,0.3597,1.51,1.8504,1.00,784,10001.2
16674,train,3.1485,0.1110,4.49,2.7392,3.00,784,10001.9
16675,train,1.6703,0.3495,1.49,1.0957,1.00,784,10002.4
16676,train,1.8620,0.3099,1.55,1.0624,1.00,784,10003.0
16677,train,2.9942,0.2806,7.59,2.0922,4.04,784,10003.5
16678,train,1.5326,0.4719,1.30,1.0678,0.71,784,10004.0
16679,train,1.1757,0.7015,0.71,1.6171,0.71,784,10004.5
16680,train,1.7350,0.4656,2.02,0.7881,0.71,784,10005.1
16681,train,1.3955,0.5128,1.09,0.6011,0.00,784,10005.8
16682,train,3.0938,0.2207,3.34,2.8787,2.29,784,10006.4
16683,train,3.1474,0.4515,5.66,2.4015,2.62,784,10007.0
16684,train,1.3303,0.6212,0.97,0.8292,0.50,784,10007.5
16685,train,2.4748,0.2143,3.65,2.1210,2.21,784,10008.0
16686,train,1.8935,0.4821,1.90,1.6147,1.00,784,10008.5
16687,train,2.8796,0.0408,2.83,1.5116,0.71,784,10009.1
16688,train,2.6990,0.1263,2.85,1.5535,6.02,784,10009.7
16689,train,1.5278,0.4490,1.29,0.8560,0.50,784,10010.2
16690,train,2.1920,0.3444,2.59,1.8232,1.21,784,10010.7
16691,train,1.5354,0.5000,1.37,0.8539,0.00,784,10011.3
16692,train,2.4622,0.2551,3.48,1.6892,4.00,784,10011.8
16693,train,2.6857,0.1977,1.90,0.8298,0.50,784,10012.3
16694,train,1.8746,0.4158,2.77,1.1505,0.50,784,10012.8
16695,train,2.8415,0.2156,4.85,2.7254,5.74,784,10013.4
16696,train,2.5250,0.2921,2.47,2.1408,1.71,784,10013.9
16697,train,2.5783,0.1097,2.43,0.8459,0.50,784,10014.4
16698,train,1.8032,0.3176,1.50,1.0603,0.50,784,10014.9
16699,train,2.0385,0.2704,2.03,0.8452,0.50,784,10015.5
16700,train,2.3159,0.4043,2.09,2.0352,1.41,784,10016.0
16701,train,3.1577,0.1926,5.27,3.2981,6.34,784,10016.5
16702,train,2.3902,0.2411,3.08,2.1895,1.71,784,10017.0
16703,train,1.2170,0.5969,1.18,0.6156,0.00,784,10017.5
16704,train,1.7795,0.4324,2.92,1.1669,0.50,784,10018.0
16705,train,1.0787,0.5459,0.93,1.1597,1.00,784,10018.6
16706,train,2.2589,0.2564,3.59,2.3601,2.71,784,10019.1
16707,train,1.8952,0.2755,1.74,0.5689,0.00,784,10019.6
16708,train,1.6981,0.4911,1.24,1.4856,1.50,784,10020.1
16709,train,1.3536,0.4860,1.15,0.4555,0.00,784,10020.6
16710,train,3.3870,0.1084,3.30,1.6435,1.50,784,10021.1
16711,train,1.1780,0.5906,0.90,1.8253,1.91,784,10021.6
16712,train,2.5611,0.2589,3.58,2.1096,1.21,784,10022.2
16713,train,2.2811,0.1990,3.83,1.3242,0.50,784,10022.7
16714,train,2.2692,0.2513,4.47,1.2546,1.21,784,10023.2
16715,train,2.4559,0.2003,4.48,2.0690,5.21,784,10023.7
16716,train,2.2670,0.2793,2.61,1.5391,1.50,784,10024.3
16717,train,3.7927,0.1518,9.85,4.0468,12.00,784,10024.8
16718,train,1.2488,0.5140,1.01,1.5016,1.50,784,10025.3
16719,train,2.7042,0.2449,4.59,2.3678,5.00,784,10025.8
16720,train,1.9656,0.3546,2.24,1.2447,1.12,784,10026.3
16721,train,1.9909,0.2653,1.96,1.3482,1.21,784,10026.9
16722,train,3.0111,0.3724,2.45,1.7289,1.62,784,10027.4
16723,train,3.1615,0.1084,7.13,1.8351,6.10,784,10027.9
16724,train,1.9489,0.2156,2.00,1.7855,1.41,784,10028.4
16725,train,2.7703,0.3673,4.03,2.4186,2.41,784,10028.9
16726,train,3.1866,0.3202,3.70,2.9639,6.20,784,10029.5
16727,train,1.9042,0.4388,3.21,1.4435,1.71,784,10030.0
16728,train,2.5634,0.3163,3.33,1.6774,2.08,784,10030.5
16729,train,1.3944,0.5179,1.13,0.6184,0.00,784,10031.0
16730,train,1.8256,0.3418,1.77,1.2659,1.21,784,10031.5
16731,train,2.4067,0.4260,3.12,1.9022,1.00,784,10032.0
16732,train,2.5886,0.2921,8.32,1.7050,4.53,784,10032.5
16733,train,2.2465,0.3138,3.93,1.3596,1.00,784,10033.1
16734,train,2.4714,0.3597,3.94,2.0070,1.50,784,10033.6
16735,train,3.3802,0.1620,4.11,2.0426,3.66,784,10034.1
16736,train,1.6749,0.3801,1.45,0.5830,0.00,784,10034.6
16737,train,3.8951,0.0651,10.51,2.9245,7.96,784,10035.1
16738,train,1.7443,0.3699,1.43,1.6214,1.62,784,10035.6
16739,train,2.4745,0.4566,6.10,2.5092,9.52,784,10036.2
16740,train,1.8095,0.4337,1.59,1.2373,1.00,784,10036.7
16741,train,2.7530,0.1709,6.20,1.9676,2.21,784,10037.2
16742,train,2.3897,0.1033,2.14,0.7266,0.00,784,10037.7
16743,train,2.4869,0.1161,3.85,2.0597,1.71,784,10038.2
16744,train,3.1344,0.2296,7.75,2.7627,6.71,784,10038.7
16745,train,3.0234,0.1671,3.40,2.7343,3.12,784,10039.3
16746,train,2.9774,0.2717,4.97,2.6725,2.50,784,10039.8
16747,train,2.4936,0.2921,3.43,1.5746,1.83,784,10040.3
16748,train,2.9227,0.0587,4.59,2.9614,4.58,784,10040.9
16749,train,3.5686,0.1607,3.94,3.4119,3.03,784,10041.4
16750,train,2.5013,0.1620,4.56,1.6458,3.81,784,10042.0
16751,train,2.2612,0.3125,2.94,1.5132,0.71,784,10042.5
16752,train,2.2814,0.2168,2.91,1.3058,0.50,784,10043.0
16753,train,2.0025,0.3227,1.71,1.3068,1.00,784,10043.5
16754,train,3.2069,0.1964,4.24,1.7620,2.56,784,10044.0
16755,train,1.7638,0.6276,1.83,1.9060,1.12,784,10044.6
16756,train,3.4757,0.1862,6.63,2.7909,1.83,784,10045.1
16757,train,1.8022,0.4235,2.18,1.7390,2.21,784,10045.6
16758,train,1.7698,0.3495,1.61,1.2490,1.50,784,10046.2
16759,train,1.1770,0.6033,0.85,0.9496,0.71,784,10046.7
16760,train,2.0844,0.5179,4.04,1.4673,3.04,784,10047.6
16761,train,2.0825,0.2666,1.71,1.4882,1.50,784,10048.5
16762,train,1.9334,0.3776,1.83,1.2926,1.21,784,10049.1
16763,train,2.5846,0.1199,3.67,2.7201,5.71,784,10049.6
16764,train,1.8441,0.4286,1.48,1.0483,0.50,784,10050.2
16765,train,3.4954,0.1148,5.65,2.5196,4.62,784,10050.7
16766,train,2.7347,0.2577,2.90,1.6343,2.08,784,10051.2
16767,train,3.7485,0.0906,7.46,2.2267,5.73,784,10051.7
16768,train,2.1302,0.4503,1.81,2.2246,1.71,784,10052.3
16769,train,1.9144,0.4311,1.76,0.9124,0.50,784,10052.8
16770,train,2.9138,0.1837,5.96,1.8778,1.21,784,10053.4
16771,train,2.7354,0.1441,2.68,1.3843,1.50,784,10053.9
16772,train,1.9566,0.3125,2.71,1.4924,1.41,784,10054.4
16773,train,1.5353,0.4082,1.35,0.8828,1.00,784,10055.0
16774,train,2.0809,0.4503,1.61,1.2937,0.50,784,10055.6
16775,train,3.3876,0.1390,5.47,1.9785,3.66,784,10056.1
16776,train,1.1858,0.6378,0.75,0.5242,0.50,784,10056.7
16777,train,2.2105,0.2602,2.59,1.5838,1.50,784,10057.3
16778,train,2.8745,0.2015,4.03,2.4756,3.62,784,10057.8
16779,train,1.7909,0.2653,1.66,1.6444,1.71,784,10058.3
16780,train,2.4893,0.1212,2.11,0.8212,0.50,784,10058.8
16781,train,3.2828,0.0982,2.58,1.6444,1.71,784,10059.5
16782,train,2.2907,0.3367,4.27,1.0576,0.50,784,10060.1
16783,train,2.9332,0.3610,5.66,2.2792,5.52,784,10060.6
16784,train,1.8620,0.4885,3.73,1.3627,1.62,784,10061.1
16785,train,2.5251,0.2602,2.19,1.7546,2.62,784,10061.7
16786,train,1.7107,0.3992,2.55,1.5972,1.00,784,10062.3
16787,train,2.4082,0.3138,1.96,1.2125,1.12,784,10062.8
16788,train,3.4332,0.0918,3.31,2.0344,1.21,784,10063.3
16789,train,2.9840,0.1684,2.80,1.1559,1.00,784,10063.8
16790,train,3.3279,0.1862,3.30,2.9201,2.50,784,10064.3
16791,train,2.4475,0.1403,3.83,1.0528,0.50,784,10064.9
16792,train,3.0161,0.2181,6.91,1.7127,2.50,784,10065.5
16793,train,2.8060,0.3992,3.71,2.0898,3.70,784,10066.1
16794,train,4.0655,0.0765,8.63,2.8935,6.90,784,10066.6
16795,train,1.9316,0.1977,1.93,1.6412,1.50,784,10067.1
16796,train,3.1857,0.2640,6.34,3.3876,7.95,784,10067.6
16797,train,1.5728,0.4247,1.38,0.7305,0.50,784,10068.2
16798,train,4.1982,0.0370,5.86,2.6895,5.20,784,10068.7
16799,train,1.7238,0.3929,1.51,1.0261,0.00,784,10069.2
16800,train,2.3484,0.2946,2.79,1.8901,2.58,784,10069.7
16801,train,3.3423,0.1314,8.71,2.7984,9.56,784,10070.2
16802,train,1.7348,0.4464,1.77,2.0763,1.71,784,10070.7
16803,train,2.9783,0.1441,5.51,2.5077,4.21,784,10071.3
16804,train,3.7175,0.1110,6.07,2.3161,3.19,784,10071.8
16805,train,2.5757,0.2423,2.19,1.2926,1.50,784,10072.3
16806,train,2.1058,0.2895,2.53,1.4074,0.00,784,10072.8
16807,train,2.0395,0.2321,1.95,0.9311,0.50,784,10073.3
16808,train,3.2787,0.2054,4.13,2.9760,2.12,784,10073.9
16809,train,2.4011,0.1467,2.93,2.0531,1.83,784,10074.4
16810,train,2.7656,0.0944,2.49,1.3540,1.21,784,10074.9
16811,train,2.2925,0.2768,4.92,1.8986,7.52,784,10075.4
16812,train,1.4858,0.3469,1.47,0.7665,1.00,784,10075.9
16813,train,1.9005,0.3457,1.70,0.9004,1.00,784,10076.4
16814,train,2.0971,0.2105,2.51,1.2865,0.71,784,10077.0
16815,train,2.1263,0.3010,1.94,1.0329,0.50,784,10077.5
16816,train,3.2189,0.0587,6.91,1.6897,6.21,784,10078.0
16817,train,1.8932,0.4056,1.53,1.3852,1.21,784,10078.5
16818,train,1.8973,0.4898,1.46,1.8200,1.71,784,10079.0
16819,train,3.1177,0.1020,3.53,2.0746,2.71,784,10079.6
16820,train,2.5960,0.2679,2.77,1.9780,2.08,784,10080.1
16821,train,3.0684,0.0995,4.13,1.2908,0.50,784,10080.6
16822,train,3.0657,0.0574,3.73,1.9436,2.50,784,10081.1
16823,train,3.4627,0.2296,4.81,2.7758,3.50,784,10081.7
16824,train,3.5482,0.2908,8.27,2.7098,10.75,784,10082.2
16825,train,3.5210,0.2628,5.30,2.2155,3.61,784,10082.7
16826,train,3.0132,0.2730,5.64,1.7163,2.00,784,10083.2
16827,train,2.1814,0.1811,2.12,1.8871,1.21,784,10083.7
16828,train,3.3767,0.1901,7.39,3.2957,8.30,784,10084.3
16829,train,2.2737,0.2551,2.33,0.7885,0.00,784,10084.8
16830,train,1.9002,0.2883,1.65,0.9619,1.00,784,10085.3
16831,train,2.8969,0.2232,4.98,2.1516,7.89,784,10085.8
16832,train,3.1454,0.2003,7.68,3.2135,7.53,784,10086.4
16833,train,3.3489,0.1020,5.94,3.1391,8.57,784,10086.9
16834,train,2.8706,0.1008,2.94,1.6769,1.00,784,10087.5
16835,train,2.8274,0.3418,5.73,2.3479,5.00,784,10088.0
16836,train,2.7173,0.1339,3.29,1.7095,4.00,784,10088.5
16837,train,2.9562,0.2589,8.16,2.6400,10.60,784,10089.0
16838,train,1.8120,0.4401,1.30,1.0288,0.50,784,10089.6
16839,train,3.9378,0.0651,8.42,2.9797,7.21,784,10090.1
16840,train,2.2882,0.2041,2.00,1.9791,1.71,784,10090.7
16841,train,1.8013,0.5472,1.33,1.6656,1.21,784,10091.2
16842,train,2.0522,0.3010,2.18,0.7737,0.00,784,10091.7
16843,train,3.1046,0.3214,6.38,2.4634,5.94,784,10092.3
16844,train,3.0445,0.1071,5.00,2.1394,2.50,784,10092.8
16845,train,3.4476,0.1416,5.16,2.7585,5.12,784,10093.4
16846,train,3.1815,0.2270,6.23,2.2135,1.71,784,10093.9
16847,train,2.8630,0.1531,3.13,2.1822,2.33,784,10094.4
16848,train,3.3659,0.1441,7.16,2.9107,6.13,784,10095.0
16849,train,2.6978,0.1709,4.53,1.4851,4.03,784,10095.6
16850,train,2.0044,0.3571,2.11,0.8459,0.00,784,10096.1
16851,train,2.8381,0.2258,5.37,2.2335,6.02,784,10096.6
16852,train,1.7328,0.3712,1.57,1.1041,1.00,784,10097.2
16853,train,1.8809,0.3571,1.80,1.2536,1.00,784,10097.7
16854,train,2.0184,0.3189,2.69,1.5443,1.50,784,10098.2
16855,train,2.0271,0.1888,2.34,0.8034,1.00,784,10098.8
16856,train,2.2146,0.4796,5.59,1.5343,1.00,784,10099.3
16857,train,3.3141,0.0804,5.58,1.8870,1.21,784,10099.8
16858,train,1.6729,0.3878,1.44,1.7732,1.21,784,10100.3
16859,train,3.6953,0.2309,8.83,3.9187,10.23,784,10100.8
16860,train,2.0268,0.3355,2.50,1.7990,1.71,784,10101.4
16861,train,2.2522,0.1926,2.53,0.8163,0.50,784,10101.9
16862,train,2.8530,0.3916,5.30,2.4658,3.26,784,10102.4
16863,train,3.0674,0.3482,4.33,2.7634,1.62,784,10102.9
16864,train,2.3008,0.2985,2.16,1.2170,1.21,784,10103.4
16865,train,2.8986,0.2003,2.14,2.2126,2.21,784,10104.0
16866,train,3.5546,0.0676,5.87,2.5356,5.04,784,10104.5
16867,train,2.0432,0.3571,2.52,1.2616,0.50,784,10105.0
16868,train,1.9587,0.3622,4.03,1.3354,4.53,784,10105.5
16869,train,2.5831,0.0612,2.36,1.1557,1.00,784,10106.0
16870,train,3.9321,0.0599,4.14,2.1927,2.71,784,10106.5
16871,train,2.7528,0.1199,2.66,1.8057,1.21,784,10107.1
16872,train,1.6896,0.5306,1.99,1.6224,1.50,784,10107.6
16873,train,2.2450,0.2793,1.77,1.1121,1.71,784,10108.1
16874,train,2.9206,0.2628,4.42,2.3180,4.21,784,10108.6
16875,train,1.3624,0.5166,1.10,0.8901,0.50,784,10109.1
16876,train,2.9478,0.1505,5.63,1.5552,5.50,784,10109.7
16877,train,3.0534,0.1747,7.00,1.9237,0.50,784,10110.2
16878,train,1.9884,0.3087,1.85,1.0445,0.50,784,10110.7
16879,train,2.2761,0.2436,3.13,1.9169,3.05,784,10111.2
16880,train,2.6534,0.1888,2.58,2.0136,2.29,784,10111.7
16881,train,2.5533,0.2946,2.89,1.6397,1.71,784,10112.3
16882,train,2.4829,0.1531,2.46,2.1973,2.62,784,10112.8
16883,train,2.8522,0.2679,3.35,2.3308,2.53,784,10113.3
16884,train,2.9470,0.1747,4.76,2.3688,1.71,784,10113.8
16885,train,1.5201,0.5038,1.49,0.9855,0.50,784,10114.4
16886,train,1.9097,0.3087,1.57,0.7674,0.50,784,10114.9
16887,train,2.1162,0.2934,4.41,1.1675,0.71,784,10115.4
16888,train,2.5158,0.2105,2.06,1.1951,0.00,784,10115.9
16889,train,2.7332,0.4145,6.06,2.3618,6.02,784,10116.5
16890,train,2.8640,0.1543,2.61,1.9328,1.41,784,10117.0
16891,train,3.1816,0.1786,6.13,2.5125,8.78,784,10117.5
16892,train,1.8748,0.3737,2.64,0.7498,0.50,784,10118.1
16893,train,1.3669,0.5204,1.20,1.1955,0.50,784,10118.6
16894,train,2.2114,0.2219,1.79,1.4221,0.50,784,10119.1
16895,train,3.6433,0.2092,7.36,3.2485,5.71,784,10119.6
16896,train,1.4422,0.3495,1.42,1.0361,1.00,784,10120.1
16897,train,1.5334,0.5191,1.48,1.4760,2.08,784,10120.6
16898,train,1.7253,0.4120,1.47,1.5725,1.00,784,10121.2
16899,train,1.5359,0.5383,1.67,2.4262,2.33,784,10121.7
16900,train,3.6803,0.2423,6.36,3.4217,5.53,784,10122.2
16901,train,2.0555,0.3291,1.67,1.3261,1.21,784,10122.7
16902,train,1.9561,0.4018,1.76,1.2599,1.21,784,10123.5
16903,train,2.1320,0.1429,2.06,0.8236,0.00,784,10124.4
16904,train,2.5499,0.0740,3.04,2.1477,2.12,784,10125.2
16905,train,1.8280,0.3010,4.52,1.1998,1.00,784,10126.0
16906,train,2.6645,0.1709,2.82,1.2834,1.00,784,10126.9
16907,train,1.9875,0.4018,1.79,1.2020,1.00,784,10127.8
16908,train,2.9433,0.2653,4.20,2.4746,3.62,784,10128.7
16909,train,2.1650,0.3801,2.15,1.3351,1.50,784,10129.6
16910,train,3.0654,0.2156,8.04,2.1877,7.11,784,10130.2
16911,train,2.1696,0.5676,2.52,2.2435,3.50,784,10130.7
16912,train,1.8118,0.4349,1.48,1.2114,0.50,784,10131.5
16913,train,2.7530,0.2066,4.25,1.3571,0.50,784,10132.1
16914,train,1.7762,0.3827,2.90,1.4827,1.21,784,10132.6
16915,train,3.2380,0.2411,4.24,2.9599,3.81,784,10133.1
16916,train,2.6537,0.2538,2.77,2.1633,2.00,784,10133.6
16917,train,3.9502,0.1875,2.94,1.5996,1.12,784,10134.1
16918,train,3.9277,0.2232,9.99,2.8822,5.82,784,10134.7
16919,train,2.5443,0.3253,3.58,1.9890,2.24,784,10135.2
16920,train,3.5801,0.1582,5.66,2.4226,5.72,784,10135.7
16921,train,1.7924,0.3533,1.64,0.7500,0.00,784,10136.2
16922,train,1.7496,0.3865,1.44,0.6343,0.00,784,10136.7
16923,train,2.1951,0.4120,6.78,1.7320,0.50,784,10137.2
16924,train,1.8791,0.3763,2.50,1.8766,2.24,784,10137.8
16925,train,1.2218,0.7245,0.62,1.7491,2.21,784,10138.3
16926,train,2.6275,0.3176,4.39,1.8385,5.52,784,10138.8
16927,train,3.0286,0.2372,6.61,2.6797,9.00,784,10139.3
16928,train,2.5962,0.4630,2.72,2.1300,1.62,784,10139.8
16929,train,2.1570,0.4082,2.10,1.1015,0.71,784,10140.3
16930,train,1.5562,0.4260,1.95,1.4858,2.21,784,10140.9
16931,train,1.9019,0.3367,3.44,1.9788,5.50,784,10141.4
16932,train,1.9138,0.3457,1.48,1.7552,2.00,784,10141.9
16933,train,2.8462,0.2181,3.12,2.4398,4.41,784,10142.4
16934,train,3.8620,0.1518,6.53,3.4060,4.50,784,10142.9
16935,train,1.7657,0.4184,1.53,0.9057,0.50,784,10143.5
16936,train,1.7184,0.3278,1.83,0.8593,0.50,784,10144.0
16937,train,3.0597,0.2054,4.04,2.3728,1.71,784,10144.5
16938,train,2.9299,0.2551,2.62,2.1053,1.71,784,10145.0
16939,train,2.9462,0.2921,4.14,2.7190,2.71,784,10145.5
16940,train,2.2464,0.2015,3.46,1.7323,1.21,784,10146.0
16941,train,2.4755,0.3074,4.92,2.3750,5.52,784,10146.6
16942,train,3.0646,0.2436,3.95,1.4883,1.00,784,10147.1
16943,train,2.0024,0.3916,2.93,1.5591,1.71,784,10147.6
16944,train,2.2980,0.2577,2.90,1.3728,1.58,784,10148.1
16945,train,3.1351,0.2500,6.79,2.9980,7.35,784,10148.6
16946,train,1.3599,0.5893,0.94,1.2285,0.71,784,10149.2
16947,train,1.2258,0.5638,0.94,0.6283,0.50,784,10149.7
16948,train,3.6306,0.0765,8.10,2.9666,7.12,784,10150.2
16949,train,1.9850,0.2985,2.18,1.0193,1.21,784,10150.7
16950,train,1.5425,0.4630,1.20,1.5441,2.00,784,10151.2
16951,train,2.1314,0.1773,2.02,1.4660,1.21,784,10151.8
16952,train,2.1449,0.2079,2.53,0.8470,0.50,784,10152.3
16953,train,1.8364,0.3380,1.92,1.3143,1.21,784,10152.8
16954,train,3.3251,0.0561,6.64,3.1955,3.94,784,10153.3
16955,train,2.3268,0.3240,3.91,2.1847,4.00,784,10153.8
16956,train,2.5673,0.2589,6.44,2.1882,6.50,784,10154.4
16957,train,2.7644,0.2181,3.17,2.0128,2.00,784,10154.9
16958,train,2.6542,0.1607,5.65,2.1952,2.00,784,10155.4
16959,train,1.9116,0.2870,1.71,0.6315,0.00,784,10155.9
16960,train,2.7500,0.4324,2.08,2.4446,2.12,784,10156.4
16961,train,2.6005,0.1543,2.66,2.0267,2.08,784,10157.0
16962,train,2.6130,0.2691,3.76,2.2069,4.54,784,10157.5
16963,train,2.6400,0.1084,3.08,1.3055,2.55,784,10158.0
16964,train,2.1543,0.3469,1.77,2.1430,1.62,784,10158.5
16965,train,2.2317,0.4235,3.03,1.2074,1.21,784,10159.0
16966,train,2.2725,0.4286,1.73,2.2579,1.50,784,10159.6
16967,train,2.1401,0.1862,1.96,1.4429,1.21,784,10160.1
16968,train,2.9399,0.2232,4.01,1.7485,2.50,784,10160.6
16969,train,2.4218,0.2130,2.11,0.9754,0.50,784,10161.1
16970,train,1.6560,0.4247,1.42,1.4561,1.00,784,10161.6
16971,train,1.6261,0.5702,1.42,1.2264,1.50,784,10162.2
16972,train,1.7422,0.3890,1.97,1.1939,2.00,784,10162.7
16973,train,3.2842,0.3967,8.06,2.9000,5.82,784,10163.2
16974,train,1.5287,0.4541,1.64,0.7736,0.71,784,10163.7
16975,train,2.2150,0.2628,3.01,0.9688,0.50,784,10164.2
16976,train,2.2699,0.2398,3.26,1.6194,5.03,784,10164.7
16977,train,2.2036,0.1543,2.47,1.9793,1.71,784,10165.3
16978,train,2.4804,0.1569,3.16,1.8787,2.12,784,10165.8
16979,train,2.4892,0.2857,1.84,0.8733,0.00,784,10166.3
16980,train,1.7557,0.3048,1.54,1.6669,1.21,784,10166.8
16981,train,2.4995,0.2462,3.96,1.3114,3.00,784,10167.3
16982,train,2.4816,0.2054,2.30,1.8065,2.21,784,10167.9
16983,train,1.4534,0.4133,1.29,0.5960,0.00,784,10168.5
16984,train,1.5977,0.4375,1.25,0.8014,1.00,784,10169.3
16985,train,2.0562,0.3227,1.92,1.3665,1.00,784,10169.9
16986,train,2.4351,0.3865,5.18,1.8243,1.50,784,10170.4
16987,train,2.6832,0.3048,3.34,2.5406,4.90,784,10170.9
16988,train,3.4381,0.2921,8.96,2.7975,2.77,784,10171.5
16989,train,2.3804,0.2640,1.89,0.9469,0.50,784,10172.1
16990,train,1.8116,0.3393,1.78,1.2982,0.50,784,10172.6
16991,train,2.7446,0.1594,3.94,2.0714,2.33,784,10173.3
16992,train,1.2157,0.6429,1.19,1.2879,1.50,784,10173.9
16993,train,3.2049,0.2296,5.37,2.3101,4.50,784,10174.5
16994,train,2.4639,0.2270,2.72,2.7323,2.83,784,10175.3
16995,train,1.5661,0.5242,1.31,1.2025,1.50,784,10175.8
16996,train,2.5877,0.5880,5.13,2.6446,1.50,784,10176.5
16997,train,3.6968,0.0638,6.85,2.2458,1.00,784,10177.0
16998,train,1.5811,0.4069,1.28,1.1011,1.00,784,10177.6
16999,train,3.2353,0.0497,3.59,2.9058,2.92,784,10178.2
17000,train,2.7073,0.3163,5.10,2.2460,2.50,784,10178.7
17000,val,3.3331,0.2037,5.64,3.3916,5.15,39200,10204.8
17001,train,1.7625,0.4515,1.51,1.3515,1.00,784,10205.9
17002,train,2.4978,0.3227,1.54,1.0057,0.50,784,10206.4
17003,train,1.6814,0.3546,1.46,1.2399,0.71,784,10206.9
17004,train,4.8247,0.0842,13.58,3.5823,13.21,784,10207.5
17005,train,2.7189,0.5242,7.63,2.1469,7.78,784,10208.0
17006,train,2.8406,0.0663,3.09,1.9272,2.08,784,10208.5
17007,train,2.5582,0.2079,2.45,2.0341,2.58,784,10209.1
17008,train,2.3020,0.3291,2.75,1.9644,4.00,784,10209.6
17009,train,1.5759,0.4209,1.27,1.1836,1.00,784,10210.1
17010,train,4.5476,0.3406,4.13,4.6747,3.58,784,10210.7
17011,train,2.0641,0.2997,2.32,2.0387,1.50,784,10211.2
17012,train,1.8183,0.2832,1.61,0.8456,1.21,784,10211.7
17013,train,1.4416,0.5778,2.46,1.3797,1.00,784,10212.2
17014,train,2.0416,0.3265,1.78,1.7734,1.50,784,10212.7
17015,train,3.7317,0.1161,8.37,2.8869,7.60,784,10213.3
17016,train,2.5949,0.2296,2.26,1.9409,1.00,784,10213.8
17017,train,2.7118,0.1607,6.07,2.8510,2.50,784,10214.3
17018,train,3.4195,0.1786,6.59,2.3923,1.50,784,10214.8
17019,train,3.2011,0.2806,7.29,2.8523,6.52,784,10215.3
17020,train,3.0956,0.2704,8.26,2.1268,8.50,784,10215.8
17021,train,2.2491,0.2819,3.18,1.3248,1.00,784,10216.3
17022,train,3.0614,0.1122,3.58,3.4825,1.91,784,10216.9
17023,train,1.8807,0.3176,3.32,1.9692,5.00,784,10217.4
17024,train,2.1674,0.3087,2.70,1.5339,1.50,784,10217.9
17025,train,2.0173,0.3610,1.92,1.3523,0.71,784,10218.4
17026,train,1.9737,0.4783,1.33,1.1221,0.50,784,10218.9
17027,train,3.9352,0.1314,7.80,1.8684,1.41,784,10219.4
17028,train,2.5017,0.3929,3.96,1.7260,4.12,784,10220.0
17029,train,2.4370,0.2398,2.23,1.7077,1.50,784,10220.5
17030,train,2.3294,0.2538,6.79,1.4740,7.00,784,10221.0
17031,train,2.1640,0.4145,2.59,2.0982,3.06,784,10221.5
17032,train,3.9114,0.1276,9.20,3.3667,10.21,784,10222.0
17033,train,3.3234,0.1416,6.45,2.4630,3.08,784,10222.6
17034,train,3.5527,0.1543,6.05,3.5296,2.91,784,10223.1
17035,train,2.8513,0.1173,3.47,1.8692,2.00,784,10223.6
17036,train,2.1955,0.4401,5.69,1.3349,0.50,784,10224.2
17037,train,2.4408,0.2653,5.42,1.5046,1.62,784,10224.7
17038,train,2.9848,0.1135,3.32,1.6895,1.00,784,10225.2
17039,train,3.0432,0.2232,3.58,1.1201,1.21,784,10225.7
17040,train,2.7124,0.2041,8.29,2.1998,11.05,784,10226.3
17041,train,1.7749,0.4796,1.35,1.3325,1.00,784,10226.8
17042,train,3.4746,0.2015,6.12,2.9401,5.62,784,10227.3
17043,train,2.4496,0.2704,4.37,1.4308,1.00,784,10227.8
17044,train,2.6386,0.3087,4.31,2.1195,5.71,784,10228.4
