step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec,vce_m,vce_pose_m
32300,train,2.3213,0.2819,3.52,2.0816,1.54,1568,26136.2,nan,nan
32301,train,2.6744,0.2436,3.14,2.2075,1.87,1568,26137.0,nan,nan
32302,train,2.7117,0.1798,3.26,2.3664,2.91,1568,26137.8,nan,nan
32303,train,2.7997,0.1926,3.64,2.3870,2.71,1568,26138.5,nan,nan
32304,train,2.5041,0.1256,2.85,1.2367,0.85,1568,26139.3,nan,nan
32305,train,3.3749,0.0906,5.98,2.8006,3.20,1568,26140.1,nan,nan
32306,train,3.2623,0.1703,5.45,2.6052,3.02,1568,26140.9,nan,nan
32307,train,2.9957,0.1741,3.11,2.5541,2.66,1568,26141.6,nan,nan
32308,train,3.2237,0.1607,6.36,2.6206,4.82,1568,26142.4,nan,nan
32309,train,2.8356,0.2379,4.03,2.6770,2.67,1568,26143.2,nan,nan
32310,train,2.9281,0.1582,3.36,2.6521,2.47,1568,26143.9,nan,nan
32311,train,2.5814,0.2985,4.88,2.2954,2.60,1568,26144.7,nan,nan
32312,train,2.2486,0.3099,3.80,2.2659,3.90,1568,26145.5,nan,nan
32313,train,3.8865,0.0644,5.62,3.5337,5.53,1568,26146.3,nan,nan
32314,train,2.2227,0.3017,3.66,1.9776,1.83,1568,26147.0,nan,nan
32315,train,3.1804,0.1071,4.32,2.7011,4.16,1568,26147.8,nan,nan
32316,train,2.4777,0.2621,2.56,1.9691,2.50,1568,26148.6,nan,nan
32317,train,3.7348,0.0746,5.60,3.1542,5.03,1568,26149.3,nan,nan
32318,train,2.5437,0.1416,2.47,2.2144,2.50,1568,26150.1,nan,nan
32319,train,3.2405,0.1614,5.74,3.0391,3.53,1568,26150.9,nan,nan
32320,train,2.7415,0.2615,5.82,2.3771,6.09,1568,26151.7,nan,nan
32321,train,2.6402,0.2985,4.42,1.9883,3.90,1568,26152.4,nan,nan
32322,train,3.3876,0.1971,6.32,2.9047,6.84,1568,26153.2,nan,nan
32323,train,3.1316,0.2258,4.02,2.7585,3.50,1568,26154.0,nan,nan
32324,train,3.9973,0.1122,8.40,3.0200,4.62,1568,26154.7,nan,nan
32325,train,3.1310,0.1135,3.70,2.6327,2.25,1568,26155.5,nan,nan
32326,train,3.6235,0.1594,3.90,3.2970,3.60,1568,26156.3,nan,nan
32327,train,2.6856,0.1716,2.88,2.4585,2.27,1568,26157.1,nan,nan
32328,train,3.7020,0.0427,4.73,2.7658,3.26,1568,26157.8,nan,nan
32329,train,2.6561,0.2047,3.51,2.4250,2.10,1568,26158.6,nan,nan
32330,train,3.3816,0.0797,3.86,2.9806,2.77,1568,26159.4,nan,nan
32331,train,2.1158,0.3756,3.26,1.9239,3.15,1568,26160.1,nan,nan
32332,train,3.3450,0.2876,5.75,2.5829,4.76,1568,26160.9,nan,nan
32333,train,2.7222,0.1888,5.12,1.8523,4.14,1568,26161.7,nan,nan
32334,train,3.1323,0.2200,6.25,2.5254,5.10,1568,26162.5,nan,nan
32335,train,2.3700,0.2602,2.99,1.6460,2.25,1568,26163.2,nan,nan
32336,train,2.9870,0.1786,3.73,2.6644,3.77,1568,26164.0,nan,nan
32337,train,2.6775,0.0759,3.09,2.2630,1.66,1568,26164.8,nan,nan
32338,train,3.1267,0.1977,6.38,2.3981,1.74,1568,26165.5,nan,nan
32339,train,3.0580,0.1346,4.79,2.5540,1.97,1568,26166.3,nan,nan
32340,train,2.3740,0.3718,2.45,2.5779,2.89,1568,26167.1,nan,nan
32341,train,3.6488,0.1550,6.90,3.3497,6.25,1568,26167.8,nan,nan
32342,train,3.6477,0.0619,4.39,3.2866,4.28,1568,26168.6,nan,nan
32343,train,2.8683,0.2105,3.78,2.1916,2.49,1568,26169.4,nan,nan
32344,train,3.3040,0.1403,4.29,2.9369,3.95,1568,26170.2,nan,nan
32345,train,3.3997,0.2092,3.89,3.4270,4.41,1568,26170.9,nan,nan
32346,train,3.3511,0.3450,6.04,2.9079,2.43,1568,26171.7,nan,nan
32347,train,1.6857,0.4305,1.38,1.1423,0.50,1568,26172.5,nan,nan
32348,train,2.4407,0.1562,2.50,2.2051,2.31,1568,26173.2,nan,nan
32349,train,3.5369,0.1473,6.84,2.9145,4.21,1568,26174.0,nan,nan
32350,train,2.6475,0.2793,4.86,1.9399,1.77,1568,26174.8,nan,nan
32351,train,2.5042,0.2283,2.33,2.1945,1.71,1568,26175.6,nan,nan
32352,train,4.1344,0.1084,8.22,3.4198,7.98,1568,26176.3,nan,nan
32353,train,3.0711,0.1409,3.47,2.0180,2.66,1568,26177.1,nan,nan
32354,train,2.8117,0.2506,4.68,2.3069,4.94,1568,26177.9,nan,nan
32355,train,3.5998,0.0351,5.37,2.5640,3.13,1568,26178.6,nan,nan
32356,train,3.7771,0.0230,5.59,2.8398,5.40,1568,26179.4,nan,nan
32357,train,2.3291,0.3565,5.25,2.3446,5.06,1568,26180.2,nan,nan
32358,train,2.9255,0.2436,4.54,2.6023,2.85,1568,26181.0,nan,nan
32359,train,2.6483,0.1971,3.15,2.5042,2.77,1568,26181.7,nan,nan
32360,train,2.8774,0.2462,5.03,2.5116,5.30,1568,26182.5,nan,nan
32361,train,3.7061,0.0976,5.07,3.1494,5.11,1568,26183.3,nan,nan
32362,train,3.1473,0.1263,4.66,2.6209,4.41,1568,26184.0,nan,nan
32363,train,2.7529,0.2175,5.19,2.4164,6.02,1568,26184.8,nan,nan
32364,train,3.2664,0.1728,7.45,2.5978,6.76,1568,26185.6,nan,nan
32365,train,3.1532,0.1696,4.21,2.8902,3.55,1568,26186.4,nan,nan
32366,train,3.2363,0.2003,4.04,2.6688,3.89,1568,26187.1,nan,nan
32367,train,3.5056,0.3227,7.50,3.5438,8.25,1568,26187.9,nan,nan
32368,train,2.3457,0.3259,3.07,2.2952,2.64,1568,26188.7,nan,nan
32369,train,2.7223,0.1843,2.75,2.6629,2.70,1568,26189.4,nan,nan
32370,train,2.8991,0.0880,4.07,2.0232,1.39,1568,26190.2,nan,nan
32371,train,3.2509,0.2124,6.45,2.5508,5.60,1568,26191.0,nan,nan
32372,train,3.4636,0.1901,4.39,3.2727,3.01,1568,26191.8,nan,nan
32373,train,3.3882,0.1556,4.91,3.2428,4.65,1568,26192.5,nan,nan
32374,train,3.3421,0.1983,5.70,2.6245,4.88,1568,26193.3,nan,nan
32375,train,4.3447,0.0778,8.34,3.9673,6.16,1568,26194.1,nan,nan
32376,train,2.5508,0.2519,2.58,2.3704,1.10,1568,26194.8,nan,nan
32377,train,2.5242,0.2506,4.33,2.4339,4.21,1568,26195.6,nan,nan
32378,train,2.9524,0.1990,4.27,2.5330,3.26,1568,26196.4,nan,nan
32379,train,2.6403,0.2640,4.66,2.3741,5.51,1568,26197.2,nan,nan
32380,train,2.8822,0.1888,4.93,2.8745,3.19,1568,26197.9,nan,nan
32381,train,3.8894,0.1716,8.35,3.0910,5.28,1568,26198.7,nan,nan
32382,train,3.3870,0.1786,7.34,3.2671,7.32,1568,26199.5,nan,nan
32383,train,3.1244,0.1805,6.14,2.4822,5.21,1568,26200.2,nan,nan
32384,train,3.3749,0.1492,5.64,2.9637,6.09,1568,26201.0,nan,nan
32385,train,3.6959,0.2296,3.78,2.8620,2.96,1568,26201.8,nan,nan
32386,train,4.2571,0.0134,7.89,3.3002,8.16,1568,26202.6,nan,nan
32387,train,3.3732,0.2296,6.32,2.9642,4.71,1568,26203.3,nan,nan
32388,train,4.3879,0.0153,12.04,4.0610,11.39,1568,26204.1,nan,nan
32389,train,2.7588,0.1907,3.13,2.2999,1.97,1568,26204.9,nan,nan
32390,train,3.0364,0.1779,3.75,2.4442,2.61,1568,26205.6,nan,nan
32391,train,4.1133,0.1524,9.06,3.6402,9.10,1568,26206.4,nan,nan
32392,train,3.7909,0.1524,8.43,3.3733,10.42,1568,26207.2,nan,nan
32393,train,4.0575,0.0568,5.00,2.9960,3.15,1568,26208.0,nan,nan
32394,train,2.3237,0.3265,2.07,2.2299,1.91,1568,26208.7,nan,nan
32395,train,2.6710,0.2513,3.79,3.0532,3.37,1568,26209.5,nan,nan
32396,train,3.7778,0.0657,6.03,3.6373,5.72,1568,26210.3,nan,nan
32397,train,2.7609,0.2519,3.98,2.1915,3.10,1568,26211.0,nan,nan
32398,train,3.4697,0.2041,7.54,3.5623,8.47,1568,26211.8,nan,nan
32399,train,2.7673,0.2302,3.39,2.8953,3.82,1568,26212.6,nan,nan
32400,train,2.7587,0.1690,2.93,2.4853,3.27,1568,26213.4,nan,nan
32401,train,4.1493,0.1142,7.99,3.4995,9.01,1568,26214.1,nan,nan
32402,train,3.8644,0.1205,7.37,3.0285,6.03,1568,26214.9,nan,nan
32403,train,2.2816,0.3189,1.82,2.3344,1.96,1568,26215.7,nan,nan
32404,train,3.3726,0.1811,8.67,2.9159,7.55,1568,26216.4,nan,nan
32405,train,3.3980,0.0810,4.34,2.5921,3.29,1568,26217.2,nan,nan
32406,train,3.1074,0.2168,6.46,2.7857,5.11,1568,26218.0,nan,nan
32407,train,3.0999,0.1639,5.35,2.7874,5.02,1568,26218.8,nan,nan
32408,train,3.3493,0.1071,4.18,2.6361,2.41,1568,26219.5,nan,nan
32409,train,3.0066,0.1422,5.10,3.0259,5.05,1568,26220.3,nan,nan
32410,train,1.9036,0.4694,1.47,1.5677,1.25,1568,26221.1,nan,nan
32411,train,3.3045,0.1652,4.32,2.8126,2.75,1568,26221.8,nan,nan
32412,train,3.7700,0.1288,5.93,3.0305,5.86,1568,26222.6,nan,nan
32413,train,2.4576,0.1907,2.03,2.4586,1.87,1568,26223.4,nan,nan
32414,train,3.4013,0.1250,4.10,3.3188,3.02,1568,26224.1,nan,nan
32415,train,3.1249,0.0453,5.40,2.0648,4.85,1568,26224.9,nan,nan
32416,train,3.2962,0.2736,5.18,2.8521,5.13,1568,26225.7,nan,nan
32417,train,2.7775,0.2691,4.32,2.5720,6.47,1568,26226.5,nan,nan
32418,train,3.2626,0.1365,6.15,2.9830,6.93,1568,26227.2,nan,nan
32419,train,2.4103,0.3520,2.08,2.3548,1.91,1568,26228.0,nan,nan
32420,train,3.0969,0.1301,4.82,2.7169,4.57,1568,26228.8,nan,nan
32421,train,3.2518,0.1084,3.53,2.3979,2.66,1568,26229.5,nan,nan
32422,train,2.4923,0.2175,2.74,1.6535,1.77,1568,26230.3,nan,nan
32423,train,3.4333,0.0874,5.13,2.6575,3.74,1568,26231.1,nan,nan
32424,train,2.5928,0.2710,3.23,2.2333,2.68,1568,26231.9,nan,nan
32425,train,2.9495,0.2545,4.81,2.7171,6.32,1568,26232.6,nan,nan
32426,train,2.1387,0.2870,2.01,2.3851,2.37,1568,26233.4,nan,nan
32427,train,2.6700,0.3163,2.88,2.0488,2.10,1568,26234.2,nan,nan
32428,train,2.6407,0.1881,4.59,1.9232,3.43,1568,26234.9,nan,nan
32429,train,3.1287,0.3004,4.36,2.5193,4.43,1568,26235.7,nan,nan
32430,train,2.9634,0.2404,5.87,2.2985,6.82,1568,26236.5,nan,nan
32431,train,2.5510,0.3106,3.79,1.7447,3.47,1568,26237.3,nan,nan
32432,train,3.5045,0.1084,5.75,2.8827,7.77,1568,26238.0,nan,nan
32433,train,1.8865,0.4847,1.45,1.3999,1.41,1568,26238.8,nan,nan
32434,train,3.7162,0.1365,6.15,2.5235,5.49,1568,26239.6,nan,nan
32435,train,3.2562,0.1167,7.26,3.3686,4.73,1568,26240.3,nan,nan
32436,train,3.7194,0.0733,6.92,3.0186,7.17,1568,26241.1,nan,nan
32437,train,2.6402,0.2570,3.25,2.6251,3.94,1568,26241.9,nan,nan
32438,train,2.9877,0.1282,2.77,2.0722,1.60,1568,26242.7,nan,nan
32439,train,3.7051,0.1856,5.22,2.6659,2.53,1568,26243.4,nan,nan
32440,train,3.1405,0.0835,3.49,2.3623,3.34,1568,26244.2,nan,nan
32441,train,3.4539,0.1722,5.34,3.3552,5.06,1568,26245.0,nan,nan
32442,train,2.2612,0.2583,2.16,2.0906,2.21,1568,26245.7,nan,nan
32443,train,2.1144,0.2647,1.93,1.8844,1.56,1568,26246.5,nan,nan
32444,train,3.0000,0.1212,3.98,3.1284,5.00,1568,26247.3,nan,nan
32445,train,4.4026,0.0702,5.57,3.1065,4.29,1568,26248.1,nan,nan
32446,train,3.3695,0.1486,5.12,3.0956,2.52,1568,26248.8,nan,nan
32447,train,2.6752,0.2251,3.69,2.3697,3.82,1568,26249.6,nan,nan
32448,train,3.0764,0.2085,3.83,2.3101,3.49,1568,26250.4,nan,nan
32449,train,2.9911,0.2105,4.37,2.4487,4.59,1568,26251.1,nan,nan
32450,train,3.2134,0.0612,3.02,2.5211,2.46,1568,26251.9,nan,nan
32451,train,3.3384,0.1218,4.48,3.1501,3.64,1568,26252.7,nan,nan
32452,train,2.8460,0.1301,4.06,2.3278,2.71,1568,26253.5,nan,nan
32453,train,3.6242,0.2181,9.20,3.6351,10.36,1568,26254.2,nan,nan
32454,train,3.1236,0.1384,3.73,3.3071,3.76,1568,26255.0,nan,nan
32455,train,2.8493,0.2398,2.38,2.4696,2.72,1568,26255.8,nan,nan
32456,train,3.1782,0.1135,6.12,2.6571,5.37,1568,26256.5,nan,nan
32457,train,4.3349,0.0466,8.21,3.3417,7.21,1568,26257.3,nan,nan
32458,train,2.7160,0.2506,3.39,2.8291,2.56,1568,26258.1,nan,nan
32459,train,2.5685,0.2423,4.38,2.2268,5.07,1568,26258.9,nan,nan
32460,train,2.7154,0.3482,3.09,2.3722,2.10,1568,26259.6,nan,nan
32461,train,2.7778,0.1371,2.66,2.5822,2.56,1568,26260.4,nan,nan
32462,train,3.4638,0.0848,4.36,3.0266,4.12,1568,26261.2,nan,nan
32463,train,3.3252,0.1301,6.74,3.0943,6.45,1568,26261.9,nan,nan
32464,train,3.1598,0.2302,8.44,3.2184,9.11,1568,26262.7,nan,nan
32465,train,2.6369,0.2755,2.76,2.7578,2.81,1568,26263.5,nan,nan
32466,train,2.3381,0.3495,3.04,2.4035,2.31,1568,26264.3,nan,nan
32467,train,2.6087,0.3820,2.66,2.2881,1.60,1568,26265.0,nan,nan
32468,train,3.1950,0.1384,4.87,2.9016,4.10,1568,26265.8,nan,nan
32469,train,3.3101,0.1320,5.42,3.0040,6.52,1568,26266.6,nan,nan
32470,train,4.3720,0.0210,7.83,4.1984,8.18,1568,26267.3,nan,nan
32471,train,3.4021,0.1543,5.29,3.2702,4.32,1568,26268.1,nan,nan
32472,train,2.7397,0.1773,4.28,1.9907,1.56,1568,26268.9,nan,nan
32473,train,3.3871,0.1505,5.90,3.1821,8.13,1568,26269.7,nan,nan
32474,train,2.1498,0.2895,2.91,1.9896,4.82,1568,26270.4,nan,nan
32475,train,3.3265,0.1837,4.48,2.9376,4.42,1568,26271.2,nan,nan
32476,train,3.7930,0.0485,7.82,3.3877,6.71,1568,26272.0,nan,nan
32477,train,3.4549,0.1103,5.46,2.9104,4.89,1568,26272.7,nan,nan
32478,train,2.9571,0.3074,5.01,2.8059,5.54,1568,26273.5,nan,nan
32479,train,2.7060,0.1556,3.18,2.5083,2.31,1568,26274.3,nan,nan
32480,train,3.2651,0.2136,6.65,3.1872,7.51,1568,26275.1,nan,nan
32481,train,2.1831,0.3329,2.44,1.6679,1.00,1568,26275.8,nan,nan
32482,train,2.0419,0.3578,2.94,1.7462,1.46,1568,26276.6,nan,nan
32483,train,2.8345,0.2309,3.82,2.5248,3.72,1568,26277.4,nan,nan
32484,train,3.2950,0.0823,4.50,2.3095,3.91,1568,26278.1,nan,nan
32485,train,2.8136,0.2200,3.14,2.0932,2.16,1568,26278.9,nan,nan
32486,train,3.1464,0.0912,4.40,2.6239,3.55,1568,26279.7,nan,nan
32487,train,2.2021,0.3131,1.87,1.5492,1.31,1568,26280.5,nan,nan
32488,train,3.2143,0.1671,5.34,2.4169,4.26,1568,26281.2,nan,nan
32489,train,2.9274,0.1818,3.20,2.0687,2.25,1568,26282.0,nan,nan
32490,train,2.9038,0.0823,2.99,2.1315,3.00,1568,26282.8,nan,nan
32491,train,3.2314,0.1390,5.28,2.9997,5.30,1568,26283.5,nan,nan
32492,train,3.5340,0.1320,6.95,2.8211,6.87,1568,26284.3,nan,nan
32493,train,3.3837,0.2774,6.97,3.0780,6.54,1568,26285.1,nan,nan
32494,train,3.4615,0.1537,4.51,2.8168,3.16,1568,26285.9,nan,nan
32495,train,3.2556,0.2462,6.69,2.6385,5.87,1568,26286.6,nan,nan
32496,train,3.2021,0.2628,6.43,2.9070,5.25,1568,26287.4,nan,nan
32497,train,2.2065,0.2851,2.10,1.5516,1.37,1568,26288.2,nan,nan
32498,train,3.4376,0.1760,6.60,3.0221,6.63,1568,26288.9,nan,nan
32499,train,3.8875,0.0682,5.83,3.7530,5.46,1568,26289.7,nan,nan
32500,train,2.4866,0.2015,2.26,1.7024,1.35,1568,26290.5,nan,nan
32501,train,2.9375,0.1505,5.06,1.8106,2.82,1568,26291.3,nan,nan
32502,train,2.9287,0.2181,4.35,2.5391,4.18,1568,26292.0,nan,nan
32503,train,2.3782,0.3355,2.39,1.9336,0.60,1568,26292.8,nan,nan
32504,train,2.6386,0.3023,6.63,2.2481,5.81,1568,26293.6,nan,nan
32505,train,3.4433,0.1601,4.78,2.3959,2.92,1568,26294.3,nan,nan
32506,train,3.6963,0.0555,7.66,2.7958,6.03,1568,26295.1,nan,nan
32507,train,3.6980,0.0702,7.22,2.7586,7.35,1567,26295.9,nan,nan
32508,train,3.1846,0.2347,6.22,3.0825,6.28,1568,26296.6,nan,nan
32509,train,3.6656,0.2117,5.86,3.2662,5.67,1568,26297.4,nan,nan
32510,train,2.1654,0.3189,1.92,1.6523,1.21,1568,26298.2,nan,nan
32511,train,2.7689,0.1071,3.77,2.4863,2.77,1568,26299.0,nan,nan
32512,train,3.9738,0.0867,7.00,3.3528,7.20,1568,26299.7,nan,nan
32513,train,2.4762,0.3208,2.98,2.1096,1.95,1568,26300.5,nan,nan
32514,train,4.3626,0.0108,9.02,3.9000,6.82,1568,26301.3,nan,nan
32515,train,2.0881,0.3622,3.08,1.8538,3.69,1568,26302.0,nan,nan
32516,train,2.5219,0.2768,3.52,2.0592,4.26,1568,26302.8,nan,nan
32517,train,3.4081,0.1014,4.32,3.3667,3.99,1568,26303.6,nan,nan
32518,train,3.2456,0.0855,4.55,2.9506,4.14,1568,26304.4,nan,nan
32519,train,2.9722,0.0804,5.10,2.7015,4.31,1568,26305.1,nan,nan
32520,train,2.8215,0.1371,4.15,2.3738,1.66,1568,26305.9,nan,nan
32521,train,3.5082,0.0918,4.50,2.8332,2.83,1568,26306.7,nan,nan
32522,train,3.6196,0.1008,7.22,3.5797,6.62,1568,26307.4,nan,nan
32523,train,3.6840,0.2570,5.26,3.3126,5.12,1568,26308.2,nan,nan
32524,train,3.9942,0.0478,6.11,3.6997,4.33,1568,26309.0,nan,nan
32525,train,3.1118,0.2545,4.29,2.8200,4.40,1568,26309.8,nan,nan
32526,train,2.6042,0.3093,3.94,2.6571,3.72,1568,26310.5,nan,nan
32527,train,2.0537,0.4216,1.75,1.8464,2.21,1568,26311.3,nan,nan
32528,train,3.3263,0.2079,5.66,2.4256,5.22,1568,26312.1,nan,nan
32529,train,3.1640,0.1180,4.46,2.8003,2.85,1568,26312.8,nan,nan
32530,train,2.9519,0.2557,5.55,2.9375,7.30,1568,26313.6,nan,nan
32531,train,3.8635,0.0918,6.22,3.3530,4.84,1568,26314.4,nan,nan
32532,train,3.6147,0.0261,4.88,2.8889,2.25,1568,26315.2,nan,nan
32533,train,2.3242,0.2519,2.96,1.7748,1.50,1568,26315.9,nan,nan
32534,train,3.0544,0.1480,3.77,2.3795,3.65,1568,26316.7,nan,nan
32535,train,3.0201,0.1843,3.36,2.5865,2.25,1568,26317.5,nan,nan
32536,train,2.0436,0.3858,1.87,1.4262,0.85,1568,26318.2,nan,nan
32537,train,2.8763,0.1626,4.46,2.2963,4.43,1568,26319.0,nan,nan
32538,train,2.7955,0.2819,4.87,2.2529,3.40,1568,26319.8,nan,nan
32539,train,3.1508,0.2124,4.78,2.5523,4.46,1568,26320.6,nan,nan
32540,train,3.3695,0.2710,8.38,3.1477,8.72,1568,26321.3,nan,nan
32541,train,3.0242,0.1180,3.38,2.3980,2.66,1568,26322.1,nan,nan
32542,train,3.7891,0.0950,6.54,2.9587,3.72,1568,26322.9,nan,nan
32543,train,2.9498,0.1684,3.68,2.8810,3.26,1568,26323.6,nan,nan
32544,train,2.5741,0.2691,2.78,2.4248,2.43,1568,26324.4,nan,nan
32545,train,5.0326,0.0204,9.02,3.8703,8.07,1568,26325.2,nan,nan
32546,train,3.1711,0.2264,7.15,2.9258,7.48,1568,26326.0,nan,nan
32547,train,3.4986,0.1224,4.61,3.0675,5.03,1568,26326.7,nan,nan
32548,train,3.4713,0.1881,6.89,3.1552,7.07,1568,26327.5,nan,nan
32549,train,3.1898,0.0982,5.14,2.4745,3.51,1568,26328.3,nan,nan
32550,train,3.0088,0.1569,4.31,2.3512,3.56,1568,26329.0,nan,nan
32551,train,2.8182,0.2832,3.99,2.2077,1.97,1568,26329.8,nan,nan
32552,train,3.0344,0.1875,5.49,2.8325,6.36,1568,26330.6,nan,nan
32553,train,3.0730,0.1862,3.99,1.9817,1.56,1568,26331.4,nan,nan
32554,train,3.6405,0.0797,4.55,2.9692,3.69,1568,26332.1,nan,nan
32555,train,3.4817,0.2149,7.21,2.9614,6.63,1568,26332.9,nan,nan
32556,train,2.9622,0.2085,3.36,1.9651,1.66,1568,26333.7,nan,nan
32557,train,2.6087,0.2360,3.33,2.0152,1.41,1568,26334.4,nan,nan
32558,train,2.6846,0.2181,2.53,1.7781,1.31,1568,26335.2,nan,nan
32559,train,2.9431,0.1990,2.85,1.9650,2.06,1568,26336.0,nan,nan
32560,train,2.6724,0.2105,2.53,2.2834,2.52,1568,26336.8,nan,nan
32561,train,3.1805,0.2162,3.37,2.3362,2.78,1568,26337.5,nan,nan
32562,train,2.5562,0.1971,4.83,2.4906,2.16,1568,26338.3,nan,nan
32563,train,3.3630,0.1186,4.66,2.9165,3.06,1568,26339.1,nan,nan
32564,train,2.7577,0.2455,2.33,2.5531,2.16,1568,26339.8,nan,nan
32565,train,4.3963,0.0702,5.87,3.6067,5.04,1568,26340.6,nan,nan
32566,train,2.6085,0.2710,4.31,2.3721,4.85,1568,26341.4,nan,nan
32567,train,1.9717,0.4024,1.53,2.2850,2.47,1568,26342.2,nan,nan
32568,train,3.0846,0.2379,4.56,3.0374,4.82,1568,26342.9,nan,nan
32569,train,3.4995,0.0995,4.83,2.3213,3.11,1568,26343.7,nan,nan
32570,train,3.7102,0.2124,6.83,3.3924,4.23,1568,26344.5,nan,nan
32571,train,3.4128,0.1824,4.73,2.9033,3.25,1568,26345.2,nan,nan
32572,train,2.6068,0.1665,3.78,2.2452,1.66,1568,26346.0,nan,nan
32573,train,3.6115,0.1684,4.76,3.0264,3.81,1568,26346.8,nan,nan
32574,train,3.5782,0.0906,4.84,2.6493,3.95,1568,26347.6,nan,nan
32575,train,3.3808,0.1084,5.64,3.0951,5.27,1568,26348.3,nan,nan
32576,train,4.1421,0.0848,9.94,3.9871,9.30,1568,26349.1,nan,nan
32577,train,2.4730,0.3603,3.14,2.2733,3.31,1568,26349.9,nan,nan
32578,train,2.9396,0.2003,4.92,2.8105,5.13,1568,26350.6,nan,nan
32579,train,3.4749,0.1671,6.01,3.4721,3.31,1568,26351.4,nan,nan
32580,train,2.4977,0.3272,4.71,2.4642,2.84,1568,26352.2,nan,nan
32581,train,3.3434,0.1767,5.57,2.6536,3.54,1568,26353.0,nan,nan
32582,train,2.4748,0.1754,2.36,1.9295,1.00,1568,26353.7,nan,nan
32583,train,2.4237,0.2098,2.44,1.6043,1.00,1568,26354.5,nan,nan
32584,train,2.8910,0.1556,5.08,2.4625,6.68,1568,26355.3,nan,nan
32585,train,2.5800,0.2041,2.49,2.0501,2.08,1568,26356.0,nan,nan
32586,train,3.2909,0.1594,4.28,2.9567,2.94,1568,26356.8,nan,nan
32587,train,2.1714,0.2468,1.98,1.4496,1.10,1568,26357.6,nan,nan
32588,train,2.4592,0.2768,2.78,2.1423,3.38,1568,26358.4,nan,nan
32589,train,3.6506,0.2162,4.69,3.1342,4.33,1568,26359.1,nan,nan
32590,train,3.1384,0.1862,3.82,2.4834,2.85,1568,26359.9,nan,nan
32591,train,3.7064,0.1480,8.07,3.1480,6.78,1568,26360.7,nan,nan
32592,train,3.5539,0.1913,4.69,3.3165,5.19,1568,26361.4,nan,nan
32593,train,2.9725,0.1429,4.38,2.2385,3.56,1568,26362.2,nan,nan
32594,train,4.0127,0.1862,7.41,3.2166,5.02,1568,26363.0,nan,nan
32595,train,3.1135,0.1486,4.02,3.4543,5.74,1568,26363.8,nan,nan
32596,train,3.5833,0.1263,6.94,3.1317,5.81,1568,26364.5,nan,nan
32597,train,3.2142,0.0638,4.10,2.9454,2.91,1568,26365.3,nan,nan
32598,train,3.0777,0.3023,3.55,2.9260,5.83,1568,26366.1,nan,nan
32599,train,3.1594,0.0568,3.93,2.3142,3.10,1568,26366.8,nan,nan
32600,train,2.3023,0.2934,2.40,2.2696,2.37,1568,26367.6,nan,nan
32601,train,2.9104,0.0784,2.66,2.2422,1.77,1568,26368.4,nan,nan
32602,train,3.6079,0.0823,5.52,2.7911,5.50,1568,26369.2,nan,nan
32603,train,2.8116,0.3176,4.47,2.6670,3.12,1568,26369.9,nan,nan
32604,train,2.7156,0.1837,3.03,2.3021,2.27,1568,26370.7,nan,nan
32605,train,3.4848,0.0408,6.40,2.9683,7.42,1568,26371.5,nan,nan
32606,train,2.3801,0.2997,5.85,2.6314,6.77,1568,26372.2,nan,nan
32607,train,3.3087,0.1231,5.89,2.6638,1.91,1568,26373.0,nan,nan
32608,train,2.8654,0.1939,3.67,2.2386,2.77,1568,26373.8,nan,nan
32609,train,2.6492,0.1856,3.39,2.4431,4.65,1568,26374.6,nan,nan
32610,train,2.6201,0.1913,2.48,2.1500,1.21,1568,26375.3,nan,nan
32611,train,2.5782,0.2372,4.44,2.6567,4.57,1568,26376.1,nan,nan
32612,train,2.6310,0.2526,3.32,2.3802,2.62,1568,26376.9,nan,nan
32613,train,2.7111,0.3233,3.98,2.5117,4.47,1568,26377.6,nan,nan
32614,train,3.3051,0.1620,4.35,2.7389,3.77,1568,26378.4,nan,nan
32615,train,2.8940,0.2264,3.64,2.7903,3.56,1568,26379.2,nan,nan
32616,train,2.3356,0.3221,2.63,1.9327,2.33,1568,26380.0,nan,nan
32617,train,3.5501,0.1371,5.87,2.6869,4.41,1568,26380.7,nan,nan
32618,train,2.3406,0.2360,2.16,1.8391,2.00,1568,26381.5,nan,nan
32619,train,2.8020,0.1403,2.79,2.3064,2.41,1568,26382.3,nan,nan
32620,train,2.8973,0.2392,3.19,2.6952,2.60,1568,26383.0,nan,nan
32621,train,2.7688,0.3323,2.95,2.3562,2.38,1568,26383.8,nan,nan
32622,train,3.2566,0.1052,3.33,2.9390,4.25,1568,26384.6,nan,nan
32623,train,3.1526,0.1684,3.95,2.8881,3.58,1568,26385.3,nan,nan
32624,train,2.6761,0.3099,4.05,3.2263,4.61,1568,26386.1,nan,nan
32625,train,2.6369,0.3367,2.84,2.6078,2.97,1568,26386.9,nan,nan
32626,train,2.3943,0.3865,2.52,2.3303,5.55,1568,26387.7,nan,nan
32627,train,3.2505,0.2175,5.17,2.7474,4.32,1568,26388.4,nan,nan
32628,train,3.0219,0.1811,4.12,2.7980,2.91,1568,26389.2,nan,nan
32629,train,3.4198,0.1307,5.02,3.3370,6.23,1568,26390.0,nan,nan
32630,train,3.0637,0.2379,4.67,2.6362,3.11,1568,26390.8,nan,nan
32631,train,3.9019,0.1480,7.52,3.6146,8.20,1568,26391.5,nan,nan
