step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
26081,train,2.1394,0.3976,4.07,2.4037,6.09,1396,21156.2
26082,train,2.3793,0.3056,4.86,2.2859,4.53,1443,21157.0
26083,train,2.1365,0.2567,5.16,2.0534,4.01,1352,21157.8
26084,train,2.1953,0.1871,6.59,1.8832,4.36,1416,21158.6
26085,train,2.2570,0.2855,3.71,1.6039,2.00,1331,21159.3
26086,train,2.9188,0.3114,8.49,2.4150,7.31,1365,21160.1
26087,train,3.0274,0.0417,6.93,2.3770,3.41,1462,21160.9
26088,train,3.8909,0.0409,8.07,2.5447,5.11,1444,21161.6
26089,train,2.2941,0.3468,5.89,1.6586,5.72,1364,21162.4
26090,train,1.9121,0.3027,3.68,1.5372,1.71,1414,21163.2
26091,train,2.2932,0.3524,8.34,1.8837,7.15,1365,21164.0
26092,train,2.4568,0.1158,5.93,2.9032,5.00,1278,21164.7
26093,train,2.0282,0.4265,4.86,1.6063,2.50,1360,21165.5
26094,train,2.3773,0.1508,6.40,1.3635,1.50,1333,21166.3
26095,train,2.3201,0.2256,6.84,1.9916,5.24,1392,21167.1
26096,train,2.1857,0.3487,5.68,1.9350,2.83,1471,21167.8
26097,train,2.6691,0.1921,6.45,2.4606,5.24,1442,21168.6
26098,train,2.9362,0.1369,7.68,2.6184,4.29,1402,21169.4
26099,train,2.7354,0.2225,8.77,2.1777,7.67,1335,21170.2
26100,train,2.3315,0.3071,5.32,1.6883,4.21,1332,21170.9
26101,train,1.7640,0.5040,4.36,2.0585,3.71,1373,21171.7
26102,train,1.9689,0.4075,2.91,1.7747,2.50,1406,21172.5
26103,train,2.4252,0.2329,5.62,2.1749,5.01,1301,21173.2
26104,train,1.9116,0.3456,3.21,1.8294,3.21,1386,21174.0
26105,train,2.3311,0.2630,3.85,2.1325,2.83,1365,21174.8
26106,train,2.2175,0.3241,6.25,1.9153,3.12,1339,21175.6
26107,train,2.9902,0.2150,8.32,2.6247,5.80,1391,21176.3
26108,train,1.8941,0.3826,3.08,1.6204,3.21,1414,21177.1
26109,train,2.8189,0.2260,8.21,2.0622,2.41,1341,21177.9
26110,train,2.2491,0.1940,6.04,1.8211,2.71,1428,21178.7
26111,train,2.1725,0.2185,4.79,1.9543,3.62,1396,21179.4
26112,train,1.2008,0.5924,1.82,1.3439,1.91,1401,21180.2
26113,train,3.0596,0.0891,10.65,2.4049,8.41,1302,21181.0
26114,train,2.7231,0.1874,7.38,2.2291,4.33,1414,21181.7
26115,train,2.8152,0.3146,6.61,2.8951,5.20,1402,21182.5
26116,train,2.5905,0.3029,4.90,2.3585,4.01,1380,21183.3
26117,train,1.6000,0.3215,3.13,0.9351,2.00,1241,21184.1
26118,train,3.2712,0.0923,9.56,3.0183,7.50,1300,21184.8
26119,train,2.2325,0.2929,5.50,1.8882,5.36,1417,21185.6
26120,train,2.0043,0.3227,6.41,1.9120,5.95,1354,21186.4
26121,train,1.9915,0.3491,4.27,1.4504,2.33,1355,21187.2
26122,train,2.3894,0.2613,6.52,1.7616,5.74,1328,21187.9
26123,train,3.2434,0.0921,8.69,2.3512,4.94,1379,21188.7
26124,train,1.8496,0.2836,3.67,1.3397,2.50,1474,21189.5
26125,train,1.7974,0.4489,2.80,2.2056,4.33,1457,21190.2
26126,train,2.0878,0.3300,5.98,1.7025,2.21,1315,21191.0
26127,train,1.9591,0.2166,4.09,2.1607,3.62,1316,21191.8
26128,train,2.3021,0.2675,4.52,2.0230,4.12,1458,21192.6
26129,train,2.4918,0.3132,5.84,2.2840,6.41,1226,21193.3
26130,train,2.1827,0.3224,5.27,2.2526,4.44,1458,21194.1
26131,train,2.2493,0.3054,4.74,2.4874,5.92,1418,21194.9
26132,train,2.4528,0.2194,4.33,2.2578,3.83,1290,21195.7
26133,train,2.0398,0.4658,6.16,2.1948,7.04,1419,21196.4
26134,train,2.2668,0.2212,7.17,1.9884,6.41,1352,21197.2
26135,train,1.8600,0.3816,2.93,1.9118,2.50,1381,21198.0
26136,train,1.3007,0.5280,1.93,1.7307,3.91,1341,21198.7
26137,train,4.4223,0.1569,8.42,3.6825,8.39,1498,21199.5
26138,train,1.8064,0.4081,3.52,1.5203,2.83,1377,21200.3
26139,train,2.1112,0.2993,3.64,1.9204,3.12,1420,21201.1
26140,train,2.1980,0.3947,4.09,2.1510,3.71,1348,21201.8
26141,train,2.1719,0.2636,5.50,1.6925,2.50,1328,21202.6
26142,train,1.9453,0.3724,4.31,1.7974,3.21,1418,21203.4
26143,train,1.4794,0.4690,2.92,1.5478,3.62,1324,21204.2
26144,train,1.8531,0.3544,3.87,1.4917,1.71,1363,21204.9
26145,train,3.0355,0.2112,6.99,2.1935,4.12,1406,21205.7
26146,train,2.6717,0.3683,5.31,2.1113,3.83,1314,21206.5
26147,train,2.9241,0.2012,8.60,2.1115,4.58,1327,21207.2
26148,train,2.1499,0.4142,7.42,1.9298,6.24,1335,21208.0
26149,train,1.9675,0.3969,4.24,1.5319,2.91,1416,21208.8
26150,train,3.2362,0.0992,10.38,2.2271,9.09,1422,21209.6
26151,train,1.9596,0.2986,3.85,2.0570,3.00,1420,21210.3
26152,train,1.8904,0.3525,3.24,1.7365,3.41,1390,21211.1
26153,train,2.1552,0.2510,4.61,2.0541,4.29,1315,21211.9
26154,train,2.6315,0.1635,8.22,1.6638,3.12,1278,21212.7
26155,train,2.9022,0.2626,7.25,2.9785,6.48,1310,21213.4
26156,train,2.9206,0.2211,6.91,2.2541,5.44,1357,21214.2
26157,train,2.3162,0.2300,4.64,1.4430,3.54,1326,21215.0
26158,train,2.7098,0.1775,6.67,2.0407,6.21,1380,21215.7
26159,train,2.5054,0.2928,6.58,1.8666,4.12,1366,21216.5
26160,train,2.0425,0.4372,4.17,2.1268,3.00,1434,21217.3
26161,train,1.7633,0.4600,2.75,1.5978,3.41,1474,21218.1
26162,train,1.5287,0.5112,1.99,1.4549,1.71,1336,21218.8
26163,train,2.6867,0.2556,6.91,1.7918,2.74,1291,21219.6
26164,train,2.6752,0.1874,7.68,1.9156,4.24,1382,21220.4
26165,train,2.5332,0.1971,8.65,2.5297,8.24,1289,21221.2
26166,train,3.2133,0.0351,7.17,2.6016,5.72,1396,21221.9
26167,train,1.9852,0.2813,5.09,2.1075,3.41,1351,21222.7
26168,train,1.9011,0.4594,5.35,2.1672,7.24,1430,21223.5
26169,train,2.1299,0.2786,3.97,1.9153,2.50,1407,21224.2
26170,train,2.0655,0.3662,3.48,1.4031,1.71,1319,21225.0
26171,train,2.6328,0.3914,9.87,2.7395,7.14,1285,21225.8
26172,train,2.0801,0.2936,3.75,1.7580,4.50,1400,21226.6
26173,train,2.1171,0.3096,4.62,1.6805,3.12,1389,21227.3
26174,train,2.1354,0.2592,5.49,1.5521,3.00,1354,21228.1
26175,train,3.0259,0.2018,6.52,2.6379,5.41,1472,21228.9
26176,train,1.7736,0.3282,3.07,1.5122,2.91,1298,21229.7
26177,train,2.3707,0.2550,6.15,2.2634,5.32,1353,21230.4
26178,train,2.8905,0.1924,6.28,2.5410,6.58,1419,21231.2
26179,train,2.5427,0.3062,6.27,2.2346,6.74,1365,21232.0
26180,train,2.5285,0.2895,5.21,2.0396,4.33,1347,21232.7
26181,train,2.7082,0.1585,9.13,2.0478,7.69,1363,21233.5
26182,train,2.0256,0.2267,3.98,2.2611,3.21,1363,21234.3
26183,train,1.6955,0.4475,2.48,1.4691,2.71,1352,21235.1
26184,train,2.9982,0.2128,6.56,2.8062,6.53,1325,21235.8
26185,train,2.6544,0.1257,9.68,2.7180,4.21,1360,21236.6
26186,train,2.7398,0.1494,6.11,2.3051,3.24,1432,21237.4
26187,train,2.0212,0.2325,3.90,1.2689,1.21,1325,21238.2
26188,train,2.2665,0.2169,6.68,2.1501,5.06,1360,21238.9
26189,train,3.1491,0.2276,4.91,1.9790,3.83,1327,21239.7
26190,train,2.2355,0.2386,4.98,1.9242,2.62,1379,21240.5
26191,train,2.4098,0.3156,7.10,2.2213,3.53,1350,21241.2
26192,train,2.2841,0.2489,4.90,2.3173,4.21,1414,21242.0
26193,train,2.6340,0.2033,9.09,2.4856,4.97,1446,21242.8
26194,train,1.6028,0.4753,2.57,1.6424,2.62,1475,21243.6
26195,train,2.3560,0.2234,4.67,2.3087,3.12,1374,21244.3
26196,train,1.8827,0.4281,6.56,1.7462,2.71,1343,21245.1
26197,train,3.1058,0.1604,5.17,2.4280,3.91,1390,21245.9
26198,train,2.4814,0.2000,6.13,2.2797,4.82,1405,21246.7
26199,train,1.6484,0.5326,4.13,1.2778,2.21,1367,21247.4
26200,train,2.2418,0.2456,5.00,1.8458,4.71,1417,21248.2
26201,train,3.4211,0.0021,8.24,2.3752,5.50,1396,21249.0
26202,train,2.5420,0.1524,5.82,2.2132,3.91,1404,21249.7
26203,train,3.1762,0.1728,7.61,2.7631,4.74,1383,21250.5
26204,train,2.6017,0.1807,7.38,1.7105,3.56,1444,21251.3
26205,train,2.2320,0.3382,4.39,1.7084,2.12,1381,21252.1
26206,train,2.2613,0.2400,5.17,1.8296,4.55,1379,21252.8
26207,train,2.4405,0.2542,6.66,1.9801,3.29,1259,21253.6
26208,train,2.6546,0.1590,8.56,2.0700,7.25,1340,21254.4
26209,train,2.4469,0.3138,6.09,2.3764,4.75,1431,21255.2
26210,train,1.7355,0.3618,3.24,1.6342,3.83,1393,21255.9
26211,train,2.1276,0.3271,3.63,1.3792,1.71,1327,21256.7
26212,train,1.7805,0.4145,3.11,1.8781,2.71,1404,21257.5
26213,train,2.4411,0.1804,5.82,2.2471,7.78,1380,21258.2
26214,train,1.9433,0.3651,4.35,1.9692,5.11,1416,21259.0
26215,train,2.9026,0.1719,6.00,2.1377,3.71,1350,21259.8
26216,train,3.0279,0.1877,6.96,3.3421,6.62,1348,21260.6
26217,train,2.3871,0.1529,5.48,1.8969,2.33,1341,21261.3
26218,train,2.2614,0.3653,4.94,2.1284,3.41,1388,21262.1
26219,train,2.1806,0.3863,4.31,2.4352,4.94,1390,21262.9
26220,train,2.8990,0.2677,7.60,2.7758,7.30,1457,21263.6
26221,train,3.2913,0.1602,9.03,2.6595,5.01,1336,21264.4
26222,train,2.4454,0.1735,5.99,1.8601,2.58,1297,21265.2
26223,train,2.1138,0.3818,4.25,2.0241,4.41,1328,21266.0
26224,train,3.2689,0.1721,7.01,1.9341,1.71,1261,21266.7
26225,train,2.9384,0.2134,6.79,2.8815,6.02,1429,21267.5
26226,train,1.7857,0.4316,4.19,1.8287,4.03,1432,21268.3
26227,train,2.4141,0.3042,7.47,1.9308,7.42,1338,21269.1
26228,train,2.3201,0.2997,3.87,2.6452,5.03,1338,21269.8
26229,train,2.2143,0.2930,4.70,1.5166,1.50,1379,21270.6
26230,train,1.7596,0.3746,3.75,1.7675,4.62,1364,21271.4
26231,train,2.6584,0.3497,4.80,1.8355,3.21,1444,21272.2
26232,train,2.4517,0.3365,7.10,1.7581,1.71,1376,21272.9
26233,train,2.4005,0.2681,4.47,1.6352,2.21,1313,21273.7
26234,train,1.5145,0.4743,2.40,1.1311,1.21,1419,21274.5
26235,train,2.1865,0.2432,5.32,1.7493,2.41,1365,21275.2
26236,train,2.9230,0.1242,10.60,2.4111,8.66,1417,21276.0
26237,train,2.5835,0.2218,5.86,2.2403,6.66,1312,21276.8
26238,train,2.1353,0.3609,5.90,1.9771,5.63,1352,21277.6
26239,train,2.0566,0.3271,5.12,2.6924,7.95,1443,21278.3
26240,train,2.8507,0.2578,7.52,2.5728,7.77,1354,21279.1
26241,train,2.5036,0.2049,6.21,2.2349,3.83,1391,21279.9
26242,train,2.4346,0.2064,4.87,1.6272,4.21,1303,21280.7
26243,train,2.4539,0.1301,4.75,2.5471,4.36,1299,21281.4
26244,train,2.4395,0.3208,6.64,2.1377,5.24,1325,21282.2
26245,train,2.1845,0.3194,5.08,2.0834,4.12,1390,21283.0
26246,train,2.7567,0.1738,6.70,2.5480,4.83,1364,21283.7
26247,train,1.6477,0.4394,3.53,1.3507,2.21,1329,21284.5
26248,train,2.1609,0.4449,3.86,1.5533,2.79,1353,21285.3
26249,train,1.9403,0.3030,4.44,1.5060,3.63,1429,21286.1
26250,train,2.4321,0.2099,5.94,2.6210,4.96,1396,21286.8
26251,train,1.5928,0.3565,2.90,1.5349,3.21,1352,21287.6
26252,train,2.9391,0.2015,9.09,2.7220,5.03,1300,21288.4
26253,train,3.1542,0.0430,8.66,3.0346,8.47,1420,21289.2
26254,train,2.7159,0.0820,7.30,1.8869,3.41,1353,21289.9
26255,train,2.4213,0.2902,6.42,1.9611,6.31,1406,21290.7
26256,train,1.8067,0.2900,3.69,1.4471,2.21,1324,21291.5
26257,train,2.5898,0.2365,7.77,2.8060,8.62,1391,21292.2
26258,train,3.1759,0.1500,7.59,2.4701,6.47,1340,21293.0
26259,train,2.2141,0.3663,5.16,2.4433,5.51,1376,21293.8
26260,train,2.8940,0.2591,7.67,2.8826,6.45,1378,21294.6
26261,train,2.0081,0.4002,3.17,2.2136,3.21,1302,21295.3
26262,train,2.4713,0.2793,5.90,2.5685,5.82,1339,21296.1
26263,train,2.9184,0.2843,8.32,2.8909,7.85,1312,21296.9
26264,train,2.2503,0.2729,4.42,2.4227,4.45,1418,21297.6
26265,train,2.0223,0.4978,4.41,2.3429,6.12,1392,21298.4
26266,train,2.4238,0.2558,5.64,1.7374,1.50,1251,21299.2
26267,train,2.1933,0.2962,3.60,2.0941,3.21,1354,21300.0
26268,train,2.3981,0.3012,4.29,2.5255,4.83,1444,21300.7
26269,train,2.4447,0.2381,7.71,2.0600,5.35,1403,21301.5
26270,train,2.9292,0.1397,9.04,2.4917,6.78,1374,21302.3
26271,train,2.3719,0.4006,5.41,2.4134,4.86,1328,21303.1
26272,train,2.2755,0.2856,5.80,2.5265,4.42,1390,21303.8
26273,train,2.0582,0.1484,4.10,1.9985,2.91,1348,21304.6
26274,train,2.6936,0.2493,5.60,1.7615,3.50,1392,21305.4
26275,train,2.2272,0.3036,4.48,1.4877,5.53,1446,21306.1
26276,train,3.1048,0.3396,5.80,2.3622,5.70,1340,21306.9
26277,train,2.1708,0.2284,3.68,1.4309,3.62,1379,21307.7
26278,train,1.7958,0.5730,2.80,2.0370,4.08,1342,21308.5
26279,train,2.2766,0.3933,6.97,1.8005,4.42,1378,21309.2
26280,train,2.2185,0.3236,3.43,2.0491,3.62,1363,21310.0
26281,train,2.6704,0.3507,7.23,2.3301,6.96,1403,21310.8
26282,train,2.9830,0.1280,6.26,1.9196,2.79,1336,21311.6
26283,train,3.4053,0.2101,11.55,3.0871,11.53,1366,21312.3
26284,train,2.0659,0.3594,5.85,1.8874,4.24,1394,21313.1
26285,train,3.3189,0.1345,8.40,3.0491,7.21,1472,21313.9
26286,train,1.8788,0.3956,3.93,1.7305,4.41,1375,21314.7
26287,train,1.9031,0.3511,4.09,1.8434,3.44,1330,21315.4
26288,train,2.8321,0.2014,7.98,2.3918,8.82,1316,21316.2
26289,train,2.2915,0.1350,4.09,1.5171,2.50,1400,21317.0
26290,train,1.5584,0.4615,4.44,1.4548,4.00,1324,21317.7
26291,train,3.0657,0.2081,8.99,2.5329,8.91,1278,21318.5
26292,train,2.2393,0.2374,6.30,1.7490,3.12,1365,21319.3
26293,train,2.5266,0.2461,5.56,2.0844,4.91,1406,21320.1
26294,train,2.1030,0.1762,4.00,2.2115,2.91,1311,21320.8
26295,train,1.9894,0.2739,3.63,2.0155,3.83,1347,21321.6
26296,train,2.1574,0.2812,5.51,1.9594,5.71,1337,21322.4
26297,train,2.6267,0.1464,6.97,1.8775,4.41,1366,21323.2
26298,train,1.9635,0.2677,4.45,1.5411,3.21,1397,21323.9
26299,train,2.3523,0.2487,4.79,2.0422,5.21,1395,21324.7
26300,train,1.9900,0.3151,4.86,2.2122,3.74,1393,21325.5
26301,train,2.1394,0.2021,3.84,2.2696,4.03,1445,21326.2
26302,train,2.3320,0.3741,5.38,2.1165,4.12,1366,21327.0
26303,train,2.0190,0.2056,4.13,1.8480,3.41,1289,21327.8
26304,train,2.6794,0.2091,7.14,2.0523,3.41,1339,21328.6
26305,train,3.3304,0.1581,8.06,2.7801,4.33,1354,21329.3
26306,train,3.0291,0.2040,7.86,2.4942,6.10,1436,21330.1
26307,train,2.4994,0.1943,4.28,2.0099,4.00,1446,21330.9
26308,train,2.0476,0.3891,3.15,1.9838,3.21,1357,21331.7
26309,train,2.2756,0.5101,3.34,1.6919,1.50,1392,21332.4
26310,train,1.9869,0.3801,2.97,2.2564,3.62,1334,21333.2
26311,train,1.7307,0.4488,3.11,1.5702,2.00,1377,21334.0
26312,train,1.8966,0.2875,3.27,1.7742,3.00,1360,21334.7
26313,train,2.0079,0.3865,4.84,1.7519,5.21,1353,21335.5
26314,train,2.4139,0.2384,4.68,1.6640,2.21,1355,21336.3
26315,train,1.5716,0.4265,2.50,1.4408,2.71,1456,21337.1
26316,train,2.9307,0.1300,11.56,2.4994,9.26,1362,21337.8
26317,train,2.3524,0.2608,5.95,2.0073,6.51,1292,21338.6
26318,train,2.0095,0.3462,3.78,2.0332,4.03,1326,21339.4
26319,train,2.2917,0.2672,5.07,2.2402,4.94,1392,21340.2
26320,train,1.8637,0.3220,3.71,2.4454,4.54,1379,21340.9
26321,train,2.6571,0.3555,5.99,2.1424,6.20,1263,21341.7
26322,train,2.3639,0.2298,5.42,1.8273,3.00,1301,21342.5
26323,train,3.4541,0.0221,9.40,2.3174,8.12,1403,21343.2
26324,train,3.2197,0.2141,8.32,2.7582,4.33,1336,21344.0
26325,train,3.2946,0.1371,7.67,2.7867,9.32,1349,21344.8
26326,train,2.3802,0.3317,4.64,2.0385,3.53,1444,21345.6
26327,train,2.2263,0.3266,3.64,1.8915,2.62,1286,21346.3
26328,train,2.3966,0.1033,4.82,1.3884,2.30,1404,21347.1
26329,train,1.8363,0.3089,3.35,1.5549,2.33,1376,21347.9
26330,train,1.9283,0.3500,3.54,1.8269,3.44,1400,21348.7
26331,train,1.6218,0.4115,3.06,1.9204,3.21,1446,21349.4
26332,train,1.8428,0.3837,3.44,2.3854,4.62,1415,21350.2
26333,train,2.4755,0.3504,5.64,2.6869,6.12,1370,21351.0
26334,train,2.0481,0.2185,3.69,2.7106,3.21,1341,21351.8
26335,train,2.2252,0.3599,5.14,2.1040,5.20,1456,21352.5
26336,train,1.9501,0.3532,3.42,1.6524,2.00,1407,21353.3
26337,train,2.0660,0.3251,5.25,1.7462,4.20,1458,21354.1
26338,train,2.0475,0.3392,5.64,1.4188,2.00,1303,21354.8
26339,train,2.3716,0.3333,4.51,2.0295,5.62,1338,21355.6
26340,train,2.4926,0.2574,4.28,2.2035,4.12,1313,21356.4
26341,train,2.1874,0.3002,4.25,2.1119,4.21,1299,21357.2
26342,train,2.8090,0.1700,7.36,2.9517,4.83,1400,21357.9
26343,train,2.6605,0.2582,4.78,1.9422,3.08,1375,21358.7
26344,train,1.7997,0.4266,6.36,2.1681,2.91,1355,21359.5
26345,train,2.7935,0.2293,9.33,2.1811,9.63,1365,21360.2
26346,train,1.8928,0.3546,5.13,1.6002,3.62,1444,21361.0
26347,train,2.5740,0.1547,6.79,2.3601,5.06,1215,21361.8
26348,train,1.5922,0.4394,2.68,1.3597,3.41,1270,21362.6
26349,train,2.0107,0.3034,3.58,1.5542,2.21,1381,21363.3
26350,train,2.5697,0.2172,6.02,1.9519,4.03,1363,21364.1
26351,train,1.8674,0.4377,3.71,1.6680,2.91,1460,21364.9
26352,train,2.3769,0.2380,4.58,3.0647,5.03,1462,21365.7
26353,train,3.2292,0.3483,10.53,2.8612,9.53,1338,21366.4
26354,train,1.8898,0.3439,4.22,1.7657,3.00,1329,21367.2
26355,train,2.5325,0.2701,6.43,1.7901,3.74,1392,21368.0
26356,train,1.5228,0.5605,2.41,1.7975,3.33,1404,21368.8
26357,train,2.3073,0.2723,4.69,2.0265,3.33,1381,21369.5
26358,train,2.7027,0.1699,4.55,1.8955,2.91,1389,21370.3
26359,train,3.3621,0.1316,7.73,2.6064,5.15,1254,21371.1
26360,train,2.0366,0.3763,5.41,1.9380,5.62,1395,21371.8
26361,train,2.2934,0.2834,4.13,2.3763,4.12,1376,21372.6
26362,train,2.7260,0.2727,5.33,1.6569,3.21,1368,21373.4
26363,train,1.5706,0.4736,2.27,1.5663,2.41,1404,21374.2
26364,train,1.9282,0.3524,4.54,2.0136,6.72,1362,21374.9
26365,train,2.3304,0.2486,5.66,2.3177,4.53,1444,21375.7
26366,train,2.1564,0.1590,4.83,1.7774,3.00,1415,21376.5
26367,train,2.3266,0.2034,4.82,2.1895,3.21,1460,21377.2
26368,train,2.2448,0.2446,4.19,1.4146,1.50,1341,21378.0
26369,train,1.7297,0.3590,3.52,1.4461,2.00,1287,21378.8
26370,train,2.8934,0.0835,7.15,1.9505,4.06,1353,21379.6
26371,train,3.2775,0.1994,8.85,2.4155,6.42,1389,21380.3
26372,train,2.1873,0.2904,4.36,1.9227,4.03,1312,21381.1
26373,train,3.6716,0.0071,12.06,3.7245,7.53,1404,21381.9
26374,train,2.4734,0.2609,6.41,1.8279,3.62,1334,21382.7
26375,train,1.9501,0.2279,3.61,1.7195,2.50,1299,21383.4
26376,train,2.0770,0.3199,5.35,1.8508,3.21,1369,21384.2
26377,train,2.0490,0.2520,4.11,2.0567,5.12,1393,21385.0
26378,train,3.3353,0.0961,7.95,2.9719,9.45,1415,21385.7
26379,train,2.8480,0.2679,9.30,2.3246,7.57,1340,21386.5
26380,train,2.2251,0.2424,3.64,1.4571,2.12,1341,21387.3
26381,train,2.0029,0.2685,3.96,1.8521,3.33,1337,21388.1
26382,train,2.1372,0.2436,3.92,1.7239,2.83,1338,21388.8
26383,train,2.0559,0.2400,3.66,2.0302,2.71,1325,21389.6
26384,train,1.8408,0.3539,4.73,1.4869,5.00,1376,21390.4
26385,train,2.4627,0.2802,4.50,2.0182,3.62,1310,21391.2
26386,train,2.0051,0.3524,3.60,1.5690,3.12,1402,21391.9
26387,train,2.1029,0.3280,4.28,1.8542,3.00,1314,21392.7
26388,train,2.7202,0.4004,6.77,2.0533,4.81,1376,21393.5
26389,train,1.8811,0.4506,4.23,1.9430,3.71,1416,21394.2
26390,train,3.0019,0.2339,8.50,2.7285,10.39,1364,21395.0
26391,train,2.4952,0.2886,4.11,1.7849,3.50,1275,21395.8
26392,train,2.3803,0.3173,6.04,2.3131,4.29,1349,21396.6
26393,train,2.1838,0.3595,5.88,1.4636,4.04,1249,21397.3
26394,train,2.9246,0.1294,6.63,2.3255,3.91,1391,21398.1
26395,train,2.2636,0.2985,5.53,2.4058,4.92,1444,21398.9
26396,train,2.0031,0.3596,3.64,1.3992,2.21,1382,21399.7
26397,train,1.7849,0.3714,3.57,1.3994,2.00,1287,21400.4
26398,train,1.7932,0.3818,3.30,1.7786,2.71,1404,21401.2
26399,train,2.5048,0.1571,5.52,1.9480,2.71,1394,21402.0
26400,train,2.3265,0.3350,4.47,1.7543,1.91,1361,21402.7
26401,train,2.0513,0.3107,3.37,2.3191,4.53,1458,21403.5
26402,train,3.1144,0.1212,9.90,3.0911,10.76,1353,21404.3
26403,train,1.7106,0.5338,3.49,1.7259,3.00,1330,21405.1
26404,train,2.7320,0.1889,6.57,2.7251,5.53,1408,21405.8
26405,train,1.5632,0.5892,2.99,1.4614,2.21,1390,21406.6
26406,train,2.2190,0.2975,4.40,1.9340,3.91,1432,21407.4
26407,train,3.1001,0.1031,7.62,2.0957,3.91,1338,21408.2
26408,train,3.0376,0.2748,6.13,2.1307,4.42,1339,21408.9
26409,train,3.0247,0.1477,7.74,2.4610,8.03,1286,21409.7
26410,train,2.0631,0.3344,5.92,1.6859,2.41,1286,21410.5
26411,train,2.1170,0.3292,3.53,1.9234,3.71,1458,21411.2
26412,train,1.9998,0.3695,4.00,1.4533,1.50,1391,21412.0
26413,train,2.3793,0.0906,5.10,1.8389,2.71,1324,21412.8
26414,train,3.0482,0.0983,8.24,2.9784,7.70,1343,21413.6
26415,train,2.3664,0.2416,8.89,2.1545,5.35,1403,21414.3
26416,train,2.5221,0.1778,7.11,2.1567,5.70,1395,21415.1
26417,train,2.6207,0.2058,8.75,2.0091,4.44,1336,21415.9
26418,train,2.0954,0.2231,4.17,2.1373,2.62,1394,21416.6
26419,train,2.0928,0.1608,4.24,1.6363,2.41,1374,21417.4
26420,train,2.5160,0.2672,7.44,2.5239,3.12,1351,21418.2
26421,train,2.5498,0.3377,6.79,2.2844,3.79,1380,21419.0
26422,train,2.4831,0.2145,7.75,2.7129,5.45,1394,21419.7
26423,train,2.4190,0.2232,4.38,2.3836,4.33,1362,21420.5
26424,train,2.0129,0.2310,4.16,1.9860,3.12,1424,21421.3
26425,train,2.2393,0.3309,6.26,1.8601,3.62,1351,21422.1
26426,train,2.0152,0.3675,6.04,1.5759,6.98,1366,21422.8
26427,train,2.3395,0.3352,4.16,2.1431,3.12,1444,21423.6
26428,train,1.8277,0.4808,3.46,1.4665,2.12,1273,21424.4
26429,train,3.0509,0.0240,9.86,2.8039,6.09,1373,21425.1
26430,train,2.4123,0.2935,6.48,2.4626,5.50,1247,21425.9
26431,train,2.7826,0.2256,8.29,2.3534,6.80,1365,21426.7
26432,train,1.9856,0.3445,4.27,2.0037,3.33,1309,21427.5
26433,train,3.2194,0.3412,7.13,2.2611,5.29,1266,21428.2
26434,train,1.8868,0.3135,4.56,1.6364,2.91,1276,21429.0
26435,train,1.8334,0.3116,3.98,2.1023,6.24,1393,21429.8
26436,train,1.5814,0.4497,2.55,1.3028,2.00,1392,21430.6
26437,train,2.8572,0.2672,8.04,2.8302,7.62,1456,21431.3
26438,train,1.9230,0.3292,3.35,1.3502,1.71,1288,21432.1
26439,train,1.8719,0.3927,3.83,1.9591,5.50,1337,21432.9
26440,train,3.0887,0.1683,6.05,1.7853,3.33,1414,21433.6
26441,train,2.0277,0.2868,4.67,1.9926,2.91,1391,21434.4
26442,train,2.6100,0.4129,6.16,2.4377,6.22,1366,21435.2
26443,train,2.6993,0.1217,7.51,2.1897,4.65,1512,21436.0
26444,train,2.6336,0.2394,6.66,2.0470,6.61,1391,21436.7
26445,train,2.9385,0.2334,9.04,3.0455,10.85,1328,21437.5
26446,train,3.0151,0.0733,7.90,2.1232,4.00,1406,21438.3
26447,train,1.9223,0.2983,4.25,2.2575,4.12,1388,21439.0
26448,train,1.9054,0.2873,3.38,1.5692,2.41,1312,21439.8
26449,train,2.1419,0.2072,4.99,2.2276,2.71,1419,21440.6
26450,train,2.8073,0.1592,5.54,2.1383,6.63,1338,21441.4
26451,train,2.1923,0.3055,5.06,1.1473,0.71,1247,21442.1
26452,train,2.4135,0.2014,5.52,2.3108,3.62,1390,21442.9
26453,train,3.0167,0.1947,6.45,2.5662,5.62,1366,21443.7
26454,train,2.3291,0.2222,6.93,1.7884,3.50,1350,21444.4
26455,train,2.2003,0.2446,4.50,2.0496,5.85,1484,21445.2
26456,train,1.6981,0.4283,2.93,2.7098,4.33,1387,21446.0
26457,train,1.6530,0.3439,3.16,1.3213,1.50,1387,21446.8
26458,train,2.8310,0.2560,6.89,2.5144,7.45,1422,21447.5
26459,train,3.0021,0.0643,8.33,3.4743,9.23,1430,21448.3
26460,train,2.3473,0.1718,5.28,1.6551,2.41,1420,21449.1
26461,train,2.2448,0.3747,6.87,1.7695,2.62,1433,21449.8
26462,train,1.8599,0.4216,2.82,1.4022,1.50,1326,21450.6
26463,train,3.4699,0.2070,11.61,3.1118,11.60,1362,21451.4
26464,train,2.7941,0.1410,6.34,2.5661,5.77,1362,21452.2
26465,train,2.6166,0.0690,8.60,1.9313,5.00,1305,21452.9
26466,train,2.0009,0.3597,4.80,1.6726,2.83,1340,21453.7
26467,train,2.3007,0.2689,5.61,2.0680,4.68,1428,21454.5
