step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
16411,train,2.7297,0.0456,10.19,2.1319,9.06,702,9129.7
16412,train,2.2393,0.3914,3.63,1.9621,4.00,700,9130.2
16413,train,1.3898,0.5398,2.24,1.4337,3.41,728,9130.7
16414,train,1.3097,0.5110,2.07,1.4384,3.41,728,9131.2
16415,train,1.7003,0.3230,3.05,0.6426,1.00,743,9131.8
16416,train,1.3460,0.5760,1.85,1.1444,1.41,743,9132.2
16417,train,1.1374,0.4656,2.23,2.8688,4.41,784,9132.8
16418,train,2.6786,0.1089,5.87,2.6041,5.24,716,9133.2
16419,train,2.2532,0.4048,4.30,2.8869,6.61,756,9133.8
16420,train,3.2392,0.0886,8.57,2.3719,10.10,700,9134.3
16421,train,2.2435,0.3492,4.00,1.8790,3.41,716,9134.8
16422,train,2.0895,0.1995,4.07,1.3484,1.41,757,9135.3
16423,train,2.2237,0.3241,5.21,1.8727,3.65,756,9135.8
16424,train,2.1554,0.3871,4.15,2.0879,2.00,700,9136.3
16425,train,1.0493,0.6904,1.29,1.7310,3.00,688,9136.8
16426,train,2.4703,0.4153,7.06,2.3088,8.50,756,9137.3
16427,train,1.6127,0.3838,2.77,2.0138,3.83,714,9137.8
16428,train,2.1740,0.1685,3.55,1.4358,2.00,742,9138.3
16429,train,2.1513,0.3929,5.47,1.9549,2.41,728,9138.8
16430,train,2.0688,0.4162,4.85,2.3989,5.54,728,9139.3
16431,train,1.8183,0.6022,8.02,2.0385,11.40,744,9139.8
16432,train,3.1189,0.3298,8.08,2.5511,6.32,664,9140.3
16433,train,2.3176,0.2644,8.39,1.5622,8.00,662,9140.8
16434,train,1.6189,0.4465,2.75,2.0184,3.41,663,9141.3
16435,train,2.4324,0.3895,3.28,2.1666,4.41,742,9141.8
16436,train,2.6557,0.1200,4.23,3.2086,4.83,700,9142.3
16437,train,3.1581,0.1971,7.22,2.7101,7.50,690,9142.8
16438,train,1.4758,0.3906,2.60,0.9463,1.41,704,9143.3
16439,train,0.7849,0.6548,1.39,0.7764,1.00,730,9143.8
16440,train,2.3135,0.1468,4.56,2.1651,4.00,756,9144.3
16441,train,1.3749,0.5269,3.77,1.5209,1.41,689,9144.8
16442,train,2.0444,0.3086,4.81,1.5256,3.16,729,9145.3
16443,train,1.6762,0.4565,2.40,1.6247,2.41,690,9145.8
16444,train,2.9894,0.1000,9.00,2.0542,8.28,650,9146.3
16445,train,2.1912,0.1373,4.25,1.1578,1.00,648,9146.8
16446,train,1.4398,0.3429,2.69,1.0448,1.00,700,9147.3
16447,train,4.6763,0.0087,11.15,3.4919,7.41,688,9147.8
16448,train,2.5085,0.2612,7.70,2.1447,8.34,716,9148.3
16449,train,1.7787,0.3994,6.41,2.2767,9.90,651,9148.8
16450,train,1.8553,0.3425,3.46,1.7421,4.00,730,9149.3
16451,train,2.3087,0.3641,4.98,2.4950,7.24,714,9149.8
16452,train,1.5194,0.4767,2.52,1.0494,1.00,730,9150.3
16453,train,2.8429,0.1243,6.29,1.5391,2.00,700,9150.8
16454,train,3.5658,0.1746,15.88,3.1369,17.62,676,9151.3
16455,train,1.7161,0.3892,3.08,1.1197,1.00,686,9151.8
16456,train,1.6626,0.3775,2.90,1.1322,1.00,649,9152.3
16457,train,2.9648,0.2759,11.16,2.9028,7.41,714,9152.8
16458,train,1.9164,0.2870,3.33,1.9433,3.41,756,9153.3
16459,train,1.3958,0.4147,2.37,1.3958,2.00,651,9153.8
16460,train,2.5523,0.4031,4.75,2.2952,5.58,702,9154.3
16461,train,1.7861,0.2266,3.99,1.5973,1.00,728,9154.8
16462,train,1.4163,0.4071,2.60,0.7791,0.00,705,9155.3
16463,train,2.7946,0.2821,10.76,2.7686,11.30,624,9155.8
16464,train,1.9405,0.5256,5.99,2.1188,8.41,702,9156.4
16465,train,2.5787,0.2475,5.97,2.0540,8.28,703,9156.9
16466,train,2.3108,0.2725,7.01,2.2768,8.41,690,9157.4
16467,train,1.9209,0.2338,3.31,2.3802,4.00,770,9157.8
16468,train,1.3787,0.5140,3.36,1.3828,3.00,714,9158.4
16469,train,2.2058,0.2864,7.92,2.5861,8.41,660,9158.9
16470,train,1.9495,0.4986,3.54,1.4041,3.00,700,9159.4
16471,train,2.2113,0.2318,3.87,1.2997,2.00,742,9159.9
16472,train,1.5901,0.4985,2.38,1.1015,2.00,674,9160.4
16473,train,2.7110,0.3270,6.58,2.2006,5.00,636,9160.9
16474,train,1.6959,0.4034,3.13,1.3614,3.00,704,9161.4
16475,train,2.0856,0.3257,4.73,2.0370,4.41,743,9161.9
16476,train,2.0514,0.2143,4.49,1.5800,6.00,728,9162.4
16477,train,2.2050,0.2460,4.50,2.3874,4.41,756,9162.9
16478,train,2.8873,0.2741,9.63,2.3713,5.47,715,9163.3
16479,train,1.5263,0.5481,2.07,2.6060,2.41,728,9163.8
16480,train,2.7977,0.0753,7.50,1.6131,7.40,770,9164.4
16481,train,1.1261,0.6653,1.42,0.9579,2.41,714,9164.9
16482,train,1.4655,0.4441,2.78,2.5946,4.41,716,9165.4
16483,train,2.3714,0.3283,4.83,1.8296,2.83,728,9165.9
16484,train,1.7500,0.3771,3.20,2.6322,6.47,700,9166.4
16485,train,3.3554,0.0488,10.44,2.4020,12.07,676,9166.9
16486,train,2.3214,0.3208,3.82,2.7080,5.24,770,9167.4
16487,train,2.7097,0.1925,7.22,2.7028,5.24,717,9167.9
16488,train,1.9486,0.4696,3.74,1.7590,2.24,756,9168.4
16489,train,1.0899,0.6997,1.31,1.7142,3.41,716,9168.9
16490,train,2.2421,0.4394,4.82,2.0098,6.00,742,9169.4
16491,train,1.3631,0.5551,2.91,1.3594,0.00,690,9169.9
16492,train,1.5732,0.3575,2.65,1.2930,1.00,744,9170.4
16493,train,2.3244,0.0886,4.44,2.2496,3.00,700,9170.9
16494,train,2.2192,0.2601,3.90,2.2870,5.83,742,9171.4
16495,train,1.4469,0.4762,2.44,1.0605,2.00,714,9171.9
16496,train,2.1124,0.4169,9.30,1.9561,15.60,662,9172.4
16497,train,1.6505,0.4113,2.46,1.2035,1.41,688,9172.9
16498,train,1.7258,0.4286,2.95,1.5227,1.00,714,9173.4
16499,train,1.5367,0.3519,6.07,1.5220,8.00,702,9173.9
16500,train,1.4562,0.5130,5.23,1.3359,6.10,690,9174.4
16500,val,2.3491,0.3126,5.68,2.4147,5.94,35652,9198.5
16501,train,1.8393,0.4863,3.12,1.9490,6.16,728,9199.0
16502,train,2.5317,0.2535,8.15,2.0818,8.41,714,9199.5
16503,train,2.7020,0.0754,6.42,2.4764,6.41,756,9200.0
16504,train,2.4247,0.0913,4.41,1.8622,2.00,756,9200.6
16505,train,1.6550,0.3697,2.94,1.0252,1.00,714,9201.0
16506,train,2.0065,0.2885,4.32,1.9492,2.41,714,9201.6
16507,train,3.1430,0.2978,8.50,2.7375,7.34,648,9202.1
16508,train,3.3562,0.2101,9.43,3.5588,10.47,714,9202.6
16509,train,1.9031,0.3478,3.05,2.2355,2.41,690,9203.1
16510,train,1.8735,0.2723,3.82,1.0697,0.00,716,9203.6
16511,train,1.2083,0.5363,2.05,1.4784,3.41,744,9204.1
16512,train,1.6627,0.3593,3.71,1.4597,4.00,718,9204.6
16513,train,2.7847,0.3004,5.09,2.7150,4.00,689,9205.1
16514,train,1.5694,0.5104,2.15,1.3559,1.41,676,9205.6
16515,train,1.4065,0.5666,3.09,1.8728,4.41,676,9206.1
16516,train,3.0367,0.2420,12.12,2.4761,13.60,690,9206.6
16517,train,1.7661,0.4199,2.96,1.3243,1.00,743,9207.1
16518,train,2.2612,0.2685,3.84,1.4888,3.41,756,9207.6
16519,train,1.4830,0.5082,2.08,1.7992,3.41,728,9208.0
16520,train,1.7248,0.4011,2.80,1.2885,2.00,728,9208.5
16521,train,1.6412,0.3420,3.18,2.0747,3.00,728,9209.0
16522,train,3.0200,0.1584,10.04,3.1725,10.94,688,9209.5
16523,train,1.3937,0.3920,2.64,0.8986,1.00,704,9210.0
16524,train,1.5360,0.4146,2.84,1.1409,2.00,714,9210.5
16525,train,3.4820,0.0410,12.22,3.3717,12.41,756,9211.0
16526,train,1.7917,0.4299,3.47,1.6100,1.00,742,9211.5
16527,train,2.4445,0.2784,6.29,1.7679,3.65,704,9212.0
16528,train,2.4157,0.1989,6.24,2.2151,4.41,704,9212.5
16529,train,2.6567,0.2616,8.95,2.6370,7.00,688,9213.0
16530,train,2.1328,0.2195,3.81,1.7998,2.41,729,9213.5
16531,train,2.9389,0.3143,8.34,2.2076,6.83,700,9214.0
16532,train,1.9658,0.1625,3.78,1.9701,4.41,714,9214.6
16533,train,2.7155,0.0659,5.30,1.8273,2.00,728,9215.1
16534,train,2.6946,0.1640,5.77,1.7072,2.24,756,9215.6
16535,train,1.9562,0.2891,4.88,1.4193,3.00,716,9216.1
16536,train,2.0701,0.4388,6.84,2.8544,8.50,686,9216.6
16537,train,2.8340,0.1266,5.62,1.8924,3.41,687,9217.1
16538,train,1.5496,0.3510,3.03,1.6213,2.00,718,9217.6
16539,train,2.2518,0.1496,4.78,2.9831,5.83,702,9218.1
16540,train,2.2135,0.2840,4.49,1.9178,3.16,676,9218.6
16541,train,1.1887,0.6020,1.82,1.1226,2.00,686,9219.1
16542,train,1.5907,0.3255,3.11,0.6885,1.00,728,9219.6
16543,train,1.8754,0.3829,6.03,1.6212,2.41,700,9220.1
16544,train,2.2254,0.1460,4.08,0.9940,1.00,678,9220.6
16545,train,2.6931,0.3039,9.28,2.9039,9.82,701,9221.1
16546,train,1.2048,0.5256,2.23,1.0327,1.00,742,9221.6
16547,train,1.5505,0.4909,3.50,2.4585,5.00,662,9222.1
16548,train,1.8298,0.3922,3.03,1.1982,1.41,714,9222.6
16549,train,3.1403,0.2769,8.10,2.9485,11.00,715,9223.1
16550,train,1.2087,0.5822,1.86,0.8267,0.00,730,9223.6
16551,train,1.8227,0.4331,7.17,2.2981,10.41,732,9224.1
16552,train,1.7639,0.4473,3.90,2.1500,7.41,664,9224.6
16553,train,2.8241,0.2123,6.92,2.6601,5.24,730,9225.0
16554,train,2.0501,0.4502,5.60,1.8225,3.00,662,9225.5
16555,train,2.9251,0.0979,7.21,2.5264,4.47,715,9226.0
16556,train,1.8196,0.4735,5.67,1.7285,6.00,716,9226.5
16557,train,1.1426,0.6187,1.57,1.1572,1.00,716,9227.0
16558,train,2.4183,0.2181,6.14,2.2591,4.00,674,9227.6
16559,train,1.4137,0.5315,1.95,2.1793,3.41,730,9228.1
16560,train,1.8846,0.2264,3.36,1.9712,2.83,742,9228.6
16561,train,1.8763,0.3971,8.57,1.2085,7.28,690,9229.1
16562,train,1.3940,0.4092,2.74,2.0207,2.00,650,9229.6
16563,train,1.5234,0.6662,2.19,2.0019,4.00,728,9230.1
16564,train,1.6093,0.4104,2.51,1.3654,2.00,714,9230.6
16565,train,2.0279,0.2772,3.46,1.7625,4.00,624,9231.1
16566,train,1.6092,0.5238,3.39,1.5231,1.00,756,9231.6
16567,train,2.4252,0.2877,5.85,2.8093,4.65,702,9232.1
16568,train,2.5263,0.2698,4.66,1.5721,2.00,756,9232.6
16569,train,2.1738,0.2397,4.46,2.5994,3.41,730,9233.1
16570,train,2.6930,0.3237,4.51,2.1772,4.58,692,9233.6
16571,train,2.8621,0.0714,5.56,2.9668,7.41,728,9234.1
16572,train,1.6835,0.4684,2.47,3.4545,5.41,664,9234.6
16573,train,1.9581,0.3936,5.15,2.3542,7.08,714,9235.1
16574,train,1.0594,0.5714,1.73,1.2930,2.83,756,9235.6
16575,train,1.5974,0.4227,5.33,1.0426,1.00,660,9236.1
16576,train,2.3024,0.2780,4.21,1.7842,3.00,687,9236.6
16577,train,2.3922,0.2143,8.91,2.0104,7.10,714,9237.1
16578,train,1.9852,0.5085,3.10,1.5430,2.00,702,9237.6
16579,train,2.6214,0.1914,4.35,2.2509,3.41,648,9238.1
16580,train,2.4876,0.2863,8.74,2.3053,10.25,730,9238.6
16581,train,2.3985,0.3531,4.60,1.4101,2.00,742,9239.1
16582,train,2.6584,0.4191,7.60,2.8425,7.12,742,9239.6
16583,train,2.5972,0.3547,5.86,2.2754,5.00,702,9240.1
16584,train,1.4454,0.4855,2.92,1.7713,3.41,690,9240.6
16585,train,2.4048,0.0887,6.33,2.3905,6.41,688,9241.1
16586,train,2.2368,0.3097,3.63,1.1746,1.00,678,9241.6
16587,train,2.6441,0.2455,7.20,2.4821,3.65,660,9242.1
16588,train,2.2360,0.4271,5.51,2.3836,7.41,700,9242.6
16589,train,1.9469,0.1538,4.30,1.2738,3.00,728,9243.1
16590,train,1.3323,0.5029,2.56,1.0997,0.00,700,9243.6
16591,train,2.8914,0.1738,7.41,2.7141,12.27,650,9244.1
16592,train,2.6440,0.2500,5.69,2.4727,5.00,728,9244.6
16593,train,1.9403,0.5664,6.49,1.7692,4.00,715,9245.1
16594,train,2.8155,0.1737,6.85,1.7144,7.08,714,9245.6
16595,train,2.8962,0.1536,10.15,2.1070,5.12,677,9246.1
16596,train,2.2765,0.1226,4.27,2.2052,3.83,742,9246.6
16597,train,2.3890,0.3178,6.41,2.8518,8.29,730,9247.1
16598,train,1.3807,0.5275,2.28,1.2795,2.00,728,9247.6
16599,train,1.9477,0.2699,3.93,2.2115,4.58,678,9248.1
16600,train,1.9339,0.3186,3.54,1.9113,3.41,700,9248.6
16601,train,1.7734,0.2647,3.40,2.3125,3.41,714,9249.1
16602,train,2.2067,0.2914,3.56,1.8470,2.83,700,9249.6
16603,train,1.4937,0.4666,2.64,0.9132,1.00,688,9250.1
16604,train,2.2024,0.3492,4.51,1.8680,5.58,716,9250.6
16605,train,1.6375,0.4522,2.73,2.0869,4.83,732,9251.1
16606,train,1.4436,0.3704,2.63,1.1568,2.00,756,9251.6
16607,train,2.6040,0.2579,9.57,1.8538,10.06,756,9252.1
16608,train,2.2416,0.2074,4.08,1.2973,2.00,728,9252.6
16609,train,2.4441,0.1387,6.42,2.0083,9.07,714,9253.1
16610,train,2.3779,0.2376,5.94,1.7820,5.16,728,9253.6
16611,train,0.9249,0.7857,0.88,1.3035,2.41,784,9254.1
16612,train,1.8062,0.4555,3.60,1.3894,2.00,742,9254.6
16613,train,1.9909,0.2360,4.06,2.7902,5.24,716,9255.2
16614,train,2.5979,0.1192,6.38,2.4838,7.00,730,9255.7
16615,train,1.1309,0.6301,1.73,2.0030,3.00,730,9256.2
16616,train,1.2256,0.4819,2.22,1.6283,3.65,662,9256.7
16617,train,1.1595,0.5357,2.07,0.9184,1.00,728,9257.2
16618,train,2.6757,0.0896,5.69,2.4759,3.24,714,9257.7
16619,train,2.5206,0.2237,8.27,2.2215,11.47,742,9258.2
16620,train,2.1274,0.3096,3.87,2.8982,4.83,688,9258.7
16621,train,2.1313,0.0952,4.02,0.9118,1.00,714,9259.2
16622,train,1.8672,0.2967,3.07,1.1840,1.00,728,9259.7
16623,train,1.9722,0.1962,4.48,1.8375,4.00,678,9260.2
16624,train,1.6950,0.3623,3.11,0.5418,0.00,770,9260.7
16625,train,3.0440,0.0256,7.92,1.8276,10.00,702,9261.2
16626,train,1.0225,0.6159,1.62,0.7394,1.41,742,9261.7
16627,train,1.7577,0.2284,3.81,0.7485,1.00,648,9262.2
16628,train,1.8629,0.4402,7.30,1.7297,10.00,702,9262.7
16629,train,1.4357,0.5647,2.06,1.3756,2.00,742,9263.2
16630,train,2.6179,0.2961,7.84,2.9928,8.40,716,9263.7
16631,train,1.3506,0.5458,2.13,1.8283,4.24,742,9264.2
16632,train,1.0490,0.6519,2.03,0.7322,0.00,701,9264.8
16633,train,1.1162,0.7418,1.12,1.2361,2.00,728,9265.3
16634,train,2.6938,0.0701,5.66,1.7415,2.00,728,9265.8
16635,train,1.7903,0.4448,3.94,1.8617,4.00,688,9266.3
16636,train,1.9529,0.4016,2.96,1.5561,3.00,742,9266.8
16637,train,2.5340,0.2857,6.90,2.7149,9.74,770,9267.3
16638,train,2.3884,0.4082,4.40,1.9591,2.00,730,9267.8
16639,train,2.2940,0.3395,5.38,1.4208,2.00,648,9268.3
16640,train,1.9082,0.3001,7.05,1.9103,2.41,673,9268.8
16641,train,2.3837,0.3871,4.56,2.0067,4.16,744,9269.3
16642,train,1.2163,0.5795,1.87,1.2148,1.41,742,9269.8
16643,train,1.6359,0.3608,4.19,1.6418,6.12,729,9270.3
16644,train,2.0032,0.2485,3.62,2.2314,2.00,676,9270.8
16645,train,2.7095,0.0861,5.33,2.5553,3.83,674,9271.3
16646,train,1.0602,0.6280,1.54,1.1676,3.41,742,9271.8
16647,train,2.6659,0.2774,6.99,2.4262,6.00,703,9272.3
16648,train,1.7632,0.3208,2.95,1.8743,3.65,770,9272.8
16649,train,2.3023,0.2257,6.52,1.4364,7.32,678,9273.3
16650,train,1.4667,0.4528,2.47,1.2192,2.00,784,9273.9
16651,train,1.5635,0.4560,3.02,1.6165,3.41,728,9274.4
16652,train,1.5229,0.3101,2.87,1.7961,3.41,716,9274.9
16653,train,2.8883,0.2831,8.14,2.6434,10.03,717,9275.4
16654,train,0.7120,0.8173,0.90,1.2478,2.00,728,9275.9
16655,train,2.1051,0.1907,4.24,2.1278,4.65,729,9276.4
16656,train,1.6597,0.4085,2.59,1.1715,2.24,732,9276.9
16657,train,1.4041,0.6112,1.86,1.6327,2.41,715,9277.4
16658,train,2.4842,0.2321,6.55,3.2492,6.83,728,9277.9
16659,train,1.5566,0.3509,2.82,0.8471,0.00,704,9278.4
16660,train,1.7899,0.3379,3.59,1.3623,1.00,728,9278.9
16661,train,3.0514,0.1230,8.96,1.8873,9.06,756,9279.4
16662,train,1.2185,0.3849,2.49,0.9459,2.00,730,9279.9
16663,train,2.5493,0.0618,6.08,2.5531,3.41,728,9280.4
16664,train,1.4527,0.3636,2.63,0.9514,1.00,770,9280.9
16665,train,1.4616,0.4115,3.31,1.1277,2.00,661,9281.4
16666,train,2.2830,0.2353,6.90,2.4367,3.00,714,9281.9
16667,train,2.3810,0.2170,3.82,1.4677,3.00,742,9282.4
16668,train,0.9161,0.6847,1.36,1.3764,3.41,704,9282.9
16669,train,2.7159,0.0989,7.23,2.3367,6.10,728,9283.4
16670,train,0.9331,0.7731,0.94,1.2067,2.00,714,9283.9
16671,train,3.1940,0.0852,8.37,2.4095,5.10,728,9284.4
16672,train,0.9599,0.7155,1.39,1.7512,2.41,703,9284.9
16673,train,2.6165,0.1652,7.74,1.9130,4.00,702,9285.4
16674,train,1.9438,0.4501,5.55,1.7356,3.41,702,9285.9
16675,train,2.2836,0.3866,5.38,2.5236,6.16,714,9286.4
16676,train,3.5064,0.4060,9.86,3.4464,9.00,702,9286.9
16677,train,1.7822,0.4657,3.20,1.0256,1.00,700,9287.4
16678,train,1.8607,0.1744,3.51,1.3121,4.00,688,9287.9
16679,train,3.6589,0.0392,12.30,2.9178,13.19,689,9288.4
16680,train,2.7616,0.1860,7.13,1.7927,3.00,742,9288.9
16681,train,1.1603,0.6195,2.52,1.1766,1.00,770,9289.4
16682,train,1.6971,0.5573,4.64,2.0543,3.41,716,9289.9
16683,train,2.7842,0.1550,7.77,2.5044,6.10,742,9290.4
16684,train,1.8555,0.4941,6.38,1.7983,7.08,674,9290.9
16685,train,2.0128,0.1991,3.63,1.7623,2.41,688,9291.4
16686,train,2.4363,0.1810,4.43,2.4878,5.65,674,9291.9
16687,train,1.7573,0.3989,2.76,0.9553,1.00,742,9292.4
16688,train,2.7423,0.1871,5.49,1.5709,2.41,636,9292.9
16689,train,2.1896,0.3003,5.06,2.2359,6.95,756,9293.4
16690,train,2.1145,0.1942,7.25,1.5028,5.39,690,9293.9
16691,train,2.5152,0.2693,7.63,1.4036,4.41,687,9294.4
16692,train,1.0688,0.6681,1.83,1.6624,2.41,687,9294.9
16693,train,1.8777,0.2611,3.86,1.6180,1.41,701,9295.4
16694,train,1.8155,0.5682,5.36,2.9212,8.51,704,9295.9
16695,train,1.2944,0.4734,3.89,0.7347,0.00,714,9296.4
16696,train,2.7157,0.2328,10.17,2.1425,6.41,756,9296.9
16697,train,1.8332,0.2272,3.19,0.7589,1.00,691,9297.4
16698,train,1.8538,0.3619,6.88,1.8319,8.00,688,9298.0
16699,train,1.1434,0.6631,1.94,1.1202,1.41,742,9298.5
16700,train,1.9348,0.4530,5.17,2.5234,6.00,702,9299.0
16701,train,1.3207,0.6022,1.95,1.0791,2.41,729,9299.5
16702,train,0.9086,0.8282,0.69,1.4116,2.00,716,9300.0
16703,train,2.2065,0.1752,4.06,1.8822,3.41,742,9300.5
16704,train,2.7244,0.1896,6.04,2.2542,7.00,770,9301.0
16705,train,2.3577,0.2569,6.40,2.4870,7.08,728,9301.5
16706,train,1.9485,0.2831,7.48,1.8983,9.00,770,9302.0
16707,train,1.7044,0.4137,3.00,1.5159,2.00,730,9302.5
16708,train,3.0537,0.2969,9.75,2.9890,7.47,704,9303.0
16709,train,2.4093,0.2445,5.32,2.0554,3.00,728,9303.5
16710,train,2.0884,0.2549,5.01,1.5544,3.00,718,9304.0
16711,train,2.3291,0.1288,7.07,2.0330,4.00,652,9304.5
16712,train,2.2378,0.3772,4.75,2.1324,4.00,676,9305.0
16713,train,1.2155,0.6159,1.80,0.8795,1.00,716,9305.5
16714,train,1.5975,0.4908,2.26,1.8565,3.41,703,9306.0
16715,train,1.5124,0.2992,3.02,1.0559,2.00,742,9306.5
16716,train,1.8356,0.3530,3.52,1.7205,4.41,728,9307.0
16717,train,3.3496,0.1994,6.86,2.3855,4.41,652,9307.5
16718,train,1.9283,0.3348,3.35,1.1080,2.41,702,9308.0
16719,train,2.9160,0.2345,6.33,3.3594,8.24,678,9308.5
16720,train,0.9781,0.7259,1.37,1.1156,0.00,715,9309.0
16721,train,1.4749,0.5384,2.51,1.1789,2.00,730,9309.5
16722,train,1.0647,0.7247,1.45,0.7645,1.00,770,9310.0
16723,train,2.5551,0.2200,5.80,2.4310,5.24,700,9310.5
16724,train,0.9790,0.7591,1.21,1.0098,2.00,660,9311.0
16725,train,1.8883,0.3253,3.36,1.5193,1.41,704,9311.5
16726,train,2.1168,0.3329,4.25,1.9042,3.00,757,9312.0
16727,train,2.2247,0.4868,3.15,1.6404,4.00,756,9312.5
16728,train,1.9234,0.3464,5.50,2.4758,3.83,690,9313.0
16729,train,3.0502,0.4090,4.74,2.2073,1.41,692,9313.5
16730,train,2.4191,0.3067,5.66,1.6918,2.41,714,9314.0
16731,train,2.5128,0.1919,13.59,2.0710,10.00,688,9314.5
16732,train,1.1647,0.6758,1.40,1.3329,2.41,728,9315.0
16733,train,1.4325,0.4754,2.71,0.7016,1.00,690,9315.5
16734,train,1.1948,0.6023,1.82,1.2340,2.00,704,9316.0
16735,train,2.9919,0.2364,7.31,2.8292,6.24,660,9316.5
16736,train,3.1486,0.1126,6.54,2.7412,6.00,728,9317.0
16737,train,2.9363,0.0876,13.30,3.5158,16.56,742,9317.5
16738,train,2.2789,0.4638,5.57,1.9722,9.03,718,9318.0
16739,train,1.2050,0.6414,3.25,1.3003,2.00,700,9318.5
16740,train,2.5471,0.4065,8.18,2.5079,8.80,770,9319.0
16741,train,1.4928,0.5967,3.93,1.8665,4.00,729,9319.5
16742,train,4.2240,0.0112,7.85,2.5405,5.00,716,9320.0
16743,train,0.9094,0.7063,1.24,0.9557,2.00,715,9320.5
16744,train,3.4520,0.0698,12.00,3.0778,13.21,716,9321.0
16745,train,1.5024,0.4607,2.43,1.1464,2.00,662,9321.5
16746,train,1.6916,0.2762,3.63,1.8650,4.41,688,9322.0
16747,train,2.5251,0.3858,5.90,1.8304,5.10,744,9322.5
16748,train,1.3757,0.3732,2.78,1.6166,2.00,686,9323.0
16749,train,2.3803,0.1040,5.28,3.2607,3.41,702,9323.5
16750,train,1.9872,0.2870,4.00,1.6631,1.41,690,9324.0
16751,train,3.2638,0.1257,11.15,3.0148,12.36,700,9324.5
16752,train,4.0177,0.2124,13.93,4.3611,15.09,612,9325.0
16753,train,2.0188,0.2965,3.52,1.0195,1.00,742,9325.5
16754,train,1.0854,0.7017,1.37,1.2118,2.41,714,9326.0
16755,train,1.5454,0.4671,2.57,1.9319,3.83,715,9326.5
16756,train,1.2811,0.6611,1.63,1.9497,4.00,661,9327.0
16757,train,1.9244,0.3063,7.07,1.9849,9.06,702,9327.5
16758,train,1.7634,0.5427,3.26,2.3471,4.41,702,9328.0
16759,train,2.0056,0.4749,6.96,2.3532,10.04,716,9328.5
16760,train,1.1920,0.6200,1.77,1.9861,3.41,700,9329.0
16761,train,2.9090,0.2605,9.85,3.2035,9.91,714,9329.5
16762,train,2.6668,0.2291,3.86,1.7666,3.00,742,9330.0
16763,train,2.3882,0.4148,2.94,1.7157,1.41,716,9330.5
16764,train,1.7785,0.4574,4.65,1.5884,1.41,728,9331.0
16765,train,0.8727,0.6764,1.29,1.0881,1.00,686,9331.5
16766,train,2.4548,0.1766,4.33,1.5592,2.00,770,9332.0
16767,train,2.4631,0.1180,7.17,1.6525,2.41,678,9332.5
16768,train,3.5426,0.0655,7.46,3.5913,9.18,718,9333.0
16769,train,1.5284,0.4643,2.28,0.6526,1.00,672,9333.5
16770,train,1.7630,0.4804,5.71,1.9570,1.00,716,9334.0
16771,train,2.2472,0.1096,8.17,0.9622,7.00,648,9334.5
16772,train,2.1762,0.1740,4.66,1.8332,4.00,730,9335.0
16773,train,2.8279,0.0783,6.36,2.4937,6.00,728,9335.5
16774,train,3.6369,0.1633,9.48,4.3523,10.12,686,9336.0
16775,train,2.1927,0.5621,9.62,2.3617,6.00,676,9336.5
16776,train,3.8087,0.2485,11.13,3.0077,10.61,688,9337.0
16777,train,2.5686,0.2411,5.54,2.2424,4.24,730,9337.5
16778,train,2.7482,0.2526,6.20,2.6564,5.41,756,9338.0
16779,train,1.6222,0.4378,3.35,1.6172,3.00,715,9338.5
16780,train,1.4792,0.5728,2.20,1.2244,2.00,742,9339.0
16781,train,1.9297,0.2201,3.49,1.6014,3.00,718,9339.5
16782,train,2.2766,0.2619,5.07,1.8103,2.83,756,9340.0
16783,train,2.0197,0.2086,4.90,1.0943,1.00,676,9340.5
16784,train,1.9781,0.4923,4.89,1.4181,5.00,715,9341.0
16785,train,3.5450,0.0442,6.67,3.4899,6.36,702,9341.5
16786,train,1.2073,0.5201,2.00,1.5021,3.00,648,9342.0
16787,train,4.0996,0.2990,8.62,4.3205,8.00,729,9342.5
16788,train,1.4251,0.5247,2.22,1.1510,2.00,730,9343.0
16789,train,2.6112,0.2027,6.94,1.7494,4.12,676,9343.5
16790,train,2.7195,0.1058,10.24,1.7853,7.32,756,9344.0
16791,train,1.9950,0.3571,4.02,1.7773,4.00,714,9344.5
16792,train,1.6623,0.4116,3.07,1.3040,2.00,690,9345.0
16793,train,2.0346,0.2100,7.57,1.9621,7.41,700,9345.5
16794,train,1.8625,0.3515,3.30,1.8832,3.41,660,9346.0
16795,train,1.9000,0.4616,2.48,1.5168,0.00,756,9346.5
16796,train,2.0811,0.2957,4.33,2.4675,4.65,700,9347.0
16797,train,1.7732,0.2843,3.27,1.6612,4.24,728,9347.5
16798,train,1.5497,0.4338,4.56,1.9261,6.12,650,9348.0
16799,train,2.3801,0.5270,6.69,2.9869,11.06,742,9348.5
16800,train,1.6055,0.2394,3.07,1.2936,2.00,756,9349.0
16801,train,2.8043,0.1827,5.57,1.9952,3.41,728,9349.5
16802,train,1.6537,0.4835,2.29,2.5339,3.00,728,9350.0
16803,train,2.7481,0.2870,6.66,2.7988,4.61,648,9350.5
16804,train,1.7562,0.3373,3.32,1.4590,1.41,756,9351.0
16805,train,4.2027,0.1521,10.72,3.9877,10.15,743,9351.5
16806,train,2.6501,0.1159,5.98,2.4566,3.65,742,9352.0
16807,train,1.6163,0.6094,4.45,1.8659,9.00,704,9352.5
