step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
38316,train,1.9328,0.2817,3.74,1.4124,2.71,1363,32113.9
38317,train,1.9724,0.3001,3.63,1.1764,1.50,1443,32114.7
38318,train,2.5841,0.2412,7.75,1.9815,7.51,1314,32115.5
38319,train,2.0863,0.3058,5.25,1.3209,2.33,1331,32116.3
38320,train,2.1538,0.2628,4.22,2.3396,5.15,1351,32117.1
38321,train,1.5795,0.4280,2.54,1.6294,3.21,1388,32117.9
38322,train,2.2785,0.2613,7.87,2.1085,5.62,1458,32118.7
38323,train,1.6870,0.3765,2.85,1.4574,2.21,1405,32119.5
38324,train,1.8213,0.4100,3.44,1.7270,4.03,1361,32120.3
38325,train,1.8936,0.3856,5.64,2.1863,5.42,1442,32121.1
38326,train,2.3143,0.3306,7.19,1.7558,8.00,1325,32121.9
38327,train,1.7939,0.3980,4.87,2.0295,5.35,1377,32122.7
38328,train,2.0046,0.4727,4.92,2.0411,4.12,1430,32123.5
38329,train,1.8884,0.2625,3.52,1.4054,2.62,1402,32124.3
38330,train,2.7613,0.1052,8.09,1.7790,3.21,1340,32125.1
38331,train,1.7064,0.3923,3.42,1.6756,3.21,1379,32125.9
38332,train,2.2100,0.1981,5.98,1.4598,3.69,1393,32126.7
38333,train,2.7846,0.2165,7.92,1.9065,4.74,1390,32127.5
38334,train,2.2657,0.2436,4.84,1.9101,2.62,1416,32128.3
38335,train,2.7086,0.1706,6.38,2.3467,7.05,1442,32129.1
38336,train,1.5972,0.4642,2.48,1.5478,2.21,1368,32129.9
38337,train,2.0534,0.2983,4.70,2.0245,5.69,1391,32130.7
38338,train,1.5219,0.4935,2.39,1.2955,2.91,1376,32131.5
38339,train,1.8206,0.3532,3.56,1.5322,2.08,1376,32132.3
38340,train,2.6886,0.2442,6.23,2.1947,5.83,1417,32133.0
38341,train,1.6423,0.4699,3.65,1.4940,2.71,1428,32133.8
38342,train,1.9730,0.3324,5.50,2.1133,4.21,1378,32134.6
38343,train,2.7722,0.1148,6.24,2.2323,5.11,1324,32135.4
38344,train,2.1284,0.3837,5.60,1.9602,4.00,1363,32136.2
38345,train,2.2591,0.4372,5.32,2.1649,4.71,1322,32137.0
38346,train,2.2533,0.2877,4.24,2.3001,5.29,1418,32137.8
38347,train,2.2435,0.2905,4.80,1.6445,3.44,1363,32138.6
38348,train,2.6074,0.1274,6.70,2.4394,7.36,1460,32139.4
38349,train,2.7607,0.1948,5.34,2.5027,5.12,1391,32140.2
38350,train,2.5854,0.2795,7.85,2.4571,7.14,1320,32141.0
38351,train,1.4111,0.4958,2.18,1.1995,2.50,1414,32141.8
38352,train,1.4446,0.5204,2.23,1.4222,2.21,1324,32142.6
38353,train,2.0920,0.2727,4.55,1.7827,2.71,1456,32143.4
38354,train,1.5681,0.3615,3.01,1.4795,2.21,1394,32144.2
38355,train,1.9493,0.3792,3.84,1.4316,4.54,1374,32145.0
38356,train,1.9219,0.2776,3.66,2.2120,4.15,1430,32145.8
38357,train,1.8547,0.2873,3.52,1.2432,1.71,1354,32146.6
38358,train,2.0940,0.3517,5.27,2.0946,6.15,1379,32147.4
38359,train,1.6240,0.5109,2.95,1.5595,2.91,1376,32148.2
38360,train,2.0880,0.3861,4.49,1.6241,2.80,1378,32149.0
38361,train,1.7829,0.4842,3.61,1.5482,2.00,1359,32149.8
38362,train,2.3432,0.3380,4.87,2.2413,4.41,1444,32150.6
38363,train,2.1532,0.2879,4.10,2.5055,4.33,1334,32151.4
38364,train,1.9400,0.4334,4.34,1.7348,5.61,1433,32152.2
38365,train,2.5749,0.1959,6.07,2.0873,3.12,1404,32153.0
38366,train,1.5925,0.3386,2.88,1.8443,2.71,1403,32153.8
38367,train,1.7694,0.5150,4.03,1.3833,2.21,1429,32154.6
38368,train,2.0825,0.3058,3.89,2.0003,3.62,1406,32155.4
38369,train,2.2770,0.2750,4.81,1.9754,5.76,1378,32156.2
38370,train,1.5706,0.4333,2.91,1.8339,2.41,1470,32157.0
38371,train,1.7007,0.4529,2.80,1.6275,3.21,1402,32157.8
38372,train,2.8888,0.2612,6.81,2.7703,7.51,1252,32158.6
38373,train,1.6168,0.3815,2.96,1.2204,1.00,1405,32159.4
38374,train,2.2189,0.2864,4.56,1.5423,2.00,1484,32160.2
38375,train,2.1021,0.2882,4.66,2.4188,5.83,1419,32161.0
38376,train,1.9382,0.4366,3.84,1.5970,2.83,1459,32161.8
38377,train,1.5953,0.5236,2.08,1.6965,3.83,1419,32162.6
38378,train,2.2435,0.2194,5.26,1.6983,4.12,1363,32163.4
38379,train,2.1547,0.2998,3.80,1.8316,2.50,1341,32164.2
38380,train,2.1811,0.2533,7.87,1.3892,5.00,1346,32165.0
38381,train,2.0420,0.4031,4.53,1.9205,4.12,1352,32165.8
38382,train,1.7932,0.4459,4.96,1.6820,4.03,1406,32166.6
38383,train,2.2607,0.2772,7.45,2.0691,6.45,1389,32167.4
38384,train,2.9881,0.2248,6.65,2.2981,6.77,1401,32168.2
38385,train,1.9289,0.3094,3.70,1.4761,2.50,1448,32169.0
38386,train,3.0874,0.1201,11.07,2.7942,8.30,1374,32169.8
38387,train,1.2748,0.5914,2.16,1.4253,2.21,1319,32170.6
38388,train,2.3663,0.2563,4.17,2.5071,3.41,1459,32171.4
38389,train,1.7098,0.4387,4.62,1.0529,1.21,1436,32172.2
38390,train,2.4778,0.1748,5.47,2.2070,5.21,1390,32173.0
38391,train,1.7790,0.3378,3.39,1.5767,2.71,1409,32173.8
38392,train,2.3927,0.3087,5.91,2.7193,5.03,1367,32174.6
38393,train,2.0337,0.2939,3.89,1.8764,3.41,1436,32175.4
38394,train,2.3497,0.3013,5.13,1.6389,2.71,1394,32176.2
38395,train,2.9641,0.1756,8.51,2.5918,8.07,1338,32177.0
38396,train,2.6493,0.2030,5.63,2.4034,5.21,1414,32177.8
38397,train,2.1735,0.3243,6.68,1.7407,7.76,1446,32178.6
38398,train,1.7382,0.3054,3.64,1.2399,1.91,1382,32179.4
38399,train,1.7767,0.4378,5.69,1.5535,4.80,1391,32180.2
38400,train,2.0768,0.3952,3.98,1.5559,3.62,1336,32180.9
38401,train,3.1951,0.2566,8.88,3.1041,6.53,1434,32181.7
38402,train,2.8678,0.1803,6.08,2.0288,3.12,1392,32182.5
38403,train,2.5352,0.2564,5.58,1.6865,3.44,1416,32183.3
38404,train,2.2743,0.2657,3.68,1.7239,2.71,1366,32184.1
38405,train,2.8625,0.0893,8.02,2.6857,6.13,1444,32184.9
38406,train,2.2376,0.3019,7.49,2.5552,8.05,1444,32185.7
38407,train,1.9018,0.4210,4.15,1.7065,2.62,1430,32186.5
38408,train,1.8536,0.4072,4.84,2.0177,6.86,1390,32187.3
38409,train,2.1663,0.3486,5.55,1.9123,3.01,1334,32188.1
38410,train,1.9918,0.2682,6.00,1.6265,4.71,1417,32188.9
38411,train,2.1629,0.2906,4.77,1.6064,2.21,1342,32189.7
38412,train,2.8331,0.2434,7.51,2.2287,7.31,1393,32190.5
38413,train,3.0829,0.1977,6.79,2.3279,5.06,1416,32191.3
38414,train,1.5655,0.4481,2.55,1.5696,2.21,1417,32192.1
38415,train,2.1191,0.3191,3.55,1.9176,3.83,1404,32192.9
38416,train,2.0898,0.4062,3.89,2.0926,3.12,1428,32193.7
38417,train,1.6170,0.4377,2.79,1.4917,1.62,1540,32194.5
38418,train,2.3587,0.2169,4.88,2.1041,4.03,1388,32195.3
38419,train,2.9486,0.1573,8.78,2.8158,7.63,1456,32196.1
38420,train,2.0988,0.3000,3.84,1.4203,1.71,1420,32196.9
38421,train,2.6220,0.3222,6.48,2.4827,7.86,1381,32197.7
38422,train,1.5164,0.2873,3.42,1.5625,4.00,1368,32198.5
38423,train,2.6695,0.1084,6.64,1.6405,2.50,1329,32199.3
38424,train,2.6326,0.1864,5.57,2.7611,4.41,1325,32200.1
38425,train,1.7685,0.4828,2.56,1.6633,2.91,1336,32200.9
38426,train,2.3639,0.2755,7.11,1.9691,3.33,1372,32201.7
38427,train,2.2835,0.2547,3.87,1.6481,4.21,1335,32202.5
38428,train,2.2672,0.3249,8.20,1.9205,3.12,1456,32203.3
38429,train,2.3196,0.2980,4.84,1.9931,4.12,1366,32204.1
38430,train,2.4574,0.2372,4.61,1.7032,3.71,1366,32204.9
38431,train,1.2138,0.4650,2.21,0.9550,0.71,1316,32205.7
38432,train,1.6053,0.3843,4.18,1.1272,1.91,1431,32206.5
38433,train,2.5393,0.2226,7.67,1.9817,7.71,1330,32207.3
38434,train,2.5627,0.2551,5.71,1.8299,5.29,1372,32208.1
38435,train,1.9100,0.3730,5.22,1.7868,4.91,1378,32208.9
38436,train,3.0535,0.2981,6.46,2.2632,3.62,1352,32209.7
38437,train,1.9430,0.3609,5.11,1.4824,1.91,1341,32210.5
38438,train,2.8336,0.1746,7.29,2.6093,5.13,1380,32211.3
38439,train,2.7323,0.2613,9.30,2.0777,6.55,1328,32212.1
38440,train,1.9782,0.3712,4.96,1.8928,4.71,1312,32212.9
38441,train,2.6567,0.1941,7.61,2.2636,4.92,1458,32213.7
38442,train,2.0818,0.3958,3.77,1.4165,2.21,1387,32214.5
38443,train,2.6905,0.1530,5.39,2.2391,5.12,1386,32215.3
38444,train,2.6839,0.3013,6.73,2.9095,7.92,1364,32216.1
38445,train,3.3811,0.3624,8.73,3.3884,10.61,1286,32216.9
38446,train,2.3646,0.3571,7.35,2.4004,5.50,1498,32217.7
38447,train,1.8918,0.3098,4.18,1.6984,3.00,1391,32218.5
38448,train,1.9077,0.3322,4.49,1.7171,3.29,1484,32219.3
38449,train,1.2199,0.6135,1.84,1.3381,2.00,1353,32220.1
38450,train,2.4819,0.2136,7.22,2.1061,6.87,1470,32220.9
38451,train,2.0087,0.2673,3.74,1.4353,1.71,1369,32221.7
38452,train,2.7525,0.3198,7.90,2.3903,8.98,1429,32222.5
38453,train,2.2060,0.3113,5.47,1.6529,4.37,1420,32223.3
38454,train,2.7861,0.1209,9.01,2.6130,6.98,1381,32224.1
38455,train,1.7750,0.4239,3.75,1.7866,3.41,1328,32224.9
38456,train,2.1643,0.3475,3.82,1.4272,2.21,1361,32225.7
38457,train,1.5599,0.3367,2.87,1.3914,0.71,1298,32226.5
38458,train,2.3150,0.2537,5.27,1.8775,4.29,1431,32227.3
38459,train,2.1160,0.2829,5.98,1.5782,5.83,1368,32228.1
38460,train,2.5507,0.2381,5.72,2.1516,6.00,1361,32228.9
38461,train,2.0217,0.2898,4.76,2.0314,6.62,1470,32229.6
38462,train,1.6715,0.4112,2.76,0.9858,1.00,1498,32230.4
38463,train,1.6729,0.4820,2.83,1.3726,2.21,1448,32231.2
38464,train,1.7125,0.4780,4.99,1.1762,6.00,1435,32232.0
38465,train,2.0275,0.4279,3.34,1.8442,3.33,1353,32232.8
38466,train,1.9502,0.3377,6.07,2.2281,6.83,1460,32233.6
38467,train,2.2349,0.3476,4.85,2.1087,3.62,1358,32234.4
38468,train,3.3030,0.0949,8.25,2.5172,9.45,1359,32235.2
38469,train,1.8800,0.2234,4.08,1.4209,3.00,1379,32236.0
38470,train,3.1961,0.3657,7.85,3.1633,8.09,1392,32236.8
38471,train,2.2894,0.1972,4.47,1.5942,2.50,1364,32237.6
38472,train,2.5989,0.3165,5.22,2.4430,3.80,1349,32238.4
38473,train,1.7906,0.2607,3.59,1.9098,2.91,1442,32239.2
38474,train,1.5761,0.5907,3.01,1.4615,3.00,1339,32240.0
38475,train,1.8114,0.4425,5.43,1.8131,6.21,1417,32240.8
38476,train,1.6717,0.3421,3.04,1.4607,1.71,1365,32241.6
38477,train,2.3696,0.2948,4.14,2.2012,4.91,1367,32242.4
38478,train,1.9675,0.3952,3.37,1.4171,1.71,1417,32243.2
38479,train,2.4294,0.1684,5.24,1.9171,2.21,1378,32244.0
38480,train,1.9479,0.3788,4.31,1.6323,3.12,1436,32244.8
38481,train,2.0781,0.2923,3.82,2.0025,3.33,1430,32245.6
38482,train,2.4806,0.2572,6.20,1.9864,5.17,1419,32246.4
38483,train,2.2543,0.2966,5.23,2.0267,3.29,1352,32247.2
38484,train,2.2436,0.3301,7.68,2.2262,5.95,1445,32248.0
38485,train,2.5411,0.2189,4.71,2.3310,3.71,1343,32248.8
38486,train,1.4017,0.4805,2.71,1.4874,2.91,1484,32249.6
38487,train,2.1561,0.2952,4.09,2.1039,2.83,1443,32250.4
38488,train,1.4435,0.5979,1.95,1.6942,4.33,1460,32251.2
38489,train,3.0506,0.2435,9.29,2.9835,7.82,1458,32252.0
38490,train,1.9201,0.3893,4.26,1.5104,1.71,1369,32252.8
38491,train,1.9740,0.3198,4.26,1.9644,2.91,1448,32253.6
38492,train,1.9635,0.4363,3.99,1.9417,5.55,1398,32254.4
38493,train,2.2715,0.1936,5.11,1.8770,2.91,1312,32255.2
38494,train,2.4935,0.1616,6.35,2.1473,4.68,1392,32256.0
38495,train,1.9921,0.4584,3.81,1.4872,2.58,1405,32256.8
38496,train,1.9712,0.3174,3.43,1.0406,0.50,1446,32257.6
38497,train,1.9544,0.2676,3.73,1.7846,3.21,1364,32258.4
38498,train,1.9592,0.4615,4.74,2.1576,4.65,1391,32259.2
38499,train,2.5192,0.1349,5.00,1.9324,4.65,1408,32260.0
38500,train,2.3774,0.3858,4.46,1.8887,2.71,1252,32260.8
38501,train,2.4322,0.3074,7.91,2.1072,10.04,1415,32261.6
38502,train,1.8132,0.5573,4.57,1.6353,2.41,1457,32262.4
38503,train,2.0871,0.3013,4.92,1.5260,3.83,1404,32263.2
38504,train,2.3358,0.2448,6.75,2.4597,6.76,1389,32264.0
38505,train,2.9625,0.1956,8.09,2.7109,7.66,1416,32264.8
38506,train,1.9976,0.3617,4.70,2.6153,5.00,1377,32265.6
38507,train,2.4542,0.3365,8.42,2.2024,7.89,1388,32266.4
38508,train,1.7891,0.3849,3.23,1.5988,2.91,1273,32267.2
38509,train,2.5770,0.1604,6.68,2.4582,7.56,1415,32268.0
38510,train,2.1904,0.3249,3.60,2.0578,3.12,1345,32268.8
38511,train,1.9406,0.3159,3.88,1.3765,2.33,1380,32269.6
38512,train,3.1176,0.0981,6.61,2.8058,5.62,1356,32270.4
38513,train,2.1756,0.2792,4.68,2.0904,4.50,1361,32271.2
38514,train,2.5051,0.2235,5.97,1.8462,3.00,1378,32272.0
38515,train,1.6005,0.5490,2.17,1.4073,2.21,1419,32272.8
38516,train,1.8519,0.5699,2.07,1.7421,3.21,1416,32273.6
38517,train,2.5443,0.2044,5.55,1.9922,2.71,1443,32274.4
38518,train,1.9307,0.4429,2.93,1.8347,3.12,1393,32275.2
38519,train,2.7458,0.3133,5.44,1.9842,3.79,1296,32276.0
38520,train,1.5521,0.5004,2.98,1.9338,3.12,1367,32276.8
38521,train,2.4307,0.3675,6.36,2.3133,5.81,1442,32277.6
38522,train,1.9910,0.3082,3.23,1.2179,1.00,1392,32278.4
38523,train,2.7195,0.2238,5.27,2.1828,4.94,1470,32279.2
38524,train,1.7772,0.3416,3.36,1.2816,1.00,1408,32280.0
38525,train,1.9533,0.3125,4.06,1.6949,2.50,1392,32280.8
38526,train,2.9454,0.2606,8.45,2.7723,7.14,1416,32281.6
38527,train,2.1746,0.3402,4.25,2.3189,5.80,1405,32282.4
38528,train,2.3017,0.2115,4.44,1.6592,2.71,1404,32283.2
38529,train,1.9734,0.4182,3.79,1.7081,2.00,1387,32284.0
38530,train,1.9363,0.3491,4.91,1.4862,2.12,1378,32284.8
38531,train,1.8092,0.4049,3.88,2.2289,2.91,1341,32285.6
38532,train,2.0281,0.4316,5.42,1.8638,4.72,1330,32286.4
38533,train,1.9166,0.2736,3.90,1.8744,3.91,1367,32287.2
38534,train,2.1616,0.2697,5.00,1.5648,3.29,1420,32288.0
38535,train,2.0835,0.3018,5.79,1.4867,2.12,1405,32288.8
38536,train,2.5221,0.3306,4.88,2.1310,5.12,1364,32289.6
38537,train,1.2031,0.6569,1.50,1.1276,2.41,1431,32290.3
38538,train,2.1383,0.2168,4.07,1.6272,2.50,1402,32291.1
38539,train,2.1801,0.3796,4.28,1.6351,3.12,1362,32291.9
38540,train,2.3816,0.1964,6.25,1.9969,5.98,1370,32292.7
38541,train,2.3879,0.2276,6.57,2.1572,3.50,1305,32293.5
38542,train,1.2794,0.5907,1.77,1.4087,1.71,1456,32294.3
38543,train,1.1632,0.5986,1.75,1.5022,2.71,1390,32295.1
38544,train,1.3630,0.5894,2.08,1.4489,3.21,1420,32295.9
38545,train,2.9733,0.2662,6.38,2.3982,4.20,1330,32296.7
38546,train,2.2687,0.1225,7.65,1.8824,8.06,1396,32297.5
38547,train,1.5095,0.4912,2.61,1.2896,2.00,1301,32298.3
38548,train,2.6864,0.1281,6.42,1.6934,2.21,1350,32299.1
38549,train,1.8434,0.3286,3.31,1.2752,1.50,1394,32299.9
38550,train,2.6204,0.2578,6.29,2.0708,5.06,1416,32300.7
38551,train,2.4761,0.2203,5.15,1.8894,4.77,1416,32301.5
38552,train,2.8122,0.3376,5.07,1.8148,3.50,1256,32302.3
38553,train,3.1281,0.2523,5.69,2.9610,5.95,1443,32303.1
38554,train,4.2668,0.1797,9.02,3.0493,8.54,1458,32303.9
38555,train,1.9351,0.3338,3.31,1.2352,1.50,1369,32304.7
38556,train,2.1216,0.4459,6.75,1.5686,5.62,1312,32305.5
38557,train,1.8228,0.4321,3.32,1.6413,3.91,1414,32306.3
38558,train,1.4552,0.4856,2.34,1.2252,1.71,1458,32307.1
38559,train,2.6435,0.3131,6.26,2.1622,4.33,1348,32307.9
38560,train,2.6468,0.1964,6.49,2.4537,7.15,1390,32308.7
38561,train,1.8618,0.4049,4.16,1.7932,3.83,1378,32309.5
38562,train,1.8373,0.3380,4.47,1.4011,1.21,1346,32310.3
38563,train,2.2785,0.3490,7.41,1.9627,7.30,1338,32311.1
38564,train,1.9693,0.3306,3.93,1.9032,3.91,1443,32311.9
38565,train,1.8882,0.3474,3.50,1.7187,3.00,1376,32312.7
38566,train,1.3870,0.5377,2.33,1.0784,2.21,1313,32313.5
38567,train,2.4325,0.1607,4.98,1.4595,2.71,1431,32314.3
38568,train,2.7974,0.2623,6.31,2.5979,7.80,1460,32315.1
38569,train,1.7716,0.3539,3.24,1.3454,2.21,1393,32315.9
38570,train,1.7714,0.3971,4.01,1.4211,2.00,1380,32316.7
38571,train,2.2307,0.1397,5.61,1.7394,2.62,1310,32317.5
38572,train,2.4244,0.1964,6.18,2.1969,3.83,1446,32318.3
38573,train,1.6307,0.4053,2.83,1.4086,3.33,1431,32319.1
38574,train,2.0612,0.2931,4.36,2.1045,3.12,1351,32319.9
38575,train,1.4315,0.5394,2.17,1.2874,2.00,1357,32320.7
38576,train,2.0556,0.3372,3.21,1.6401,2.12,1379,32321.5
38577,train,2.4895,0.2653,8.54,2.1138,5.86,1338,32322.3
38578,train,2.3683,0.4237,4.93,2.7405,6.19,1402,32323.1
38579,train,2.4806,0.2094,5.38,2.0989,2.91,1361,32323.9
38580,train,2.7673,0.1783,5.62,2.1999,4.85,1419,32324.7
38581,train,2.4136,0.2144,4.78,1.5346,2.21,1446,32325.5
38582,train,1.8806,0.3657,3.32,1.9926,2.91,1392,32326.3
38583,train,2.1590,0.3241,5.01,2.3094,4.03,1404,32327.1
38584,train,1.4823,0.4837,2.41,1.7258,3.21,1377,32327.9
38585,train,2.3496,0.2041,5.96,2.3783,5.39,1499,32328.7
38586,train,2.2923,0.3946,5.70,1.7153,4.50,1442,32329.5
38587,train,2.6937,0.1405,7.42,1.7922,3.00,1388,32330.3
38588,train,1.5536,0.5034,2.23,2.0559,2.50,1472,32331.1
38589,train,2.1938,0.3928,4.88,1.8597,3.70,1255,32331.9
38590,train,1.9093,0.5232,3.12,1.7708,4.12,1313,32332.7
38591,train,2.3373,0.2392,5.38,2.0064,4.29,1417,32333.5
38592,train,2.1231,0.3322,4.85,2.0318,4.59,1430,32334.3
38593,train,2.0819,0.3772,3.57,2.0288,3.21,1405,32335.1
38594,train,2.1527,0.3054,4.84,1.7956,1.91,1326,32335.9
38595,train,3.0930,0.0704,5.72,2.3698,4.41,1377,32336.7
38596,train,2.0542,0.2598,3.79,1.4450,1.71,1274,32337.5
38597,train,2.3444,0.3338,6.78,2.2949,6.78,1414,32338.3
38598,train,2.0253,0.3973,3.84,1.7410,2.41,1470,32339.1
38599,train,2.0415,0.2687,5.12,1.8531,2.91,1362,32339.9
38600,train,2.2020,0.2609,5.52,1.8548,2.41,1445,32340.7
38601,train,2.2209,0.3175,5.67,2.3677,6.66,1348,32341.5
38602,train,1.6187,0.4267,2.96,1.2795,2.00,1364,32342.3
38603,train,2.1300,0.2390,4.57,1.7484,3.62,1406,32343.1
38604,train,2.1000,0.3003,4.18,1.8648,3.71,1442,32343.9
38605,train,2.5549,0.1634,5.68,2.0474,3.62,1444,32344.7
38606,train,2.0199,0.4036,3.38,2.3886,4.50,1432,32345.5
38607,train,1.7616,0.3677,3.32,1.2007,2.21,1330,32346.3
38608,train,1.2596,0.5782,1.74,1.7076,3.33,1394,32347.1
38609,train,3.1947,0.2765,6.97,2.2049,7.15,1432,32347.9
38610,train,2.2575,0.2498,3.78,2.2368,3.91,1337,32348.7
38611,train,2.5644,0.2678,4.47,1.5762,3.30,1486,32349.5
38612,train,2.3054,0.2537,6.74,2.3040,7.00,1470,32350.3
38613,train,1.8115,0.4162,3.24,1.3655,2.50,1367,32351.1
38614,train,1.8725,0.2665,3.26,1.6165,2.21,1362,32351.9
38615,train,2.2852,0.2225,4.05,1.7030,3.21,1308,32352.7
38616,train,1.6280,0.4975,3.06,1.8033,3.41,1407,32353.5
38617,train,2.3970,0.3739,7.42,2.0841,6.33,1348,32354.3
38618,train,2.4802,0.2192,6.38,1.5651,4.00,1378,32355.1
38619,train,1.9043,0.3179,4.12,1.5823,3.00,1337,32355.9
38620,train,2.4687,0.1310,5.50,2.4102,5.24,1366,32356.7
38621,train,1.6195,0.6346,4.23,1.9222,5.53,1363,32357.5
38622,train,2.0986,0.4137,3.16,1.5885,2.71,1419,32358.3
38623,train,1.4658,0.5513,2.35,1.1448,1.21,1364,32359.1
38624,train,2.3324,0.2338,5.02,2.2875,3.71,1390,32359.9
38625,train,2.4397,0.2884,6.35,2.3675,6.56,1418,32360.7
38626,train,2.6081,0.1404,5.10,1.5401,2.91,1368,32361.5
38627,train,1.5601,0.4515,3.25,1.2121,2.41,1340,32362.3
38628,train,1.6431,0.4455,3.43,2.1460,3.62,1367,32363.1
38629,train,3.3216,0.0456,5.69,1.9312,3.00,1403,32363.9
38630,train,2.2657,0.3367,4.80,2.1969,4.90,1470,32364.7
38631,train,2.3039,0.3669,6.75,2.5704,7.69,1401,32365.4
38632,train,1.1886,0.5988,1.84,1.4072,2.91,1356,32366.2
38633,train,1.8662,0.3853,3.73,1.8447,2.91,1321,32367.0
38634,train,2.3670,0.3181,6.01,1.9455,4.40,1446,32367.8
38635,train,1.7188,0.3438,2.90,1.7714,3.91,1364,32368.6
38636,train,1.9523,0.3405,4.23,1.6879,2.71,1404,32369.4
38637,train,1.9973,0.4430,4.91,1.4185,3.00,1316,32370.2
38638,train,2.1841,0.3203,6.86,1.7560,3.94,1352,32371.0
38639,train,2.0435,0.2136,5.11,1.8525,3.71,1311,32371.8
38640,train,2.0935,0.3022,3.54,1.6739,2.62,1456,32372.6
38641,train,1.6906,0.4205,2.79,1.3522,2.62,1327,32373.4
38642,train,2.0388,0.2983,5.97,1.9792,5.71,1418,32374.2
38643,train,2.6242,0.3080,5.57,1.6941,4.33,1484,32375.0
38644,train,2.0128,0.3203,3.51,1.6425,2.33,1402,32375.8
38645,train,2.3550,0.2819,4.76,2.0743,4.33,1405,32376.6
38646,train,2.2272,0.2827,4.54,2.6845,4.74,1376,32377.4
38647,train,1.6849,0.5078,3.05,1.5409,3.12,1353,32378.2
38648,train,1.9213,0.3925,3.33,2.5304,4.33,1404,32379.0
38649,train,2.3441,0.2817,4.90,1.9966,4.71,1381,32379.8
38650,train,2.7898,0.1881,6.23,1.9455,4.91,1350,32380.6
38651,train,2.1544,0.3894,5.66,2.2223,5.81,1402,32381.4
38652,train,1.4315,0.4989,2.29,1.5435,2.91,1419,32382.2
38653,train,2.0703,0.3366,3.49,1.8785,3.83,1328,32383.0
38654,train,2.5230,0.2364,6.48,2.3511,6.29,1485,32383.8
38655,train,2.1535,0.3836,6.48,2.0857,9.15,1353,32384.6
38656,train,3.3628,0.1116,9.76,2.7756,7.17,1380,32385.4
38657,train,1.5914,0.6348,3.00,1.8844,3.00,1443,32386.2
38658,train,2.0894,0.2647,4.25,2.1271,3.79,1379,32387.0
38659,train,1.8529,0.3621,3.61,1.5929,2.41,1356,32387.8
38660,train,1.6772,0.5300,5.10,1.8904,5.37,1402,32388.6
38661,train,2.4522,0.3038,4.85,1.8102,3.00,1366,32389.4
38662,train,2.7282,0.1051,7.05,2.4618,4.53,1446,32390.2
38663,train,2.1041,0.4577,5.68,2.0185,2.71,1348,32391.0
38664,train,2.4424,0.0747,5.14,2.1748,3.21,1352,32391.8
38665,train,2.1000,0.3003,3.56,2.0769,3.21,1432,32392.6
38666,train,1.9780,0.3426,6.00,1.2390,5.21,1293,32393.4
38667,train,2.3642,0.3357,4.65,1.6581,4.45,1430,32394.2
38668,train,1.8356,0.3919,4.72,1.7879,4.22,1365,32395.0
38669,train,2.1604,0.2239,4.19,1.7896,3.33,1456,32395.8
38670,train,2.5516,0.1522,7.40,2.0044,5.74,1419,32396.6
38671,train,1.6599,0.4832,2.70,1.8208,2.33,1339,32397.4
38672,train,1.7605,0.5091,5.35,1.8334,5.42,1428,32398.2
38673,train,3.0264,0.3278,6.21,2.6614,6.07,1394,32399.0
38674,train,2.1123,0.3901,3.70,2.1742,5.41,1420,32399.8
38675,train,1.8902,0.3149,3.94,2.1122,3.53,1432,32400.6
38676,train,2.2961,0.2693,5.51,1.8696,3.21,1348,32401.4
38677,train,2.3886,0.2867,8.07,2.4280,9.52,1444,32402.2
38678,train,1.2675,0.6548,1.92,1.7348,3.41,1347,32403.0
38679,train,3.5118,0.1699,5.88,2.6996,4.33,1271,32403.8
38680,train,1.7309,0.4103,3.74,2.3733,4.83,1416,32404.6
38681,train,2.4616,0.2153,7.65,1.9495,7.61,1361,32405.4
38682,train,2.2975,0.2595,6.09,2.0301,3.91,1368,32406.2
38683,train,2.0233,0.2515,3.89,1.8539,2.00,1364,32407.0
38684,train,1.9364,0.3696,3.47,1.4733,2.41,1380,32407.8
38685,train,2.1372,0.3613,4.47,1.9606,3.83,1428,32408.6
38686,train,1.7034,0.5550,2.83,2.1700,3.03,1364,32409.4
38687,train,2.3070,0.2880,5.03,2.1037,4.79,1389,32410.2
38688,train,1.9622,0.3666,4.32,1.4581,1.41,1334,32411.0
38689,train,1.7529,0.4077,3.90,1.4227,2.50,1430,32411.8
38690,train,1.8321,0.2629,3.48,1.7022,3.21,1392,32412.6
38691,train,1.6464,0.3333,2.90,1.1568,2.00,1377,32413.4
38692,train,2.0072,0.3812,3.31,1.8234,3.91,1380,32414.2
38693,train,2.3046,0.2650,4.18,1.7759,3.50,1430,32415.0
38694,train,1.8054,0.5084,4.03,1.5781,2.21,1432,32415.8
38695,train,2.0094,0.3364,5.09,1.5017,1.21,1391,32416.6
38696,train,1.9912,0.4088,3.76,1.9265,4.83,1404,32417.4
38697,train,2.0482,0.4403,4.09,1.7945,3.21,1390,32418.2
38698,train,2.0035,0.3124,3.85,1.7234,3.41,1322,32419.0
38699,train,1.9864,0.4409,8.91,2.0742,9.16,1302,32419.8
38700,train,2.4586,0.1940,5.31,1.7638,3.71,1340,32420.6
38701,train,1.8247,0.3550,3.56,1.4840,2.50,1276,32421.4
38702,train,1.9915,0.3180,4.23,2.5097,5.33,1393,32422.2
