step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
2251,train,1.9054,0.4128,3.06,2.0466,4.00,688,1307.1
2252,train,2.7488,0.2322,6.18,2.6685,5.83,715,1307.7
2253,train,2.9128,0.1895,5.07,2.1857,6.41,702,1308.2
2254,train,2.3090,0.3305,5.69,2.9696,7.81,702,1308.7
2255,train,1.4585,0.5130,2.14,0.9659,0.00,770,1309.3
2256,train,4.2525,0.0364,8.79,3.4452,8.41,742,1309.8
2257,train,2.3293,0.1411,4.22,2.6037,2.83,730,1310.4
2258,train,1.8129,0.5494,6.80,1.6736,7.00,688,1310.9
2259,train,2.8461,0.3730,6.42,2.3748,5.12,756,1311.4
2260,train,3.1256,0.2362,11.41,3.0474,14.72,690,1311.9
2261,train,2.2378,0.3022,3.62,2.5493,4.00,728,1312.5
2262,train,2.5424,0.4082,9.73,2.8713,10.22,730,1313.0
2263,train,3.9084,0.0056,11.83,4.0018,10.48,716,1313.5
2264,train,2.3842,0.1470,9.40,2.0213,7.00,728,1314.1
2265,train,2.5688,0.0782,4.96,1.9502,2.41,742,1314.6
2266,train,2.7853,0.1142,5.88,1.9023,1.00,744,1315.1
2267,train,2.2725,0.3981,3.55,2.7673,6.16,756,1315.6
2268,train,3.6930,0.2072,11.50,3.9800,11.73,690,1316.2
2269,train,2.7526,0.3001,6.41,2.8088,5.24,743,1316.7
2270,train,2.6813,0.2071,6.61,2.1367,6.00,729,1317.2
2271,train,2.5744,0.2301,9.95,3.1661,17.89,678,1317.7
2272,train,2.6108,0.2365,6.77,3.1815,7.93,702,1318.2
2273,train,3.8475,0.2134,8.27,3.7892,6.81,703,1318.8
2274,train,3.4261,0.1831,10.63,3.9313,14.21,661,1319.3
2275,train,2.7279,0.2077,7.12,2.7560,5.16,756,1319.8
2276,train,3.2914,0.1937,13.75,4.0181,16.54,728,1320.4
2277,train,6.7789,0.0000,17.85,5.5455,20.54,716,1320.9
2278,train,3.5653,0.1523,13.55,3.3323,16.81,663,1321.4
2279,train,2.7087,0.4652,11.66,2.8218,13.17,675,1321.9
2280,train,2.2365,0.3599,4.41,2.6437,6.24,714,1322.4
2281,train,2.3512,0.2721,4.29,1.7654,2.00,702,1323.0
2282,train,3.0063,0.2696,7.46,3.2480,9.62,690,1323.5
2283,train,2.0532,0.3403,3.57,1.9223,2.00,770,1324.0
2284,train,3.3146,0.0630,11.29,3.2687,12.47,714,1324.6
2285,train,2.7731,0.3488,8.37,2.9767,9.29,648,1325.1
2286,train,2.9661,0.3170,6.79,3.7283,7.54,675,1325.6
2287,train,2.0553,0.1534,3.96,2.0287,2.83,678,1326.1
2288,train,2.4021,0.2719,6.56,2.4133,8.08,743,1326.6
2289,train,2.9760,0.2778,8.69,3.3843,12.10,702,1327.2
2290,train,3.6596,0.0583,9.57,3.1867,7.12,703,1327.7
2291,train,2.0239,0.3662,3.57,1.8034,4.00,770,1328.2
2292,train,2.1421,0.3701,7.04,2.4335,10.85,743,1328.7
2293,train,2.1252,0.2884,3.52,2.1840,3.83,742,1329.2
2294,train,2.4566,0.1987,5.22,2.1692,6.00,770,1329.8
2295,train,2.5496,0.2657,5.99,2.6290,7.41,700,1330.3
2296,train,2.9325,0.2060,5.11,3.0806,3.41,704,1330.8
2297,train,2.6389,0.0552,7.24,2.0118,2.00,688,1331.3
2298,train,3.5773,0.1707,8.56,3.2622,6.77,744,1331.9
2299,train,2.0264,0.4544,4.49,2.0825,4.65,702,1332.4
2300,train,3.9018,0.3071,11.13,3.9760,14.43,674,1332.9
2301,train,3.0044,0.2062,9.65,3.4379,12.12,742,1333.4
2302,train,3.6299,0.1414,13.43,4.0265,19.14,686,1333.9
2303,train,2.4178,0.3395,8.44,2.4039,9.07,701,1334.5
2304,train,2.4860,0.0645,4.71,1.9054,3.00,744,1335.0
2305,train,3.7925,0.0899,12.29,3.6741,15.16,756,1335.5
2306,train,3.2419,0.0159,9.85,2.9257,12.21,756,1336.0
2307,train,3.0628,0.1139,7.60,3.1639,5.65,676,1336.6
2308,train,3.2628,0.0651,7.02,3.3172,7.02,784,1337.1
2309,train,2.3951,0.3571,4.63,2.6368,6.36,728,1337.6
2310,train,3.1375,0.0909,9.20,3.7025,11.41,704,1338.1
2311,train,2.4708,0.2507,7.12,2.5611,7.41,674,1338.7
2312,train,3.6992,0.0988,11.75,3.9565,14.30,729,1339.2
2313,train,2.5803,0.5041,5.14,3.0227,8.71,732,1339.7
2314,train,2.6259,0.2476,6.07,2.7826,8.54,743,1340.3
2315,train,2.3500,0.2973,4.18,2.4255,2.83,676,1340.8
2316,train,2.2997,0.2626,4.17,2.3978,5.00,716,1341.4
2317,train,2.7698,0.0847,7.39,2.5420,7.10,756,1341.9
2318,train,1.8641,0.3169,3.26,1.4944,0.00,770,1342.4
2319,train,2.4144,0.1819,5.63,2.2757,4.65,742,1343.0
2320,train,2.1475,0.4492,3.41,2.5113,3.00,728,1343.5
2321,train,2.5367,0.1672,8.63,3.2107,8.74,688,1344.0
2322,train,2.6523,0.1667,5.33,2.3427,5.00,666,1344.6
2323,train,3.0408,0.2105,6.85,2.5129,7.00,703,1345.1
2324,train,3.4157,0.0314,11.56,3.4937,16.16,700,1345.6
2325,train,3.8414,0.0554,10.10,3.5602,9.94,704,1346.1
2326,train,3.0986,0.1846,8.61,3.5981,10.23,650,1346.7
2327,train,3.1083,0.1467,7.25,2.9157,6.24,784,1347.2
2328,train,3.5105,0.0600,14.47,3.6977,18.07,700,1347.7
2329,train,2.5482,0.5346,7.07,3.1621,7.41,664,1348.3
2330,train,3.3994,0.0350,8.74,3.3612,8.41,686,1348.8
2331,train,2.6642,0.1348,6.59,2.4359,2.00,742,1349.3
2332,train,2.4330,0.1652,6.20,2.1642,9.06,678,1349.8
2333,train,2.4492,0.1739,4.24,2.0482,2.41,690,1350.3
2334,train,2.6841,0.2108,9.03,3.1090,11.83,664,1350.9
2335,train,3.3850,0.0377,8.06,3.7723,8.40,690,1351.4
2336,train,2.6142,0.2282,5.61,2.2885,4.16,701,1351.9
2337,train,2.1570,0.3347,3.28,1.8851,2.00,756,1352.5
2338,train,2.9523,0.2088,5.84,3.0406,6.41,728,1353.0
2339,train,1.6046,0.4594,3.76,2.4149,4.41,714,1353.5
2340,train,2.3190,0.3846,3.47,2.4691,4.41,676,1354.0
2341,train,1.7023,0.4175,3.17,1.9972,3.41,661,1354.5
2342,train,2.4221,0.2485,4.39,2.8337,4.00,688,1355.1
2343,train,4.3097,0.1909,15.34,4.2809,12.74,702,1355.6
2344,train,3.2381,0.0252,7.55,2.9297,5.24,714,1356.1
2345,train,2.4808,0.3211,6.18,2.9618,5.83,626,1356.7
2346,train,3.8275,0.0165,13.43,3.5077,8.70,728,1357.2
2347,train,3.2525,0.1231,12.80,3.2173,12.41,674,1357.7
2348,train,2.0501,0.6052,5.01,2.0612,6.00,770,1358.3
2349,train,2.8058,0.1818,5.52,2.6144,7.00,638,1358.8
2350,train,3.9761,0.0027,14.39,4.0611,14.74,728,1359.3
2351,train,2.6332,0.1962,5.24,2.9546,7.24,637,1359.8
2352,train,2.2195,0.2602,3.74,2.0326,2.00,784,1360.4
2353,train,2.5323,0.1868,5.37,2.1922,6.41,728,1360.9
2354,train,4.0871,0.1113,17.71,4.0664,19.71,638,1361.4
2355,train,2.2851,0.1721,5.31,2.2823,5.24,674,1361.9
2356,train,2.5499,0.1852,5.84,3.1106,8.36,729,1362.4
2357,train,2.4442,0.1611,4.67,2.1832,4.24,689,1363.0
2358,train,2.1452,0.3381,9.41,1.6229,8.60,704,1363.5
2359,train,1.7548,0.3687,2.64,2.3132,2.00,689,1364.0
2360,train,2.7315,0.3197,5.03,2.1940,3.00,732,1364.5
2361,train,1.5929,0.5015,2.28,2.0355,3.00,676,1365.1
2362,train,2.5129,0.3333,8.14,1.9691,7.41,756,1365.6
2363,train,2.3290,0.2081,4.80,2.8040,5.65,716,1366.1
2364,train,3.2668,0.1490,8.24,3.3231,6.00,718,1366.6
2365,train,3.5943,0.0650,10.91,3.2059,8.00,662,1367.2
2366,train,2.3183,0.2064,4.74,2.1200,1.41,688,1367.7
2367,train,1.7815,0.5071,4.17,2.2032,5.47,702,1368.2
2368,train,3.1900,0.1534,8.03,3.6470,11.53,756,1368.7
2369,train,2.2263,0.4560,4.63,2.6172,11.41,728,1369.3
2370,train,1.7710,0.3283,3.15,1.7772,3.00,728,1369.8
2371,train,3.7651,0.2197,12.85,3.7166,16.95,692,1370.3
2372,train,2.3910,0.4153,5.35,2.2518,8.50,756,1370.9
2373,train,4.1773,0.1045,12.38,4.2543,10.01,756,1371.4
2374,train,3.2942,0.0344,8.99,2.8426,4.24,756,1371.9
2375,train,2.5844,0.1947,6.18,2.8172,4.58,714,1372.4
2376,train,2.3175,0.4220,9.36,2.9429,8.91,756,1372.9
2377,train,3.2797,0.1835,9.28,3.3714,11.90,714,1373.5
2378,train,1.7983,0.3866,3.43,1.8939,4.00,714,1374.0
2379,train,2.2594,0.2136,5.59,2.5904,4.83,674,1374.5
2380,train,2.8128,0.2926,7.93,2.7771,7.39,728,1375.0
2381,train,1.3573,0.5863,1.74,1.8181,2.41,742,1375.6
2382,train,2.4406,0.2451,5.63,2.2803,5.16,714,1376.1
2383,train,3.2443,0.1881,9.64,3.2523,9.69,638,1376.6
2384,train,3.4843,0.0536,9.25,3.3738,8.24,784,1377.2
2385,train,2.1260,0.1601,4.96,2.2602,2.00,687,1377.7
2386,train,2.1251,0.2500,4.19,1.9689,3.00,728,1378.2
2387,train,2.5471,0.1491,6.96,3.1488,4.41,691,1378.7
2388,train,2.4417,0.2588,6.69,2.7243,4.41,742,1379.3
2389,train,2.5919,0.3677,4.85,2.5383,6.00,756,1379.8
2390,train,1.8655,0.2817,3.30,2.6668,6.06,742,1380.3
2391,train,2.5575,0.3180,5.50,2.6153,4.00,676,1380.8
2392,train,2.4213,0.1531,4.39,2.1763,3.41,784,1381.4
2393,train,3.7077,0.0328,10.60,3.9711,11.71,702,1381.9
2394,train,3.6749,0.1867,7.33,3.0611,8.41,675,1382.4
2395,train,4.4922,0.0970,17.16,4.3154,18.44,701,1382.9
2396,train,5.3032,0.1186,14.81,4.5979,20.28,742,1383.5
2397,train,2.3547,0.4475,4.35,1.8878,4.00,648,1384.0
2398,train,1.9139,0.4434,2.97,1.9659,3.83,663,1384.5
2399,train,3.2449,0.0970,8.86,3.3096,8.41,742,1385.0
2400,train,1.2160,0.6638,1.43,1.5798,2.41,690,1385.5
2401,train,3.0799,0.0142,8.39,2.9837,11.24,704,1386.1
2402,train,1.9820,0.2101,3.38,1.4158,3.00,690,1386.6
2403,train,2.5596,0.1738,4.95,2.1071,3.83,702,1387.1
2404,train,2.5483,0.2280,6.55,2.6527,7.41,728,1387.7
2405,train,2.0588,0.3241,2.99,1.1801,0.00,756,1388.2
2406,train,3.4926,0.0636,6.34,3.4671,5.24,770,1388.7
2407,train,2.8163,0.1383,6.47,2.9650,5.24,716,1389.2
2408,train,3.1419,0.2650,9.06,3.6077,11.27,732,1389.7
2409,train,2.2454,0.3757,5.75,3.1886,6.41,756,1390.3
2410,train,2.1271,0.2156,4.40,1.9281,4.00,756,1390.8
2411,train,3.9536,0.1425,9.98,3.5282,8.70,702,1391.3
2412,train,2.5143,0.3584,7.85,2.5685,10.49,625,1391.8
2413,train,3.1258,0.1849,6.11,2.1739,4.41,730,1392.4
2414,train,2.8925,0.3135,7.02,2.9464,5.00,756,1392.9
2415,train,2.8639,0.1151,7.27,2.6606,5.00,756,1393.4
2416,train,3.1426,0.1209,9.85,3.1559,6.58,678,1394.0
2417,train,3.2969,0.0280,11.92,3.5986,13.32,714,1394.5
2418,train,3.6320,0.1636,10.70,3.6262,7.80,770,1395.0
2419,train,2.6643,0.2145,8.29,3.1041,9.07,704,1395.5
2420,train,2.8505,0.0833,6.11,3.3727,5.89,756,1396.1
2421,train,1.8642,0.4259,2.98,1.3933,2.00,702,1396.6
2422,train,3.0131,0.0966,7.70,2.5380,4.00,756,1397.1
2423,train,4.1917,0.0522,14.84,3.9274,15.15,728,1397.6
2424,train,2.8948,0.1899,9.18,3.1592,9.50,716,1398.2
2425,train,3.1334,0.2507,10.54,2.9820,10.74,742,1398.7
2426,train,2.3710,0.3946,6.37,2.6548,7.10,702,1399.2
2427,train,2.9783,0.2624,6.25,2.5788,6.41,728,1399.8
2428,train,2.3279,0.2493,5.73,2.9058,10.41,690,1400.3
2429,train,1.8411,0.3283,2.92,2.3995,3.41,728,1400.8
2430,train,2.3240,0.3275,5.40,1.7434,4.00,742,1401.3
2431,train,3.5251,0.1344,10.82,3.8468,13.41,677,1401.8
2432,train,2.6828,0.3765,6.57,2.7264,7.39,688,1402.4
2433,train,2.5775,0.2166,7.53,2.5483,8.00,757,1402.9
2434,train,2.2523,0.3169,4.81,2.3263,5.00,688,1403.5
2435,train,2.2757,0.2208,5.05,2.2681,5.00,702,1404.0
2436,train,2.0578,0.2084,3.68,1.3446,1.00,715,1404.5
2437,train,2.4124,0.3130,7.82,2.0385,7.08,690,1405.0
2438,train,1.9690,0.5043,3.30,2.3603,5.24,702,1405.6
2439,train,2.1248,0.3495,4.05,1.9712,5.00,784,1406.1
2440,train,3.8598,0.0323,14.07,3.6012,16.19,743,1406.6
2441,train,2.4514,0.1578,4.22,1.6565,3.00,716,1407.1
2442,train,2.6336,0.2521,8.62,2.5494,9.00,702,1407.7
2443,train,2.3135,0.1499,4.31,2.0426,2.00,714,1408.2
2444,train,3.1681,0.0455,12.07,3.7543,11.24,703,1408.7
2445,train,4.0217,0.0121,13.81,4.5284,15.23,742,1409.2
2446,train,2.5456,0.3922,5.33,2.4338,3.24,640,1409.8
2447,train,2.6728,0.3125,4.91,2.9151,4.61,688,1410.3
2448,train,1.7953,0.3791,3.21,1.6289,2.41,728,1410.8
2449,train,2.6768,0.1228,5.28,2.5375,5.00,676,1411.3
2450,train,2.6680,0.2167,6.91,2.0862,8.41,743,1411.9
2451,train,4.1972,0.0427,8.45,3.6914,7.24,702,1412.4
2452,train,2.0184,0.2991,3.82,2.3125,4.00,672,1412.9
2453,train,3.8009,0.0013,8.99,3.3346,7.47,756,1413.4
2454,train,2.8245,0.1896,8.89,3.1771,12.36,728,1414.0
2455,train,3.0548,0.1276,7.06,3.6459,10.63,729,1414.5
2456,train,2.8720,0.1425,5.54,2.7869,6.16,730,1415.0
2457,train,2.6997,0.4003,5.71,3.5366,7.95,742,1415.5
2458,train,2.9066,0.3371,10.23,3.5430,11.49,700,1416.0
2459,train,3.4891,0.2179,7.21,2.7652,5.41,716,1416.6
2460,train,1.8165,0.4327,2.56,2.2404,4.83,728,1417.1
2461,train,3.0795,0.0308,7.22,3.1129,8.83,715,1417.6
2462,train,1.8330,0.4879,3.02,1.7151,3.00,742,1418.1
2463,train,1.6796,0.5146,2.14,1.5470,2.00,756,1418.7
2464,train,2.2770,0.3099,4.07,2.0186,2.00,784,1419.2
2465,train,2.3948,0.1978,4.20,2.1251,3.41,728,1419.7
2466,train,2.1257,0.3324,4.04,1.7427,3.16,728,1420.2
2467,train,2.1129,0.3491,4.26,2.3186,4.58,742,1420.8
2468,train,4.2871,0.1193,11.88,4.2610,11.39,729,1421.3
2469,train,1.7420,0.3000,3.34,1.2429,4.00,730,1421.8
2470,train,2.4915,0.1623,5.10,2.7173,6.00,770,1422.3
2471,train,3.0631,0.0539,8.86,2.7918,8.00,742,1422.9
2472,train,2.6831,0.1267,5.31,3.2872,6.58,742,1423.4
2473,train,2.4896,0.2249,4.52,1.7917,3.00,716,1423.9
2474,train,2.8609,0.1521,5.28,2.3678,4.41,756,1424.4
2475,train,2.8164,0.1821,9.06,2.4237,9.00,714,1425.0
2476,train,2.2891,0.4468,3.01,1.8095,3.00,714,1425.5
2477,train,2.3012,0.3580,6.94,2.2965,6.00,690,1426.0
2478,train,3.9048,0.0192,11.85,4.8109,12.78,728,1426.5
2479,train,3.1219,0.2672,7.07,3.6132,11.01,756,1427.0
2480,train,4.1308,0.0156,12.75,4.0015,15.32,770,1427.6
2481,train,2.9198,0.2584,7.14,2.7307,8.24,770,1428.1
2482,train,3.2047,0.0816,6.23,2.8151,5.65,686,1428.6
2483,train,2.5583,0.3631,4.66,2.8135,6.66,672,1429.1
2484,train,2.5183,0.2555,5.57,3.1738,5.83,728,1429.7
2485,train,2.7284,0.3081,9.24,2.4293,7.83,688,1430.2
2486,train,1.1544,0.7025,1.36,1.2831,1.00,716,1430.7
2487,train,1.6975,0.4586,4.80,2.3046,10.41,652,1431.2
2488,train,2.5222,0.2619,5.15,2.2100,5.58,756,1431.8
2489,train,4.0280,0.0462,13.54,3.7548,16.30,714,1432.3
2490,train,2.9973,0.1341,9.07,2.6529,10.00,716,1432.8
2491,train,2.6195,0.2988,8.84,2.5688,10.41,743,1433.3
2492,train,2.7229,0.2066,6.22,3.4210,8.41,702,1433.9
2493,train,2.8385,0.1429,10.45,2.7258,11.24,770,1434.4
2494,train,2.5851,0.3503,4.28,1.8698,3.41,728,1434.9
2495,train,3.0253,0.1978,6.71,3.4646,8.40,728,1435.4
2496,train,2.0581,0.3717,3.22,2.0703,1.00,756,1435.9
2497,train,1.6952,0.4927,2.29,1.6317,2.83,686,1436.5
2498,train,2.3125,0.3866,7.86,2.2751,9.48,688,1437.1
2499,train,5.3706,0.0453,12.13,4.5799,9.61,728,1437.6
2500,train,1.6510,0.3723,2.65,1.3835,3.00,728,1438.1
2500,val,2.7449,0.2364,6.94,2.7638,7.02,35652,1462.3
2501,train,1.9129,0.4000,4.38,2.3519,5.00,700,1463.3
2502,train,2.6931,0.1657,7.24,2.2769,9.08,676,1463.9
2503,train,2.3431,0.2229,5.95,2.1964,6.12,664,1464.5
2504,train,2.7468,0.1788,5.86,2.1246,4.12,716,1465.0
2505,train,2.8643,0.1413,6.02,2.8599,4.41,715,1465.5
2506,train,2.8182,0.2062,6.95,3.2181,6.65,742,1466.0
2507,train,3.7116,0.0084,7.98,3.5765,8.40,716,1466.6
2508,train,2.3434,0.4137,3.24,2.6940,5.06,730,1467.1
2509,train,2.8380,0.2151,5.82,3.2741,5.54,702,1467.6
2510,train,3.3848,0.0989,7.05,3.7416,9.34,728,1468.1
2511,train,1.6643,0.3919,2.52,1.7836,3.41,689,1468.7
2512,train,3.9473,0.0350,14.51,3.3865,15.15,686,1469.2
2513,train,1.5236,0.5397,1.97,1.3559,1.00,756,1469.7
2514,train,2.7838,0.2000,6.43,2.7260,5.24,700,1470.2
2515,train,3.4460,0.0630,6.76,2.7551,5.65,714,1470.8
2516,train,2.9317,0.0768,5.99,2.9683,7.24,716,1471.3
2517,train,2.9040,0.0672,6.49,2.9912,4.41,714,1471.8
2518,train,3.0997,0.1865,10.00,3.1863,12.48,756,1472.3
2519,train,2.5995,0.1973,6.27,2.4773,9.32,674,1472.9
2520,train,2.5570,0.2398,6.48,3.0448,5.83,688,1473.4
2521,train,2.9618,0.2404,7.65,3.2552,8.36,703,1473.9
2522,train,2.4203,0.4056,3.99,2.5788,4.41,673,1474.4
2523,train,3.0425,0.1429,7.31,3.1636,7.00,728,1475.0
2524,train,3.0611,0.1841,8.22,2.8118,5.58,728,1475.5
2525,train,3.4711,0.0271,9.63,2.7696,7.08,700,1476.0
2526,train,3.9645,0.2110,9.97,4.7046,10.01,692,1476.5
2527,train,3.0136,0.1949,5.43,2.6690,2.00,672,1477.0
2528,train,1.4538,0.4233,2.38,1.8573,4.41,756,1477.6
2529,train,3.7644,0.2326,13.61,3.4861,15.16,688,1478.1
2530,train,2.1986,0.1575,4.17,2.0618,2.00,743,1478.6
2531,train,1.8710,0.3494,3.11,1.9934,2.41,770,1479.1
2532,train,1.8475,0.4205,3.68,2.4164,5.00,730,1479.7
2533,train,2.8136,0.2049,9.52,2.8637,8.83,742,1480.2
2534,train,3.6244,0.0900,10.73,4.2022,13.00,700,1480.7
2535,train,1.7717,0.3826,3.59,2.1825,4.24,703,1481.3
2536,train,2.1043,0.6146,2.17,1.8221,3.00,742,1481.8
2537,train,3.0832,0.0916,10.41,2.6718,11.89,688,1482.3
2538,train,3.4547,0.0970,11.34,3.0890,7.41,742,1482.8
2539,train,3.6776,0.0739,13.24,3.8638,10.30,636,1483.3
2540,train,2.8649,0.1792,6.86,2.6235,5.41,770,1483.9
2541,train,2.5562,0.3452,5.35,2.8533,6.83,756,1484.4
2542,train,1.7941,0.5794,3.11,1.7589,2.00,756,1485.0
2543,train,1.7420,0.3187,3.10,1.5101,2.00,728,1485.5
2544,train,2.4317,0.3486,4.47,2.8103,5.83,743,1486.1
2545,train,3.0897,0.0548,7.49,3.2397,6.00,730,1486.6
2546,train,2.3020,0.3290,3.56,2.4968,3.65,690,1487.1
2547,train,3.2292,0.0410,6.99,2.8953,4.41,757,1487.6
2548,train,1.8981,0.2665,3.62,2.3797,5.06,728,1488.2
2549,train,1.9322,0.3067,3.16,1.6250,3.41,688,1488.7
2550,train,2.6920,0.1329,6.43,2.7675,12.05,730,1489.2
2551,train,4.2860,0.1038,17.53,4.7345,16.60,703,1489.7
2552,train,2.4713,0.1821,4.79,2.8762,5.47,714,1490.3
2553,train,2.9418,0.2355,5.58,3.2364,5.65,688,1490.8
2554,train,3.0906,0.1538,7.27,2.7064,6.02,715,1491.3
2555,train,3.2094,0.1483,9.95,3.0300,8.25,715,1491.8
2556,train,1.3957,0.6143,1.80,1.5381,2.00,770,1492.3
2557,train,1.9870,0.2421,3.55,1.6844,2.00,756,1492.9
2558,train,3.3255,0.1331,9.99,2.9458,11.02,729,1493.4
2559,train,2.6320,0.1523,7.60,1.7135,3.41,742,1493.9
2560,train,1.8751,0.4239,4.11,2.4910,5.65,703,1494.4
2561,train,2.9129,0.1626,7.45,2.9144,6.54,701,1495.0
2562,train,2.8466,0.0673,6.99,2.8272,4.24,728,1495.5
2563,train,2.7762,0.3111,6.11,2.4771,7.50,704,1496.0
2564,train,2.9026,0.1598,8.61,2.5009,9.41,701,1496.5
2565,train,3.5574,0.1045,8.76,4.2634,16.39,689,1497.0
2566,train,3.9900,0.0271,18.44,4.8443,24.30,664,1497.6
2567,train,2.7591,0.4503,8.00,3.3366,15.06,704,1498.1
2568,train,2.7530,0.2596,5.46,2.8884,8.58,728,1498.6
2569,train,2.2253,0.1374,4.84,1.9067,2.41,728,1499.1
2570,train,2.8669,0.2457,6.84,2.6490,5.84,700,1499.6
2571,train,2.0479,0.1657,4.07,2.5551,3.00,688,1500.2
2572,train,2.3895,0.2479,3.99,3.0251,3.41,714,1500.7
2573,train,3.1652,0.2053,8.88,3.0769,11.00,716,1501.2
2574,train,3.1475,0.1779,7.51,3.2034,9.41,714,1501.7
2575,train,1.8951,0.4705,7.06,1.7223,8.62,729,1502.3
2576,train,2.5656,0.2623,4.46,2.5019,3.83,690,1502.8
2577,train,2.5273,0.2345,5.92,3.0796,5.06,742,1503.3
2578,train,2.6859,0.1147,4.78,3.1698,5.24,689,1503.8
2579,train,2.5600,0.3955,7.29,2.9498,9.41,756,1504.3
2580,train,1.9761,0.1545,3.60,0.9849,1.00,686,1504.9
2581,train,3.8122,0.0938,9.57,3.7903,12.10,704,1505.4
2582,train,2.2472,0.1195,4.15,1.8779,3.00,728,1505.9
2583,train,2.6028,0.3246,7.10,2.4011,6.08,690,1506.5
2584,train,2.5172,0.2720,5.89,2.8583,5.65,728,1507.0
2585,train,2.3488,0.2202,4.94,2.4180,6.00,704,1507.5
2586,train,2.1302,0.3096,4.75,2.3929,7.41,688,1508.0
2587,train,2.8523,0.1124,10.07,2.4412,11.19,676,1508.6
2588,train,3.8262,0.1008,9.40,4.5944,7.02,714,1509.1
2589,train,3.7766,0.0362,14.25,3.0940,10.16,718,1509.6
2590,train,2.2973,0.1425,9.02,1.9382,8.07,702,1510.1
2591,train,2.9502,0.0313,6.32,3.8427,6.99,703,1510.7
2592,train,2.5901,0.1159,5.34,2.7794,4.83,742,1511.2
2593,train,2.5888,0.0997,6.59,1.9437,2.41,742,1511.7
2594,train,2.1962,0.3824,3.85,2.4638,4.41,714,1512.2
2595,train,2.1945,0.2798,3.32,1.5372,2.00,729,1512.7
2596,train,3.0957,0.1513,10.48,3.0112,11.85,714,1513.3
2597,train,3.5886,0.0812,9.23,3.9464,7.41,690,1513.8
2598,train,3.8647,0.0532,10.55,3.1018,9.60,714,1514.3
2599,train,3.5600,0.1630,11.56,3.7302,17.02,718,1514.8
2600,train,2.2989,0.4576,4.66,2.6891,10.62,743,1515.4
2601,train,2.9028,0.1960,5.87,3.0793,5.83,648,1515.9
2602,train,1.7285,0.3138,3.07,2.3124,3.83,717,1516.4
2603,train,2.5556,0.1510,8.18,2.1208,6.00,715,1516.9
2604,train,4.8592,0.0000,12.12,4.4408,11.84,744,1517.5
2605,train,2.1759,0.2028,9.16,2.7057,12.00,715,1518.0
2606,train,4.7380,0.1292,10.10,4.7505,11.00,743,1518.5
2607,train,4.6928,0.1527,17.13,4.4986,18.89,714,1519.1
2608,train,2.0506,0.2571,4.17,2.3191,4.41,700,1519.6
2609,train,3.3896,0.0770,8.57,3.6974,7.81,714,1520.1
2610,train,2.7641,0.2279,8.27,3.1694,8.80,702,1520.6
2611,train,2.6837,0.1413,6.27,2.9586,6.54,743,1521.2
2612,train,3.0812,0.1563,7.35,3.0154,5.41,742,1521.7
2613,train,3.8888,0.1006,12.89,3.7389,13.06,676,1522.2
2614,train,2.3550,0.3705,6.74,2.6642,8.10,664,1522.7
2615,train,1.7660,0.4609,2.85,1.9948,2.83,703,1523.3
2616,train,2.3572,0.4651,6.51,2.5724,6.24,716,1523.8
2617,train,1.9064,0.2303,3.28,2.5764,4.83,673,1524.3
2618,train,1.5161,0.4987,2.15,2.0528,4.00,744,1524.8
2619,train,3.5111,0.0801,13.26,3.7972,17.13,687,1525.3
2620,train,2.4077,0.2047,4.43,2.2594,4.41,728,1525.8
2621,train,2.6597,0.0656,6.36,2.9207,7.58,716,1526.4
2622,train,2.8694,0.1294,4.64,3.3448,4.41,742,1526.9
2623,train,2.1723,0.1529,4.88,1.3786,1.00,700,1527.4
2624,train,2.6285,0.3968,10.95,2.9541,16.41,688,1527.9
2625,train,3.8663,0.1648,16.84,4.0796,15.80,716,1528.5
2626,train,2.7030,0.3803,8.54,3.1022,7.00,702,1529.0
2627,train,1.6416,0.4664,2.60,1.4555,1.41,714,1529.5
2628,train,1.9663,0.4107,4.91,2.7298,5.24,672,1530.0
2629,train,2.0038,0.1838,3.92,1.8099,3.65,718,1530.5
2630,train,2.7225,0.0649,7.77,2.4744,6.12,770,1531.1
2631,train,2.4261,0.3624,8.16,2.9738,10.50,676,1531.6
2632,train,2.8454,0.4217,5.19,2.0775,3.00,690,1532.1
2633,train,3.7714,0.1353,13.28,4.0383,13.61,702,1532.6
2634,train,2.7816,0.3318,5.55,3.5147,6.16,660,1533.2
2635,train,2.0011,0.3343,4.64,1.6848,3.00,688,1533.7
2636,train,2.2884,0.1125,3.83,2.3358,5.00,729,1534.2
2637,train,1.9483,0.3730,4.00,1.6128,2.00,756,1534.7
2638,train,3.2753,0.0397,7.61,3.1492,5.65,756,1535.2
2639,train,2.0248,0.4030,4.12,1.8522,2.41,742,1535.8
2640,train,4.1471,0.1552,11.77,4.4021,12.25,728,1536.3
2641,train,2.8997,0.3971,9.85,3.5062,10.41,700,1536.9
2642,train,2.1238,0.3008,5.74,2.4762,6.41,728,1537.4
2643,train,3.3779,0.0356,9.30,3.0453,9.69,730,1537.9
2644,train,2.6258,0.3191,6.87,2.4063,5.16,702,1538.5
2645,train,3.3118,0.2336,10.23,3.7808,14.68,702,1539.0
2646,train,3.1917,0.2167,11.09,3.2412,8.41,660,1539.5
2647,train,2.9245,0.2000,8.13,3.1741,9.00,675,1540.1
