step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec,vce_m,vce_pose_m
26903,train,2.8013,0.0976,4.75,2.1098,4.41,1568,21970.6,nan,nan
26904,train,3.1473,0.1562,4.65,2.9543,3.62,1568,21971.3,nan,nan
26905,train,2.6201,0.1894,3.09,2.5022,2.74,1568,21972.1,nan,nan
26906,train,3.3016,0.1027,5.58,2.7479,6.45,1568,21972.9,nan,nan
26907,train,2.9003,0.2634,5.13,2.4457,3.30,1568,21973.7,nan,nan
26908,train,2.6439,0.3565,3.13,2.5986,3.24,1568,21974.5,nan,nan
26909,train,2.4284,0.4152,2.30,1.8571,1.50,1568,21975.2,nan,nan
26910,train,2.8672,0.1926,5.22,2.7527,4.42,1568,21976.0,nan,nan
26911,train,3.0807,0.2526,8.50,2.7712,6.46,1568,21976.8,nan,nan
26912,train,1.9172,0.4152,1.74,1.8355,2.41,1568,21977.6,nan,nan
26913,train,2.7701,0.2959,5.12,2.3270,2.91,1568,21978.3,nan,nan
26914,train,2.8442,0.1964,5.26,2.6648,3.56,1568,21979.1,nan,nan
26915,train,3.7708,0.1358,5.45,3.7472,3.83,1568,21979.9,nan,nan
26916,train,3.2255,0.1633,4.47,2.5596,3.80,1568,21980.7,nan,nan
26917,train,2.7705,0.2883,4.90,2.3374,5.85,1568,21981.5,nan,nan
26918,train,3.3654,0.0204,5.49,3.2299,6.42,1568,21982.2,nan,nan
26919,train,2.7495,0.3284,3.45,2.2512,3.61,1568,21983.0,nan,nan
26920,train,3.8790,0.0893,9.44,3.5052,8.81,1568,21983.8,nan,nan
26921,train,3.0034,0.2245,4.25,2.3332,3.31,1568,21984.6,nan,nan
26922,train,3.4264,0.2054,6.05,3.4621,4.55,1568,21985.3,nan,nan
26923,train,2.9576,0.1205,2.87,2.2337,2.31,1568,21986.1,nan,nan
26924,train,2.4839,0.2436,2.49,1.9341,1.85,1568,21986.9,nan,nan
26925,train,2.2162,0.3642,3.13,1.6767,2.96,1568,21987.7,nan,nan
26926,train,2.7760,0.1358,3.22,2.5005,2.40,1568,21988.5,nan,nan
26927,train,2.1591,0.4407,2.13,2.4382,2.50,1568,21989.2,nan,nan
26928,train,2.7719,0.2360,3.59,2.7398,4.78,1568,21990.0,nan,nan
26929,train,2.9614,0.2698,3.08,2.1223,2.80,1568,21990.8,nan,nan
26930,train,2.5841,0.2742,2.91,2.3430,1.91,1568,21991.6,nan,nan
26931,train,3.8082,0.1173,11.76,3.7136,12.79,1568,21992.3,nan,nan
26932,train,2.4916,0.2825,4.07,2.8510,3.82,1568,21993.1,nan,nan
26933,train,2.5641,0.3680,6.08,2.2786,5.39,1568,21993.9,nan,nan
26934,train,3.0421,0.1920,5.02,2.9871,4.35,1568,21994.7,nan,nan
26935,train,2.6415,0.2098,3.67,2.3422,3.06,1568,21995.5,nan,nan
26936,train,2.5357,0.1977,4.56,2.3216,4.43,1568,21996.2,nan,nan
26937,train,3.0887,0.1269,3.91,2.6014,3.23,1568,21997.0,nan,nan
26938,train,1.6727,0.4337,1.40,1.3151,0.50,1568,21997.8,nan,nan
26939,train,2.8195,0.1403,3.26,2.6609,3.30,1568,21998.6,nan,nan
26940,train,3.3427,0.1690,4.15,3.0600,3.81,1568,21999.3,nan,nan
26941,train,3.2095,0.2302,5.90,2.7432,6.44,1568,22000.1,nan,nan
26942,train,4.4786,0.0325,7.70,3.9532,6.56,1568,22000.9,nan,nan
26943,train,3.6040,0.0606,5.60,2.7170,5.47,1568,22001.7,nan,nan
26944,train,2.1918,0.2398,3.24,1.6818,1.60,1568,22002.4,nan,nan
26945,train,2.4648,0.3712,4.42,2.3432,4.64,1568,22003.2,nan,nan
26946,train,3.3900,0.1620,5.37,2.6624,4.25,1568,22004.0,nan,nan
26947,train,2.4102,0.1735,2.89,1.8249,1.31,1568,22004.8,nan,nan
26948,train,2.7358,0.1709,5.05,2.0222,3.54,1568,22005.6,nan,nan
26949,train,3.7230,0.1256,6.45,2.9672,4.00,1568,22006.3,nan,nan
26950,train,2.2934,0.2487,2.95,1.6937,1.62,1568,22007.1,nan,nan
26951,train,2.9492,0.0510,2.89,1.9906,1.85,1568,22007.9,nan,nan
26952,train,4.6241,0.0338,8.67,3.9388,7.25,1568,22008.7,nan,nan
26953,train,3.3051,0.2621,6.56,3.2821,6.58,1568,22009.4,nan,nan
26954,train,3.0791,0.1314,3.02,2.7193,2.66,1568,22010.2,nan,nan
26955,train,3.2967,0.1518,3.88,2.5797,2.72,1568,22011.0,nan,nan
26956,train,3.6703,0.1945,6.21,3.3430,6.00,1568,22011.8,nan,nan
26957,train,2.6828,0.2207,2.69,2.1775,1.60,1568,22012.6,nan,nan
26958,train,2.2644,0.2073,4.37,1.7537,1.25,1568,22013.3,nan,nan
26959,train,3.3836,0.0395,6.88,2.3735,1.56,1568,22014.1,nan,nan
26960,train,3.4008,0.0893,5.64,3.0397,6.04,1568,22014.9,nan,nan
26961,train,2.9385,0.2959,3.04,2.3826,2.00,1568,22015.7,nan,nan
26962,train,3.3093,0.2621,6.33,3.2472,5.48,1568,22016.4,nan,nan
26963,train,2.9630,0.0727,4.87,2.1903,4.72,1568,22017.2,nan,nan
26964,train,3.6470,0.1020,8.48,2.6684,6.91,1568,22018.0,nan,nan
26965,train,3.5788,0.2092,5.69,2.7500,4.56,1568,22018.8,nan,nan
26966,train,2.3514,0.3667,2.65,2.0958,2.81,1568,22019.6,nan,nan
26967,train,2.7660,0.2360,3.83,2.4744,3.67,1568,22020.4,nan,nan
26968,train,2.5608,0.2857,2.66,2.3190,2.56,1568,22021.2,nan,nan
26969,train,2.2908,0.3348,2.33,2.4840,2.81,1568,22021.9,nan,nan
26970,train,2.4099,0.2806,2.13,1.9776,1.46,1568,22022.7,nan,nan
26971,train,3.5668,0.2423,9.30,3.4037,8.50,1568,22023.5,nan,nan
26972,train,2.0662,0.2481,1.81,1.3938,0.75,1568,22024.3,nan,nan
26973,train,3.2573,0.2634,6.21,2.6865,3.77,1568,22025.1,nan,nan
26974,train,2.6992,0.1429,4.72,2.2057,2.87,1568,22025.9,nan,nan
26975,train,2.9504,0.1830,4.78,2.5554,3.93,1568,22026.7,nan,nan
26976,train,2.9165,0.1384,4.49,2.0408,3.68,1568,22027.5,nan,nan
26977,train,1.6288,0.4790,1.36,2.0666,2.31,1568,22028.2,nan,nan
26978,train,2.7733,0.2385,5.70,2.4107,5.46,1568,22029.0,nan,nan
26979,train,2.6833,0.3265,2.58,2.6987,3.06,1568,22029.8,nan,nan
26980,train,2.0947,0.2283,2.03,1.3796,0.75,1568,22030.6,nan,nan
26981,train,2.2420,0.2902,2.39,2.1555,1.81,1568,22031.4,nan,nan
26982,train,3.1991,0.0944,5.64,2.3427,5.03,1568,22032.2,nan,nan
26983,train,3.1030,0.2519,6.22,2.7217,6.82,1568,22033.0,nan,nan
26984,train,2.2041,0.2953,2.06,1.4105,1.31,1568,22033.7,nan,nan
26985,train,4.4462,0.0823,4.61,3.4999,3.37,1568,22034.5,nan,nan
26986,train,2.6112,0.2761,3.20,2.4824,2.24,1568,22035.3,nan,nan
26987,train,1.9535,0.3788,1.73,2.1528,2.38,1568,22036.1,nan,nan
26988,train,2.6857,0.2628,5.74,2.2258,3.35,1568,22036.9,nan,nan
26989,train,2.8028,0.2251,3.77,2.3239,2.54,1568,22037.7,nan,nan
26990,train,2.6836,0.2557,7.27,2.4971,6.81,1568,22038.5,nan,nan
26991,train,2.9630,0.2800,7.88,2.4327,4.58,1568,22039.2,nan,nan
26992,train,3.3906,0.0957,4.33,2.4382,5.27,1568,22040.0,nan,nan
26993,train,2.1673,0.3393,2.70,1.6185,2.52,1568,22040.8,nan,nan
26994,train,3.4971,0.1818,6.46,3.3244,6.45,1568,22041.6,nan,nan
26995,train,3.7328,0.1881,6.40,3.6207,7.55,1568,22042.4,nan,nan
26996,train,2.7385,0.2851,4.72,2.5338,4.28,1568,22043.2,nan,nan
26997,train,3.2923,0.2755,6.36,2.6181,7.36,1568,22044.0,nan,nan
26998,train,2.6344,0.2736,4.99,1.6955,4.72,1568,22044.7,nan,nan
26999,train,2.5814,0.2500,2.74,2.1777,2.59,1568,22045.5,nan,nan
27000,train,1.6738,0.4707,1.19,1.5573,1.25,1568,22046.3,nan,nan
27000,val,3.2916,0.1830,5.07,3.2428,4.83,78400,22085.1,nan,nan
27001,train,2.5015,0.2545,5.71,2.1649,4.80,1568,22086.4,nan,nan
27002,train,3.3140,0.1441,5.37,3.0423,4.84,1568,22087.2,nan,nan
27003,train,3.5526,0.2589,4.68,3.4927,4.56,1568,22088.0,nan,nan
27004,train,3.1900,0.1824,6.63,2.2073,3.92,1568,22088.7,nan,nan
27005,train,2.1598,0.3514,2.36,1.4428,1.15,1568,22089.5,nan,nan
27006,train,3.6419,0.1116,5.52,2.9180,4.88,1568,22090.3,nan,nan
27007,train,4.4229,0.1263,8.37,4.4963,6.62,1568,22091.1,nan,nan
27008,train,3.3707,0.2136,4.59,2.6651,4.68,1568,22091.9,nan,nan
27009,train,2.2789,0.2997,2.25,2.0833,1.96,1568,22092.6,nan,nan
27010,train,1.9601,0.2742,1.66,0.9586,0.60,1568,22093.4,nan,nan
27011,train,2.4400,0.2092,2.43,2.2728,5.52,1568,22094.2,nan,nan
27012,train,3.1825,0.1473,4.25,3.3588,4.22,1568,22095.0,nan,nan
27013,train,3.9729,0.1805,4.79,3.2755,4.18,1568,22095.7,nan,nan
27014,train,2.7550,0.2188,3.15,1.8465,3.60,1568,22096.5,nan,nan
27015,train,2.3915,0.2188,2.10,2.0747,1.46,1568,22097.3,nan,nan
27016,train,2.4557,0.2793,2.28,2.7453,2.64,1568,22098.1,nan,nan
27017,train,3.9763,0.1212,8.90,3.9485,9.40,1568,22098.9,nan,nan
27018,train,2.7064,0.3138,3.91,2.3876,3.27,1568,22099.6,nan,nan
27019,train,3.8826,0.1805,8.41,4.0167,9.43,1568,22100.4,nan,nan
27020,train,3.1507,0.1454,5.40,2.2839,4.53,1568,22101.2,nan,nan
27021,train,2.7662,0.1429,3.44,2.3032,2.66,1568,22102.0,nan,nan
27022,train,3.3212,0.1040,6.70,3.2060,5.59,1568,22102.7,nan,nan
27023,train,3.0899,0.2098,5.67,2.9725,2.66,1568,22103.5,nan,nan
27024,train,3.1896,0.0689,6.13,2.3664,7.30,1568,22104.3,nan,nan
27025,train,2.8054,0.2800,4.67,2.2250,3.20,1568,22105.1,nan,nan
27026,train,3.4659,0.0708,6.42,3.0123,6.13,1568,22105.9,nan,nan
27027,train,3.2322,0.2207,5.37,3.4320,5.30,1568,22106.6,nan,nan
27028,train,1.9039,0.4401,1.83,1.9045,1.71,1568,22107.4,nan,nan
27029,train,2.5742,0.2557,4.20,2.6794,3.59,1568,22108.2,nan,nan
27030,train,3.5885,0.1907,7.85,2.8301,9.89,1568,22109.0,nan,nan
27031,train,3.2235,0.1193,4.04,2.9734,2.87,1568,22109.7,nan,nan
27032,train,3.0489,0.1352,3.64,2.4666,2.31,1568,22110.5,nan,nan
27033,train,2.7265,0.3278,5.26,2.2677,2.10,1568,22111.3,nan,nan
27034,train,3.4595,0.1237,6.63,3.1757,6.48,1568,22112.1,nan,nan
27035,train,4.0687,0.1065,6.62,4.0755,7.20,1568,22112.9,nan,nan
27036,train,3.4882,0.1218,5.97,3.0353,6.69,1568,22113.6,nan,nan
27037,train,3.1683,0.1582,3.74,2.3346,2.14,1568,22114.4,nan,nan
27038,train,3.5126,0.1511,7.64,2.6972,4.97,1568,22115.2,nan,nan
27039,train,2.2204,0.3501,2.04,2.7365,1.91,1568,22116.0,nan,nan
27040,train,2.5048,0.2883,2.29,1.8599,1.00,1568,22116.7,nan,nan
27041,train,3.4574,0.2800,6.71,2.7873,5.96,1568,22117.5,nan,nan
27042,train,3.0626,0.2009,4.75,3.0939,3.71,1568,22118.3,nan,nan
27043,train,2.4399,0.4700,3.37,2.7447,3.62,1568,22119.1,nan,nan
27044,train,2.4577,0.1594,3.50,2.3068,2.85,1568,22119.8,nan,nan
27045,train,3.0025,0.1945,4.29,2.6886,3.87,1568,22120.6,nan,nan
27046,train,2.6187,0.2341,4.69,2.4486,4.61,1568,22121.4,nan,nan
27047,train,3.0031,0.3546,5.95,2.3094,4.91,1568,22122.2,nan,nan
27048,train,3.1153,0.2334,3.76,2.7726,2.88,1568,22122.9,nan,nan
27049,train,3.0872,0.1441,5.59,3.1184,4.20,1568,22123.7,nan,nan
27050,train,3.4228,0.1480,7.22,3.1657,7.52,1568,22124.5,nan,nan
27051,train,3.1062,0.1633,3.61,2.9721,3.00,1568,22125.3,nan,nan
27052,train,2.7274,0.3106,3.63,2.6134,3.37,1568,22126.1,nan,nan
27053,train,3.1964,0.1358,5.25,2.7208,4.49,1568,22126.8,nan,nan
27054,train,3.0360,0.2997,5.25,3.0449,7.78,1568,22127.6,nan,nan
27055,train,3.0008,0.2577,6.27,2.8202,6.18,1568,22128.4,nan,nan
27056,train,1.9314,0.3508,1.56,1.6067,0.85,1568,22129.2,nan,nan
27057,train,2.7281,0.3189,2.91,2.5686,2.77,1568,22129.9,nan,nan
27058,train,3.7163,0.1633,7.24,3.7499,5.93,1568,22130.7,nan,nan
27059,train,2.9542,0.2717,6.10,2.5316,2.85,1568,22131.5,nan,nan
27060,train,3.4614,0.2098,6.29,2.6965,6.82,1568,22132.3,nan,nan
27061,train,2.1612,0.3399,1.70,2.0724,1.91,1568,22133.1,nan,nan
27062,train,3.1097,0.1365,3.54,2.8544,2.54,1568,22133.8,nan,nan
27063,train,2.6199,0.2487,4.25,2.2431,2.00,1568,22134.6,nan,nan
27064,train,2.8539,0.3418,4.06,2.3689,4.41,1568,22135.4,nan,nan
27065,train,2.5365,0.1288,2.53,1.8300,1.06,1568,22136.2,nan,nan
27066,train,3.0699,0.1983,4.13,2.5388,2.81,1568,22136.9,nan,nan
27067,train,3.5859,0.1582,4.56,3.0264,2.71,1568,22137.7,nan,nan
27068,train,2.5788,0.1244,2.55,2.1816,1.81,1568,22138.5,nan,nan
27069,train,3.0006,0.0944,3.43,2.0570,1.97,1568,22139.3,nan,nan
27070,train,2.7878,0.2506,3.56,2.5099,2.49,1568,22140.1,nan,nan
27071,train,2.8126,0.1371,2.72,1.8652,1.60,1568,22140.8,nan,nan
27072,train,1.9260,0.4177,1.81,1.9821,1.35,1568,22141.6,nan,nan
27073,train,2.9238,0.2168,4.70,2.3323,1.91,1568,22142.4,nan,nan
27074,train,3.5631,0.1754,3.50,2.9091,3.91,1568,22143.2,nan,nan
27075,train,3.4993,0.0874,8.66,3.4738,9.11,1568,22143.9,nan,nan
27076,train,2.7294,0.2239,4.70,2.4875,5.89,1568,22144.7,nan,nan
27077,train,3.1143,0.1390,4.15,2.1435,1.35,1568,22145.5,nan,nan
27078,train,2.2872,0.3221,4.97,1.9706,4.85,1568,22146.3,nan,nan
27079,train,2.1657,0.4413,3.25,2.1020,3.45,1568,22147.1,nan,nan
27080,train,2.5017,0.2366,2.58,2.0197,2.24,1568,22147.8,nan,nan
27081,train,3.2844,0.1537,6.53,2.4824,5.68,1568,22148.6,nan,nan
27082,train,3.3564,0.1403,4.88,3.3776,4.95,1568,22149.4,nan,nan
27083,train,2.9178,0.2953,2.90,2.6622,2.89,1568,22150.2,nan,nan
27084,train,2.4582,0.3667,3.23,1.8442,4.47,1568,22150.9,nan,nan
27085,train,2.7868,0.3144,2.43,2.3209,1.90,1568,22151.7,nan,nan
27086,train,4.2133,0.0281,7.39,3.6716,6.91,1568,22152.5,nan,nan
27087,train,2.9699,0.2411,4.26,2.8984,6.19,1568,22153.3,nan,nan
27088,train,3.4859,0.0364,7.78,2.8954,4.62,1568,22154.1,nan,nan
27089,train,4.5324,0.1339,6.33,4.0037,9.40,1568,22154.8,nan,nan
27090,train,3.6656,0.1901,5.69,3.4022,5.53,1568,22155.6,nan,nan
27091,train,3.2966,0.2003,4.75,3.2924,5.35,1568,22156.4,nan,nan
27092,train,3.6136,0.1199,5.63,2.9862,4.44,1568,22157.2,nan,nan
27093,train,3.2276,0.1684,5.08,2.1880,3.00,1568,22157.9,nan,nan
27094,train,2.9283,0.0938,2.93,2.0640,1.96,1568,22158.7,nan,nan
27095,train,4.2212,0.0995,6.73,3.7353,5.90,1568,22159.5,nan,nan
27096,train,3.4871,0.1518,7.33,2.9651,7.40,1568,22160.3,nan,nan
27097,train,2.7204,0.2398,3.05,2.4862,2.22,1568,22161.1,nan,nan
27098,train,2.3657,0.2360,2.52,1.9714,1.35,1568,22161.8,nan,nan
27099,train,2.7502,0.2526,2.94,2.8663,2.46,1568,22162.6,nan,nan
27100,train,3.3270,0.1301,3.69,2.4875,2.81,1568,22163.4,nan,nan
27101,train,3.4277,0.1454,5.17,3.0298,3.97,1568,22164.2,nan,nan
27102,train,2.6882,0.3406,4.58,2.4759,4.84,1568,22164.9,nan,nan
27103,train,3.3621,0.1677,5.05,2.6363,2.36,1568,22165.7,nan,nan
27104,train,3.7821,0.0899,6.78,3.0639,4.03,1568,22166.5,nan,nan
27105,train,2.3855,0.1709,2.41,2.3680,2.47,1568,22167.3,nan,nan
27106,train,2.9082,0.1295,3.78,3.0164,2.85,1568,22168.1,nan,nan
27107,train,2.4850,0.2226,2.83,1.7099,1.29,1568,22168.8,nan,nan
27108,train,3.7404,0.1186,6.00,3.0197,5.41,1568,22169.6,nan,nan
27109,train,2.4544,0.2647,2.88,1.9234,1.41,1568,22170.4,nan,nan
27110,train,3.1892,0.1607,5.16,2.6026,4.44,1568,22171.2,nan,nan
27111,train,2.4833,0.2136,3.25,2.0019,4.85,1568,22171.9,nan,nan
27112,train,2.7405,0.2385,2.62,2.5210,2.06,1568,22172.7,nan,nan
27113,train,3.4247,0.1958,5.12,2.6768,4.64,1568,22173.5,nan,nan
27114,train,3.4264,0.2366,5.33,3.1610,3.22,1568,22174.3,nan,nan
27115,train,3.5115,0.0644,4.30,2.2860,2.27,1568,22175.1,nan,nan
27116,train,2.9128,0.1314,5.29,2.9179,4.35,1568,22175.8,nan,nan
27117,train,2.4647,0.2577,2.47,2.0769,1.71,1568,22176.6,nan,nan
27118,train,2.4009,0.3948,3.17,2.2028,3.09,1568,22177.4,nan,nan
27119,train,3.4061,0.2098,8.03,3.2806,8.75,1568,22178.2,nan,nan
27120,train,2.6245,0.2334,2.50,2.5499,2.21,1568,22178.9,nan,nan
27121,train,2.1927,0.2876,2.97,2.3047,3.16,1568,22179.7,nan,nan
27122,train,1.9257,0.2915,1.81,1.9842,2.59,1568,22180.5,nan,nan
27123,train,2.6787,0.1276,3.99,2.5793,3.96,1568,22181.3,nan,nan
27124,train,2.5132,0.1582,3.65,2.6653,3.80,1568,22182.1,nan,nan
27125,train,3.2113,0.1843,6.49,2.2917,5.90,1568,22182.8,nan,nan
27126,train,2.3443,0.3744,3.04,2.7246,3.60,1568,22183.6,nan,nan
27127,train,3.3454,0.0753,4.60,2.9437,3.49,1568,22184.4,nan,nan
27128,train,3.5831,0.1409,6.61,3.0585,6.40,1568,22185.2,nan,nan
27129,train,2.9993,0.2105,4.57,2.8327,4.24,1568,22185.9,nan,nan
27130,train,4.1635,0.1524,5.71,3.2305,6.18,1568,22186.7,nan,nan
27131,train,4.0115,0.0370,8.14,3.7984,7.07,1568,22187.5,nan,nan
27132,train,3.1397,0.1747,5.61,3.1613,4.72,1568,22188.3,nan,nan
27133,train,3.2242,0.1365,4.08,3.4017,4.00,1568,22189.0,nan,nan
27134,train,3.0565,0.1741,5.24,2.5723,3.97,1568,22189.8,nan,nan
27135,train,3.2208,0.1295,3.97,2.5664,2.83,1568,22190.6,nan,nan
27136,train,2.6306,0.2864,5.90,2.1214,6.32,1568,22191.4,nan,nan
27137,train,3.7686,0.1212,7.27,3.0908,9.07,1568,22192.2,nan,nan
27138,train,3.2045,0.2270,4.19,3.0477,3.96,1568,22192.9,nan,nan
27139,train,1.8919,0.3699,1.48,1.6039,0.50,1568,22193.7,nan,nan
27140,train,2.0318,0.3622,1.82,1.9175,1.31,1568,22194.5,nan,nan
27141,train,3.3257,0.0491,4.65,2.9185,3.47,1568,22195.3,nan,nan
27142,train,2.1501,0.3476,2.04,1.8887,1.50,1568,22196.1,nan,nan
27143,train,3.5958,0.0249,6.02,2.9277,4.27,1568,22196.8,nan,nan
27144,train,2.6089,0.1594,3.26,1.8664,2.41,1568,22197.6,nan,nan
27145,train,2.9637,0.2194,4.99,2.8665,4.76,1568,22198.4,nan,nan
27146,train,2.8636,0.1958,4.68,2.5893,4.20,1568,22199.2,nan,nan
27147,train,3.7214,0.0944,6.47,3.1173,5.49,1568,22199.9,nan,nan
27148,train,2.4360,0.2927,2.15,2.3058,2.06,1568,22200.7,nan,nan
27149,train,2.7377,0.2857,2.80,2.5165,2.31,1568,22201.5,nan,nan
27150,train,3.5885,0.1110,6.13,3.4216,6.01,1568,22202.3,nan,nan
27151,train,2.9274,0.3259,2.82,2.0998,1.91,1568,22203.0,nan,nan
27152,train,2.2648,0.2341,2.33,1.7480,1.50,1568,22203.8,nan,nan
27153,train,3.2325,0.2583,7.59,2.9829,8.30,1568,22204.6,nan,nan
27154,train,4.0184,0.0651,6.65,3.5378,6.24,1568,22205.4,nan,nan
27155,train,2.1295,0.3603,1.90,1.8245,1.71,1568,22206.2,nan,nan
27156,train,2.8664,0.1403,3.96,3.1846,3.35,1568,22206.9,nan,nan
27157,train,2.3127,0.2666,2.13,1.9231,1.50,1568,22207.7,nan,nan
27158,train,2.6241,0.1869,3.40,2.1837,2.81,1568,22208.5,nan,nan
27159,train,2.6143,0.2487,2.60,1.7175,1.41,1568,22209.3,nan,nan
27160,train,3.6791,0.1786,5.67,3.5982,4.97,1568,22210.1,nan,nan
27161,train,2.6912,0.2985,2.56,2.3874,2.21,1568,22210.8,nan,nan
27162,train,3.6445,0.1684,4.34,3.1064,3.94,1568,22211.6,nan,nan
27163,train,2.0934,0.2659,2.53,2.0761,2.24,1568,22212.4,nan,nan
27164,train,2.4506,0.2494,4.61,2.1637,5.29,1568,22213.2,nan,nan
27165,train,2.1827,0.4088,1.81,2.0124,2.02,1568,22213.9,nan,nan
27166,train,2.6002,0.2430,3.37,2.4782,3.83,1568,22214.7,nan,nan
27167,train,2.6793,0.1486,2.51,1.9792,1.50,1568,22215.5,nan,nan
27168,train,2.5233,0.3265,4.87,2.1508,1.96,1568,22216.3,nan,nan
27169,train,2.9788,0.1665,4.09,2.6556,2.63,1568,22217.0,nan,nan
27170,train,4.1693,0.0453,9.66,3.7769,7.92,1568,22217.8,nan,nan
27171,train,3.2850,0.2436,6.37,3.0461,7.05,1568,22218.6,nan,nan
27172,train,2.8469,0.2143,5.82,2.2827,4.20,1568,22219.4,nan,nan
27173,train,2.2807,0.2946,4.06,1.8434,3.07,1568,22220.2,nan,nan
27174,train,3.0581,0.1614,4.75,2.3542,3.50,1568,22220.9,nan,nan
27175,train,2.9789,0.3801,3.87,3.1855,4.09,1568,22221.7,nan,nan
27176,train,2.2586,0.3527,2.00,2.2596,2.81,1568,22222.5,nan,nan
27177,train,3.2403,0.0708,4.81,2.1690,1.85,1568,22223.3,nan,nan
27178,train,2.0194,0.4496,1.74,2.1878,1.81,1568,22224.0,nan,nan
27179,train,4.1909,0.1518,7.36,3.4045,6.84,1568,22224.8,nan,nan
27180,train,2.2916,0.2870,2.56,2.1723,2.88,1568,22225.6,nan,nan
27181,train,3.2148,0.2334,6.04,2.7849,4.07,1568,22226.4,nan,nan
27182,train,3.5928,0.0989,4.03,3.3887,3.74,1568,22227.2,nan,nan
27183,train,3.1226,0.1244,5.05,2.2814,3.31,1568,22227.9,nan,nan
27184,train,2.7151,0.2226,3.45,2.3342,3.20,1568,22228.7,nan,nan
27185,train,4.0289,0.2468,5.44,3.1461,4.04,1568,22229.5,nan,nan
27186,train,3.9741,0.2462,6.93,3.5282,7.66,1568,22230.3,nan,nan
27187,train,4.1137,0.0753,6.78,3.3592,6.25,1568,22231.0,nan,nan
27188,train,3.0081,0.2034,8.03,2.7145,7.55,1568,22231.8,nan,nan
27189,train,3.0493,0.2812,5.89,2.9131,6.38,1568,22232.6,nan,nan
27190,train,3.0040,0.1518,3.50,2.4062,2.96,1568,22233.4,nan,nan
27191,train,3.3091,0.1779,5.32,2.6238,5.43,1568,22234.2,nan,nan
27192,train,1.4642,0.5453,0.97,1.3438,1.21,1568,22234.9,nan,nan
27193,train,2.7852,0.2060,3.16,2.5452,3.22,1568,22235.7,nan,nan
27194,train,1.8075,0.3622,1.56,1.8246,1.25,1568,22236.5,nan,nan
27195,train,3.4310,0.1518,4.97,2.4021,4.55,1568,22237.3,nan,nan
27196,train,2.8699,0.0969,3.34,2.6493,2.27,1568,22238.0,nan,nan
27197,train,2.7737,0.2921,3.01,2.6379,3.13,1568,22238.8,nan,nan
27198,train,3.5809,0.1327,7.11,3.5616,6.27,1568,22239.6,nan,nan
27199,train,2.4557,0.3367,4.18,2.2447,4.17,1568,22240.4,nan,nan
27200,train,3.5131,0.2385,4.81,3.2312,4.94,1568,22241.2,nan,nan
27201,train,2.7173,0.2876,4.97,2.6132,6.10,1568,22241.9,nan,nan
27202,train,2.5007,0.1983,2.55,2.1127,1.81,1568,22242.7,nan,nan
27203,train,2.9103,0.0695,2.93,2.8090,2.16,1568,22243.5,nan,nan
27204,train,3.2463,0.0319,4.24,1.9882,1.97,1568,22244.3,nan,nan
27205,train,2.5643,0.2927,3.32,1.9388,1.97,1568,22245.0,nan,nan
27206,train,3.3394,0.1658,7.39,2.7270,6.41,1568,22245.8,nan,nan
27207,train,2.2328,0.2946,1.94,1.9542,1.56,1568,22246.6,nan,nan
27208,train,2.8886,0.4381,3.67,2.8462,2.91,1568,22247.4,nan,nan
27209,train,3.7014,0.0791,4.23,3.2798,4.91,1568,22248.2,nan,nan
27210,train,2.2077,0.4062,2.15,1.7342,2.69,1568,22248.9,nan,nan
27211,train,2.9407,0.2309,4.78,2.3282,4.78,1568,22249.7,nan,nan
27212,train,2.7822,0.2156,2.77,2.2306,1.91,1568,22250.5,nan,nan
27213,train,2.7306,0.3291,3.77,2.5617,4.17,1568,22251.3,nan,nan
27214,train,3.1557,0.2168,4.36,2.5020,2.96,1568,22252.0,nan,nan
27215,train,2.7743,0.1920,3.52,1.9653,2.85,1568,22252.8,nan,nan
27216,train,2.5297,0.2315,2.42,1.7061,1.62,1568,22253.6,nan,nan
27217,train,2.3734,0.2462,3.12,1.7561,0.75,1568,22254.4,nan,nan
27218,train,3.0944,0.1358,4.57,2.7185,4.02,1568,22255.2,nan,nan
27219,train,4.0597,0.1888,8.24,3.5819,8.04,1568,22255.9,nan,nan
27220,train,2.9599,0.1091,6.01,2.3407,4.10,1568,22256.7,nan,nan
27221,train,2.1033,0.3878,2.44,1.6256,1.85,1568,22257.5,nan,nan
27222,train,2.7767,0.2889,4.25,2.3397,3.68,1568,22258.3,nan,nan
27223,train,2.6081,0.2213,2.73,2.4089,2.85,1568,22259.0,nan,nan
27224,train,2.5079,0.2825,3.68,2.4595,2.16,1568,22259.8,nan,nan
27225,train,3.6233,0.2417,7.98,2.9997,2.77,1568,22260.6,nan,nan
27226,train,2.8732,0.1786,4.04,2.2264,2.81,1568,22261.4,nan,nan
27227,train,2.6632,0.1932,3.11,2.8384,4.16,1568,22262.2,nan,nan
27228,train,3.5275,0.1346,4.60,2.4318,3.96,1568,22262.9,nan,nan
27229,train,2.1620,0.2245,2.20,2.1844,2.10,1568,22263.7,nan,nan
27230,train,4.0184,0.1186,8.90,4.4846,5.37,1568,22264.5,nan,nan
27231,train,2.0882,0.4872,3.28,2.2071,3.94,1568,22265.3,nan,nan
27232,train,2.4143,0.3386,2.84,2.0864,2.89,1568,22266.0,nan,nan
27233,train,2.0563,0.4630,2.00,1.9139,1.50,1568,22266.8,nan,nan
